cell,dataset,detector,score,result_role,risk_event,mask_definition,aspect_ratio_source,eligible_instance_definition,ar_threshold,alpha,delta,candidate_index,target_coverage,threshold,threshold_source,fixed_sequence_state,certified,selected,calib_image_events,calib_images,exact_clopper_pearson_ucb_calib,audit_image_event_rate,audit_image_events,audit_images,audit_nonempty_image_prop,audit_used_for_selection,note
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,0,0.1,0.9775531411170959,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.0,0,5900,0.12661016949152543,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,1,0.2,0.9465573310852051,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.00016949152542372882,1,5900,0.17915254237288136,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,2,0.3,0.9071020662784577,D_cal-fit_only,CERTIFIED,True,False,1,3003,0.0012946550631259197,0.00033898305084745765,2,5900,0.20610169491525424,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,3,0.4,0.8462442278861999,D_cal-fit_only,CERTIFIED,True,False,2,3003,0.0017713542791100156,0.0006779661016949153,4,5900,0.23152542372881357,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,4,0.5,0.7414065301418304,D_cal-fit_only,CERTIFIED,True,False,5,3003,0.0030862715968394535,0.0013559322033898306,8,5900,0.2628813559322034,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,5,0.6,0.5930420160293579,D_cal-fit_only,CERTIFIED,True,False,19,3003,0.008615630947167914,0.004067796610169492,24,5900,0.3157627118644068,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,6,0.7,0.44360528588294984,D_cal-fit_only,CERTIFIED,True,False,30,3003,0.012741253648092995,0.00711864406779661,42,5900,0.37389830508474575,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,7,0.8,0.3130104184150696,D_cal-fit_only,CERTIFIED,True,False,35,3003,0.014587615465191404,0.009661016949152543,57,5900,0.44016949152542373,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,8,0.9,0.18289970308542253,D_cal-fit_only,CERTIFIED,True,False,53,3003,0.02114314998753418,0.016440677966101696,97,5900,0.5272881355932203,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,9,1.0,0.050029996782541275,D_cal-fit_only,CERTIFIED,True,True,76,3003,0.029388577875570157,0.02847457627118644,168,5900,0.5922033898305085,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,0,0.1,0.9775531411170959,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.0,0,5900,0.12661016949152543,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,1,0.2,0.9465573310852051,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.00016949152542372882,1,5900,0.17915254237288136,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,2,0.3,0.9071020662784577,D_cal-fit_only,CERTIFIED,True,False,1,3003,0.0012946550631259197,0.00033898305084745765,2,5900,0.20610169491525424,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,3,0.4,0.8462442278861999,D_cal-fit_only,CERTIFIED,True,False,2,3003,0.0017713542791100156,0.0006779661016949153,4,5900,0.23152542372881357,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,4,0.5,0.7414065301418304,D_cal-fit_only,CERTIFIED,True,False,5,3003,0.0030862715968394535,0.0013559322033898306,8,5900,0.2628813559322034,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,5,0.6,0.5930420160293579,D_cal-fit_only,CERTIFIED,True,False,19,3003,0.008615630947167914,0.004067796610169492,24,5900,0.3157627118644068,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,6,0.7,0.44360528588294984,D_cal-fit_only,CERTIFIED,True,False,30,3003,0.012741253648092995,0.00711864406779661,42,5900,0.37389830508474575,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,7,0.8,0.3130104184150696,D_cal-fit_only,CERTIFIED,True,False,35,3003,0.014587615465191404,0.009661016949152543,57,5900,0.44016949152542373,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,8,0.9,0.18289970308542253,D_cal-fit_only,CERTIFIED,True,False,53,3003,0.02114314998753418,0.016440677966101696,97,5900,0.5272881355932203,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
A,DIOR-R,rotated_retinanet_psc,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,9,1.0,0.050029996782541275,D_cal-fit_only,CERTIFIED,True,True,76,3003,0.029388577875570157,0.02847457627118644,168,5900,0.5922033898305085,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,0,0.1,0.9994513869285584,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.0,0,5900,0.16203389830508474,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,1,0.2,0.9987605333328247,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.0,0,5900,0.22406779661016948,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,2,0.3,0.9976284384727478,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.0,0,5900,0.26016949152542374,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,3,0.4,0.9955887079238892,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.0,0,5900,0.29338983050847456,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,4,0.5,0.991412878036499,D_cal-fit_only,CERTIFIED,True,False,3,3003,0.0022233398530958127,0.000847457627118644,5,5900,0.3293220338983051,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,5,0.6,0.9822082638740539,D_cal-fit_only,CERTIFIED,True,False,11,3003,0.005522027422458526,0.0032203389830508474,19,5900,0.3784745762711864,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,6,0.7,0.9581518292427063,D_cal-fit_only,CERTIFIED,True,False,20,3003,0.00899545585069069,0.005932203389830509,35,5900,0.4330508474576271,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,7,0.8,0.8755093932151794,D_cal-fit_only,CERTIFIED,True,False,25,3003,0.010878842522698013,0.00983050847457627,58,5900,0.49830508474576274,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,8,0.9,0.5697899460792542,D_cal-fit_only,CERTIFIED,True,False,47,3003,0.018970853871767786,0.016440677966101696,97,5900,0.5644067796610169,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,9,1.0,0.0500916987657547,D_cal-fit_only,CERTIFIED,True,True,77,3003,0.029744751689738474,0.03152542372881356,186,5900,0.6169491525423729,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,0,0.1,0.9994513869285584,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.0,0,5900,0.16203389830508474,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,1,0.2,0.9987605333328247,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.0,0,5900,0.22406779661016948,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,2,0.3,0.9976284384727478,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.0,0,5900,0.26016949152542374,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,3,0.4,0.9955887079238892,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.0,0,5900,0.29338983050847456,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,4,0.5,0.991412878036499,D_cal-fit_only,CERTIFIED,True,False,3,3003,0.0022233398530958127,0.000847457627118644,5,5900,0.3293220338983051,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,5,0.6,0.9822082638740539,D_cal-fit_only,CERTIFIED,True,False,11,3003,0.005522027422458526,0.0032203389830508474,19,5900,0.3784745762711864,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,6,0.7,0.9581518292427063,D_cal-fit_only,CERTIFIED,True,False,20,3003,0.00899545585069069,0.005932203389830509,35,5900,0.4330508474576271,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,7,0.8,0.8755093932151794,D_cal-fit_only,CERTIFIED,True,False,25,3003,0.010878842522698013,0.00983050847457627,58,5900,0.49830508474576274,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,8,0.9,0.5697899460792542,D_cal-fit_only,CERTIFIED,True,False,47,3003,0.018970853871767786,0.016440677966101696,97,5900,0.5644067796610169,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,9,1.0,0.0500916987657547,D_cal-fit_only,CERTIFIED,True,True,77,3003,0.029744751689738474,0.03152542372881356,186,5900,0.6169491525423729,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,0,0.1,0.9994513869285584,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.0,0,5900,0.16203389830508474,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,1,0.2,0.9987605333328247,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.0,0,5900,0.22406779661016948,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,2,0.3,0.9976284384727478,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.0,0,5900,0.26016949152542374,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,3,0.4,0.9955887079238892,D_cal-fit_only,CERTIFIED,True,False,0,3003,0.0007664677161693528,0.0,0,5900,0.29338983050847456,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
B,DIOR-R,oriented_rcnn,detection_score,SECONDARY,image_has_any_geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,4,0.5,0.991412878036499,D_cal-fit_only,CERTIFIED,True,False,3,3003,0.0022233398530958127,0.000847457627118644,5,5900,0.3293220338983051,False,"strict binary image event; exact CP is secondary only, never the primary bounded loss"
