round_id,stage,dataset,host,seed,candidate,endpoint,cluster_unit,cluster_count,instance_count,bootstrap_replicates,finite_replicates,mc_seed,resample_id_hash,instance_universe_hash,candidate_nrc,phase_mod_nrc,detection_score_nrc,delta_nrc_vs_phase_mod,delta_vs_phase_ci_lo,delta_vs_phase_ci_hi,delta_nrc_vs_detection_score,delta_vs_detection_ci_lo,delta_vs_detection_ci_hi,supports_vs_phase_mod,supports_vs_detection_score,supports_both,legacy_point_delta,legacy_ci_lo,legacy_ci_hi,legacy_point_outside_legacy_ci,new_point_inside_new_ci,estimand,stable_tie_order,score_direction,raw_instance_count,finite_instance_count,excluded_nonfinite_count,excluded_reason,common_finite_mask_hash,candidate_universe_hash,evidence_partition,redundant_comparison,redundant_with
orientbench-c-r002-20260805,B3,DIOR-R,RotatedRetinaNet-PSC,2,unwrap_candidate_energy_gap,endpoint_continuous,image,6920,48195,800,800,1640906,99aff44ac0003100931f8fc0f699f8551a597d0cbc9d99e9622a2d076a2e67b9,65afea29c58f0f9b016f1713655ce6177315754392051bf78a2b3d429ae5dc8b,0.49904100855833416,1.2031616855286673,0.6014638694509964,-0.7041206769703332,-0.756459945463873,-0.6479684728010985,-0.10242286089266223,-0.14011474925492753,-0.06709459476487838,True,True,True,-0.7041206769703336,-0.3476009747478398,-0.05963813543363697,True,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,48195,48195,0,{},0f6a11fe681719d785ec532f3daf6b4985e73fa003fdb43053481b940cb74454,0ab200a2171209895b567a571556ca1c8d7e497b16350cc8f770aba66fb05f7e,development,False,
orientbench-c-r002-20260805,B3,DIOR-R,RotatedRetinaNet-PSC,2,phase_direction_margin,endpoint_continuous,image,6920,48195,800,800,1640906,99aff44ac0003100931f8fc0f699f8551a597d0cbc9d99e9622a2d076a2e67b9,65afea29c58f0f9b016f1713655ce6177315754392051bf78a2b3d429ae5dc8b,1.066256481865809,1.2031616855286673,0.6014638694509964,-0.1369052036628584,-0.18313838921407544,-0.08517870052260262,0.4647926124148125,0.42490024183218844,0.5093905302209198,True,False,False,-0.1369052036628593,-0.05553250804776075,0.049526857861604504,True,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,48195,48195,0,{},0f6a11fe681719d785ec532f3daf6b4985e73fa003fdb43053481b940cb74454,b424c4515045b14ddf1191bf600e4f70cc994d6079f1845cce6cc317711bb1d3,development,False,
orientbench-c-r002-20260805,B3,DIOR-R,RotatedRetinaNet-PSC,2,multi_frequency_consistency,endpoint_severe_event,image,6920,48195,800,800,1640906,99aff44ac0003100931f8fc0f699f8551a597d0cbc9d99e9622a2d076a2e67b9,3eafbdc38b5932b7c2477638873700188715879a9e5aae0b4646517fbc7c0a3a,0.7331923780154549,0.929513970083135,0.24459576099406688,-0.19632159206768007,-0.359664523220361,-0.026979183183111922,0.488596617021388,0.38879242723616697,0.599222256245234,True,False,False,-0.19632159206767996,0.3018474652335111,0.8971122115787643,True,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,48195,48195,0,{},0f6a11fe681719d785ec532f3daf6b4985e73fa003fdb43053481b940cb74454,6bc8d7dae002d837e7b447ecf558d0a8eec81a649d6144ae36b7297bb1cb9194,development,False,
orientbench-c-r002-20260805,B3,DIOR-R,RotatedRetinaNet-PSC,2,unwrap_candidate_energy_gap,endpoint_severe_event,image,6920,48195,800,800,1640906,99aff44ac0003100931f8fc0f699f8551a597d0cbc9d99e9622a2d076a2e67b9,3eafbdc38b5932b7c2477638873700188715879a9e5aae0b4646517fbc7c0a3a,0.7331923780154549,0.929513970083135,0.24459576099406688,-0.19632159206768007,-0.359664523220361,-0.026979183183111922,0.488596617021388,0.38879242723616697,0.599222256245234,True,False,False,-0.19632159206767996,0.32465443795620663,0.9039225643333565,True,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,48195,48195,0,{},0f6a11fe681719d785ec532f3daf6b4985e73fa003fdb43053481b940cb74454,606b12ccae4bbc3636988b49315f7ef2bcf24f9ece0cbd0d2b1ed2050b2f3373,development,False,
orientbench-c-r002-20260805,B3,DIOR-R,RotatedRetinaNet-PSC,2,phase_direction_margin,endpoint_severe_event,image,6920,48195,800,800,1640906,99aff44ac0003100931f8fc0f699f8551a597d0cbc9d99e9622a2d076a2e67b9,3eafbdc38b5932b7c2477638873700188715879a9e5aae0b4646517fbc7c0a3a,0.7684265284402066,0.929513970083135,0.24459576099406688,-0.16108744164292832,-0.32137509397695585,0.024733809455131702,0.5238307674461398,0.3966688652416486,0.659658867174513,False,False,False,-0.16108744164292832,-0.1573773871490017,0.13354770789042497,True,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,48195,48195,0,{},0f6a11fe681719d785ec532f3daf6b4985e73fa003fdb43053481b940cb74454,ba3ec470c88e09ba8c6b22a5bdcdbd50bd80cc728f3392eecb38abd161efed5b,development,False,
orientbench-c-r002-20260805,B3,SODA-A,RotatedRetinaNet-PSC,0,multi_frequency_consistency,endpoint_continuous,image,7907,193045,800,800,7320599,0d260a1c27f6c6f4f6ec4803906b592ffc0ca97c5be5ee5149692ee408872b1b,af78bf7afb2520835df111a62374f65d8fd347105813aa6d874b6f5673ff83a2,0.6913078444146439,1.1267116655321807,0.8038437976085977,-0.43540382111753684,-0.4711732124095005,-0.39863200006430605,-0.11253595319395382,-0.1358469252166283,-0.09041433933935794,True,True,True,-0.4354038211175373,-0.7874452117249421,-0.713104183904987,True,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,193045,193045,0,{},af6bb554ca242a4cf64f0107c9d9d27ff42c35424cf15527fb5b13ba6e3a3d7d,1be3f690b4da7c7d962ec2a244da58c025718789081a6d818167bfc741a099a1,development,False,
orientbench-c-r002-20260805,B3,SODA-A,RotatedRetinaNet-PSC,0,unwrap_candidate_energy_gap,endpoint_continuous,image,7907,193045,800,800,7320599,0d260a1c27f6c6f4f6ec4803906b592ffc0ca97c5be5ee5149692ee408872b1b,af78bf7afb2520835df111a62374f65d8fd347105813aa6d874b6f5673ff83a2,0.6913078444146439,1.1267116655321807,0.8038437976085977,-0.43540382111753684,-0.4711732124095005,-0.39863200006430605,-0.11253595319395382,-0.1358469252166283,-0.09041433933935794,True,True,True,-0.4354038211175373,-0.7829187292741671,-0.7063907792741153,True,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,193045,193045,0,{},af6bb554ca242a4cf64f0107c9d9d27ff42c35424cf15527fb5b13ba6e3a3d7d,8883d3233a0caffbf3a58a221aff4c7f08854bb5161ec13cddc7ea1f12761e76,development,False,
orientbench-c-r002-20260805,B3,SODA-A,RotatedRetinaNet-PSC,0,phase_direction_margin,endpoint_continuous,image,7907,193045,800,800,7320599,0d260a1c27f6c6f4f6ec4803906b592ffc0ca97c5be5ee5149692ee408872b1b,af78bf7afb2520835df111a62374f65d8fd347105813aa6d874b6f5673ff83a2,1.002597714938164,1.1267116655321807,0.8038437976085977,-0.12411395059401675,-0.14562791051803942,-0.10373063411203445,0.19875391732956627,0.1730309637137569,0.22447249409181802,True,False,False,-0.12411395059401698,-0.17550431577966955,-0.10496517045585967,False,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,193045,193045,0,{},af6bb554ca242a4cf64f0107c9d9d27ff42c35424cf15527fb5b13ba6e3a3d7d,631fcf4284c291d0a9772561c0a50814cab6823e0238b40af0d707be9077252f,development,False,
orientbench-c-r002-20260805,B3,SODA-A,RotatedRetinaNet-PSC,0,tta_phase_direction_consistency,endpoint_continuous,image,7896,190941,800,800,7320599,aa73edb9837d06f46db88414984fc40973f28e365991b5276230a389f355212e,cf1ac1125da1d6c249ef6ac2087bb19f09bbba6d1fa90a4ecb58729d9058113a,0.587468275469294,1.1279447595278826,0.8063155103311336,-0.5404764840585886,-0.5698515581803485,-0.5111979247639425,-0.21884723486183955,-0.23784256841916326,-0.20017307912164753,True,True,True,-0.5392433900628877,-0.8737073129452749,-0.7968745532230984,True,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,193045,190941,2104,"{""tta_phase_direction_consistency_nonfinite"":2104}",bdb5d262a335151945c0d3742028198022f8ee4ded2a28ce11bf1da1bb264cb8,702652b3c7e98d9351c028a4f8a255474c3d6a60f11c048ea393935e6fe5ecd6,development,False,
orientbench-c-r002-20260805,B3,SODA-A,RotatedRetinaNet-PSC,0,multi_frequency_consistency,endpoint_severe_event,image,7907,193045,800,800,7320599,0d260a1c27f6c6f4f6ec4803906b592ffc0ca97c5be5ee5149692ee408872b1b,0474085a2bba5bacca646a874175dfe4273eee19715266079296901921e52668,0.4356824240174972,1.0019595566622699,0.5255442532920029,-0.5662771326447726,-0.678074970576955,-0.4453005525825918,-0.08986182927450576,-0.17891124756038057,-0.001533680749276929,True,True,True,-0.5662771326447726,-0.6871337720870069,-0.2822792207369556,False,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,193045,193045,0,{},af6bb554ca242a4cf64f0107c9d9d27ff42c35424cf15527fb5b13ba6e3a3d7d,cbbdb9fc0dfc351e1bdc85bef5c843e5353b0f7b5eaf8ccabfde9df6806f7e77,development,False,
orientbench-c-r002-20260805,B3,SODA-A,RotatedRetinaNet-PSC,0,unwrap_candidate_energy_gap,endpoint_severe_event,image,7907,193045,800,800,7320599,0d260a1c27f6c6f4f6ec4803906b592ffc0ca97c5be5ee5149692ee408872b1b,0474085a2bba5bacca646a874175dfe4273eee19715266079296901921e52668,0.4356824240174972,1.0019595566622699,0.5255442532920029,-0.5662771326447726,-0.678074970576955,-0.4453005525825918,-0.08986182927450576,-0.17891124756038057,-0.001533680749276929,True,True,True,-0.5662771326447726,-0.6867390915107432,-0.3030912555215959,False,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,193045,193045,0,{},af6bb554ca242a4cf64f0107c9d9d27ff42c35424cf15527fb5b13ba6e3a3d7d,a0666b8bc0445b24919786708b551f9104c3afd49fb910a9b98c38666c1d1703,development,False,
orientbench-c-r002-20260805,B3,SODA-A,RotatedRetinaNet-PSC,0,phase_direction_margin,endpoint_severe_event,image,7907,193045,800,800,7320599,0d260a1c27f6c6f4f6ec4803906b592ffc0ca97c5be5ee5149692ee408872b1b,0474085a2bba5bacca646a874175dfe4273eee19715266079296901921e52668,0.585128008609985,1.0019595566622699,0.5255442532920029,-0.41683154805228484,-0.518950153450454,-0.3109859943793478,0.0595837553179821,-0.06006598664702383,0.1665200146620345,True,False,False,-0.41683154805228484,-0.5390708324705467,-0.20759318577463373,False,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,193045,193045,0,{},af6bb554ca242a4cf64f0107c9d9d27ff42c35424cf15527fb5b13ba6e3a3d7d,a2094b759f7e3767fa8e0f1cc877b609a1593a72a734e13c487e9b15a0d2b53c,development,False,
orientbench-c-r002-20260805,B3,SODA-A,RotatedRetinaNet-PSC,0,tta_phase_direction_consistency,endpoint_severe_event,image,7896,190941,800,800,7320599,aa73edb9837d06f46db88414984fc40973f28e365991b5276230a389f355212e,aba26af66efe1f4ce717a37aaf418503153d9e14dec99cbdd1f80ed190f9de69,0.41002329138352284,0.9957458708371076,0.5465781063929057,-0.5857225794535847,-0.7244648384156701,-0.4397898689784074,-0.13655481500938288,-0.25070600842573626,-0.016701848598644806,True,True,True,-0.5919362652787469,-0.8116910756271538,-0.4348498179076018,False,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,193045,190941,2104,"{""tta_phase_direction_consistency_nonfinite"":2104}",bdb5d262a335151945c0d3742028198022f8ee4ded2a28ce11bf1da1bb264cb8,a2fc15c90ec6b6352c04a8ef4e37bda0ecfcad39225bd4cee87334fc65a16254,development,False,
orientbench-c-r002-20260805,B3,SODA-A,RotatedRetinaNet-PSC,1,multi_frequency_consistency,endpoint_continuous,image,7912,195192,800,800,8029023,93bde545c77f0a9cf2a3f8572c14c594d1828d6995d79017c6515a8e54c1baf4,87a2d9c340c2ea81c5f1a8e6556e3ab31b67031c39510cbb5ad0f51515b7b368,0.7045299805895582,1.128098722382552,0.8379589120570433,-0.42356874179299386,-0.46199686815475666,-0.3882149474398863,-0.13342893146748513,-0.16274665286566742,-0.10528721263259398,True,True,True,-0.4235687417929934,-0.7554590763838308,-0.6689583459972761,True,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,195192,195192,0,{},c7cf5ecebe5c088bbc7545d661d04e19744ce7ea678be1f667d2e678a903b123,0fb8fc5ed3074ca8e2f0d98cddc6ebb642edfc3a22c0c71e3b0a344126a4c4a2,development,False,
orientbench-c-r002-20260805,B3,SODA-A,RotatedRetinaNet-PSC,1,unwrap_candidate_energy_gap,endpoint_continuous,image,7912,195192,800,800,8029023,93bde545c77f0a9cf2a3f8572c14c594d1828d6995d79017c6515a8e54c1baf4,87a2d9c340c2ea81c5f1a8e6556e3ab31b67031c39510cbb5ad0f51515b7b368,0.7045299805895582,1.128098722382552,0.8379589120570433,-0.42356874179299386,-0.46199686815475666,-0.3882149474398863,-0.13342893146748513,-0.16274665286566742,-0.10528721263259398,True,True,True,-0.4235687417929934,-0.7487679812025587,-0.6617064985016965,True,True,matched-instance NRC; cluster multiplicity lifted to every original instance,original matched-row order,descending; larger=more reliable,195192,195192,0,{},c7cf5ecebe5c088bbc7545d661d04e19744ce7ea678be1f667d2e678a903b123,b1b07f665e5f4b94c1e0e1502ea4635e34ec151370c5fe526faa8ce7a6099abd,development,False,
