path,bytes,sha256,is_symlink,symlink_target,status
outputs/persistent_artifacts/m069_fullval_reliability/E/.generation.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_fullval_reliability/E/image_universe.csv,3348604,75f874fff653e64460d6c91ce0dd07637ad68b55532976fbdca1bd01a4f8b131,False,,PRESENT
outputs/persistent_artifacts/m069_fullval_reliability/E/manifest.json,1702,fb228289dd1c4fe41856bc9237c38cc7d6dc1cf342a880a834e76a68d6f6b16d,False,,PRESENT
outputs/persistent_artifacts/m069_fullval_reliability/E/matched_fullval.jsonl,482776147,337470223fae218aa2969ae8f974a447e6666d22f02830a7a933ea3dadbd72c9,False,,PRESENT
outputs/persistent_artifacts/m069_fullval_reliability/F/.generation.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_fullval_reliability/F/image_universe.csv,3340530,0ce7cc5f4d56aceef57faaa85b09115309b961d4e663484ac893731330eef95c,False,,PRESENT
outputs/persistent_artifacts/m069_fullval_reliability/F/manifest.json,1677,05c5522f003340c57a469c3960629d77af3be4851745616e8daf8404c79dd55b,False,,PRESENT
outputs/persistent_artifacts/m069_fullval_reliability/F/matched_fullval.jsonl,528736628,dd7f37b067a569541140a1bad49bf6ae3a5aea7b0f9eff031ef3fe9a9a2c723f,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/.actual_loss_supplement.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/.generation.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/actual_head_loss_network_space.csv,1489,1c382edf366f6931db6f31705bda4731bf57a9e77c4c14afc857531591a83a0f,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/actual_head_loss_network_space_manifest.json,2167,601c663c13b9ec9e01002bc744a26e4e1480da265b0a72a0d54882b2301e0660,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/manifest.json,5920,1e0390ce7f00bcddbace9e7d7c88b88fbb058580fb59b27d5d8027cea8918d65,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/matched_phase.jsonl,136432125,e793354efdb9db4fbdaaebda91e5d46c47b4529a57ca88fcf7fd3ae2dba60856,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/postnms_k0.25.pklstream,29904247,6adf9ee28417126605bda4974fe891a8fd3ed25a55ef91deafd182b2e3cfac30,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/postnms_k0.50.pklstream,29670587,ee04916d27f0b9ccc6857e97a03331f6abf1978f3c2ca221f4713b7ed2335866,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/postnms_k0.75.pklstream,29668929,adb19132857ad454fb617083421acd4ea53002fbf0047ca8c1fbad57fd5a6dc0,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/postnms_k0.90.pklstream,29669985,85c99852adac32a604a9fe091db86117accb26fecf5289f72086a1ccfb5c3296,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/postnms_k1.00.pklstream,29670561,cadc05aca4dea342984fb1304a66763b1d40fb7788e54e77bf96ac08c6613477,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/postnms_k1.10.pklstream,29670753,918cb876892e0c09c0a57dffa79295d89c47992563be8ce73bf6785b026cd7c0,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/postnms_k1.25.pklstream,29670784,ec6afbe96bb6e01ecc1ed7be615ab7a75597c753432be127fdc9bdb7eddb0999,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/postnms_k1.50.pklstream,29671169,5df5ed32a1a4eb0086346aad3a5e63efcb007df8bf403cbc9c1267bc0e5e8512,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/postnms_k2.00.pklstream,29671393,a2f25d545b33b332c00cfb686d9e64c13a7eb0b8d40d4e2f1bebbe3496b6066e,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/postnms_k4.00.pklstream,29671520,8571681322387bd7deeb61ca26fec26719b534af8e33aa8e6f019e163a0f2896,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed0/radial_full_evaluator.csv,4127,364997d76a65d96fcb221afb317441c0e241549b6b77ab76a013a47441b47a33,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/.actual_loss_supplement.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/.generation.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/actual_head_loss_network_space.csv,1486,97942be0c6c4c3ce71627a780e51c565e295bdab1ed1c451e6553a4d81427490,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/actual_head_loss_network_space_manifest.json,2167,53e07c4eede1e66611e57345864e265ac014e63cf5c60ebbbb64c7708420336f,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/manifest.json,5920,f285a0f0672e5965cd240c02ccaf97670b5a88eca52a9a76b554aba39ee8baa0,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/matched_phase.jsonl,134224549,7850258f6d9b8a833d4cc64348e72f19b5466b81a69af2124c83f9d7c637760c,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/postnms_k0.25.pklstream,29975957,7b4c9d059a42b00539839c7e3c30265d2bd71d8f07d1478cc81bb224dab24fac,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/postnms_k0.50.pklstream,29730374,b6ede39319ee37ef13b0628da44b55e22a0aac71dc4259e040917dc5ba84710e,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/postnms_k0.75.pklstream,29727627,dc0ef5207372bb49c108881931b5cf500e3c72a48ad427cdc4a91fb554bf5259,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/postnms_k0.90.pklstream,29727979,c75cda628a6229ae0a09e9464cbd056bb1c1b86915426531c808b16c89f0196f,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/postnms_k1.00.pklstream,29727978,a032c4aa7d590a366bb00e09d453a52d4e98bb3282372fefd25ab6722fbb7934,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/postnms_k1.10.pklstream,29728297,1cdbe1d9abf499aab6972c9799ece837148b0fd015eeb39b1788698e76aaba1f,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/postnms_k1.25.pklstream,29728713,a6e7cb77053c2beea9a554d11b7a04eae5f00f74e805f0afb1058722b3d2aaa1,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/postnms_k1.50.pklstream,29728644,2529a122a191f2f8d89e95eb80ecc99705bc6c93c5768b9535444224ae8cc7f7,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/postnms_k2.00.pklstream,29728580,247407105bd0c6ed73cf2dc8495cf13f65980db6ccd2715e1f2b1646cbb95f22,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/postnms_k4.00.pklstream,29728708,c70dc73f06c567b4ad7f55d736a8fb44cc0d89aa6c2ab50a8b76a5af169da77c,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed1/radial_full_evaluator.csv,4133,4ba38607120be87d91370602a27f626950a52325038c2deb194e4fc4ae0bb9e3,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/.actual_loss_supplement.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/.generation.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/actual_head_loss_network_space.csv,1492,b75ddc87955f9afc83af64d72f9a3c1930b359d7151470e82a4751b169a92b7b,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/actual_head_loss_network_space_manifest.json,2167,f712c8a65aa3211595de3446b604b1d7c08a65749596e914500f2a7d89cc09b2,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/manifest.json,5920,2931fa9680ab95cee348f694d74cad57ce7f3c39caf67daeef8c0e372e048cfa,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/matched_phase.jsonl,135557469,98cdeb2f22b0c95a29ae26fc607c10b5eb22e9fee79a704e97e1b0e68a44b2de,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/postnms_k0.25.pklstream,29374256,30f95655137c884bb9fe349f10f968246f0020a4c3e56721436668526994f188,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/postnms_k0.50.pklstream,29164904,4bcad8970d9d528bd90fda343a633ba75f2b1466f290e0c921f1062e9f476347,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/postnms_k0.75.pklstream,29168639,510af1cd7bc5122df8563ea2e797b5169a75d177a871d3849c520b5361280be8,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/postnms_k0.90.pklstream,29168575,2b163c6c62a0aa578301fe355cb9976d75bd4168a343e1d0a1dbfd43088004fd,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/postnms_k1.00.pklstream,29168511,bed929dbf62e3407e170e1ca007038abbdbb44f679d0d4170c57ceb180fd0252,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/postnms_k1.10.pklstream,29168415,69297abf73674e313e1ff3ee60b634b3223148f8932da986c5f0df1e16f617bc,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/postnms_k1.25.pklstream,29168703,d2e594f5eb6039df96793d31e53bbb91bed8f63a8b45f1ac1aece23ba41a534c,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/postnms_k1.50.pklstream,29169247,a387ccbfb274ace349fc3c04df3124cdf4cb85f45fb9700dbac8c08946b33fe3,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/postnms_k2.00.pklstream,29169247,c2473aa0fd6a4ec34194add203f9fbe5cffc11d105783a169223708e5bc8a613,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/postnms_k4.00.pklstream,29169311,bdef5fe625f05d4d0123999b2a5a97d4e55ad8ce2ce01e14d6ef5c62d9fcef3c,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/radial_full_evaluator.csv,4135,ab2e035ee8be13528f7aad9f61c6250b97d2dda38ff3dcac93171bd522943267,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/.actual_loss_supplement.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/.generation.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/actual_head_loss_network_space.csv,1487,3d7912d01ac36b66f5071f0fbb7ad51f8f49f2bd8fe9562bf0d8193f19bd62c8,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/actual_head_loss_network_space_manifest.json,2172,d94f2812c2c1ae7d2653b57ac735781b4b9725079d8c1483fbbe88fbb6e883b6,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/manifest.json,5926,141fc28ebdbd57761df34717b643a9b7bfd2414548eca5a274412b52778347e3,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/matched_phase.jsonl,505156804,09acdd753960b7d935da2f3f09b502ae9134ef16a0f19c6ffdfd547cfb40bdc8,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/postnms_k0.25.pklstream,72511342,65540e6cc84523d2cf6f48097070a6f9ca5b47f9133b5fcfc5d79bf2c5d0a24e,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/postnms_k0.50.pklstream,72790276,e05f25f63a5328c9ca07bf11d5c263c42f2a47aad0b6ec6e0ac1c7265313c43d,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/postnms_k0.75.pklstream,72821646,f4384993de58f4c828e3aafd2f69476ec3d6b27ec608efcc82465067c7f240ff,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/postnms_k0.90.pklstream,72824074,3f145c716587b9a13a6c8651b954fd85817b2991b72ab801084c62e0cf51fe1c,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/postnms_k1.00.pklstream,72825258,80bfc83111f53d8ec1c4d7904fc9ee6f44d39454f1299cd99eb9635ba50a0503,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/postnms_k1.10.pklstream,72826116,afdba8bb446a03e81c8437b63560b8df4c5f6dd9188d757b020c64e121d9282f,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/postnms_k1.25.pklstream,72825796,00354582792a36c83c93b4d46a6adb033ea571f7420cc036d3c3868052724314,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/postnms_k1.50.pklstream,72826020,160dc5bf14afed65b9ba7a2a4dac1008d677af2e3a7ddc2c90d6063a90f87858,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/postnms_k2.00.pklstream,72825348,b61910692b402089ac55317ac8dd2965a6de4741693a5f022b6a9a64ef393149,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/postnms_k4.00.pklstream,72825316,d758aac2e8bc5b95327303c23407ce003a559bd6952ff497a76a3db7d8c004bb,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/radial_full_evaluator.csv,4142,d28c1aeb77fed1551a14aa3f580583b21e7fa2ad779684eabfaab0587d97db6f,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/.actual_loss_supplement.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/.generation.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/actual_head_loss_network_space.csv,1489,d0740ceb99670a3e0ac56d33bda378c09e24df5a0180341a8e73130d001af1e9,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/actual_head_loss_network_space_manifest.json,2172,da4ab4fc53b4f9eba58d4a4bfdd7fe235fd9d9fd9ac35fac89c731eff949b918,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/manifest.json,5927,b76b49e4855e2d1de53da5c5dc9322a83f490675750d05c4ca5d159ffee82cc0,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/matched_phase.jsonl,505413894,8aeeaf2d439098da9045644c7cf99d72bcf8b5c0d3f7144b8893ed7e4cf03b84,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/postnms_k0.25.pklstream,85240712,6832a09b9f84d92d490775e73a69f6e56e47f591114533246ac0a01b67a6b2c3,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/postnms_k0.50.pklstream,85481328,4f3868a41b832c8e2d53c830146624eca8387cc677794ce8253ac3e0bfe70c87,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/postnms_k0.75.pklstream,85535917,d971ce191320400708d12b79a7bb669ae38d1c984a45b8151ace10eef8cf9267,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/postnms_k0.90.pklstream,85537645,6b5d86a3cebf7a4eef348347f578e8d609f7bea33f591f57960fa5e2dc538274,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/postnms_k1.00.pklstream,85537517,99293323e97e78ac78e81441e8dde59605e3b56df5e462e7ca4eb01e9aabe628,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/postnms_k1.10.pklstream,85537677,2f252d527fa6060a0a1b042f684c2fb2c5eddc2f73f599bbb1c1df461491b6b7,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/postnms_k1.25.pklstream,85537580,23fc489a2ba0cf62fda9989361038f3704931da5d5736ddae4174323ab329b79,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/postnms_k1.50.pklstream,85537740,87de162371d5c796bed0fd612d558436c1548515be4387c63f1eb65cecc30b0b,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/postnms_k2.00.pklstream,85537260,74c26cceafa1802230fb75369ca3516649b28c47b1dc9357cd4d39ef70f9aac0,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/postnms_k4.00.pklstream,85536972,8c9d887eaf1083c2989794f903aff52f3449ebac487f674b44dfba6f2604c712,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/radial_full_evaluator.csv,4148,2c834d18d441ce7fa67234f83ee708ceb89fd001a9a96170c79db52abc00a7a4,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/.actual_loss_supplement.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/.generation.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/actual_head_loss_network_space.csv,1491,8d50546a7fd089334787dbb24133c63e071d9dd2861124da47b6a93e6f77d3d2,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/actual_head_loss_network_space_manifest.json,2172,6ac41495c587022a466dbbd2e719901561bd670cc2cc6d15c47de201d0bba0d0,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/manifest.json,5927,1cc7246bbaee2bf8d27ace477961bf2190e4c33618d182dfa4863a13a5f69759,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/matched_phase.jsonl,508201764,01d1fe4614a19dc22bf28cd7356c2e77fae0b8f02f5249567ad2e12c0a8ab057,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/postnms_k0.25.pklstream,82055702,1ea03d2fbe646b5a96f3d93dadce05d339328fbe32205749519d66cbb3a9a199,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/postnms_k0.50.pklstream,82315102,b5500cde9ec6522d7bf543b6bc3b6b20c236fdd75f5fa3384790e78a82b0a639,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/postnms_k0.75.pklstream,82348371,2b8d8849e64bc1533e2b871db71cbb0aa487bc826309c6a635170baca4d65662,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/postnms_k0.90.pklstream,82349400,5fecf7f671da6fe329a3dad4669ccec7e336d933df834448109576a7dee4565a,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/postnms_k1.00.pklstream,82350136,b58778595661c74122ee9ec72fb98a6dfea86259974f3827375ab1761ba499e7,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/postnms_k1.10.pklstream,82349976,9dfb22fe1fe582725f3ead9e85824600abfb70cb541961f28d7cd46d0abfb7ed,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/postnms_k1.25.pklstream,82349811,97538a64eb12af4eab1bb0063ba7ded20da2f5b999e9f24318db4a1d342030e4,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/postnms_k1.50.pklstream,82349592,4b89cf25551dff335121a42c5cc5abb326d6c585e6624bfaa34766201fc644cc,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/postnms_k2.00.pklstream,82349971,b92f529f8e12390b36fd2cab39e236975d2032b5cad1799d0742001ece4b0920,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/postnms_k4.00.pklstream,82350355,870500dd66790adf6c69c1150140440678d31833a3699ca5af6d8f59aa2914b8,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed2/radial_full_evaluator.csv,4154,7629c578bda190157159c09b6fd40e6c6de23006f27392aef5c3f264e52bb025,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/native_signals/CSL/DIOR-R/seed0/.generation.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/native_signals/CSL/DIOR-R/seed0/manifest.json,2002,55e417a0226e4d1eae64a43242e5c6f125ec114794b31751f8ba256d0fc18e51,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/native_signals/CSL/DIOR-R/seed0/matched_native.jsonl,27696218,0357323f9485db752821829d51e356d6541ec35c36fb10bc76c4755c46b60a3d,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/native_signals/CSL/DIOR-R/seed1/.generation.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/native_signals/CSL/DIOR-R/seed1/manifest.json,2003,8a8fe6df4c6d12003bf36d33fe5d0402cbd9114b28c7ca721b42f2753752f72b,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/native_signals/CSL/DIOR-R/seed1/matched_native.jsonl,25939214,18cd78ecba1739310b119c95b09d174ea2100e5520dfac4e07f2dc584cf3ce2a,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/native_signals/CSL/DIOR-R/seed2/.generation.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/native_signals/CSL/DIOR-R/seed2/manifest.json,2003,fbd389d685d0cb1a12ec840a23ab1290e642c853bf9af1945a45051131f9620d,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/native_signals/CSL/DIOR-R/seed2/matched_native.jsonl,27220843,004c93664bf4b9a4516197c19c8d15dfc3fe9c882dc3125b93eea89be4c79170,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/native_signals/CSL/SODA-A/seed0/.generation.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/native_signals/CSL/SODA-A/seed0/manifest.json,2010,31fdafb2493bd6b82d8733bc5c2efb195808364e7e2a4b397cd489c0d3150bfe,False,,PRESENT
outputs/persistent_artifacts/m069_psc_phase1/native_signals/CSL/SODA-A/seed0/matched_native.jsonl,60225510,134dbc3e85deb24fc94f7707ecadaabfdf16ca2c493527d0878fb44111c59aea,False,,PRESENT
