assignment_version,annotator_slot,task_order,task_id,dataset,crop_relpath,long_side_angle_deg_le90,ambiguous,skip,notes,annotator_id,annotation_timestamp_utc
m4-071-final-v1,A,515,d17aeb973996a06b22fb,DIOR-R,images/d17aeb973996a06b22fb.jpg,,,,,,
m4-071-final-v1,A,1358,a949f5cb7c7a742ec3cf,DIOR-R,images/a949f5cb7c7a742ec3cf.jpg,,,,,,
m4-071-final-v1,A,2,cbade1b829ab4a5175d5,DIOR-R,images/cbade1b829ab4a5175d5.jpg,,,,,,
m4-071-final-v1,A,533,05fa74a3e820ca395877,DIOR-R,images/05fa74a3e820ca395877.jpg,,,,,,
m4-071-final-v1,A,280,cd4e0affadd1fe7d1a9f,DIOR-R,images/cd4e0affadd1fe7d1a9f.jpg,,,,,,
m4-071-final-v1,A,147,93f99ed731b5d29f74fe,DIOR-R,images/93f99ed731b5d29f74fe.jpg,,,,,,
m4-071-final-v1,A,162,8873673e8bd481498d34,DIOR-R,images/8873673e8bd481498d34.jpg,,,,,,
m4-071-final-v1,A,50,a72e8f36016c404ce645,DIOR-R,images/a72e8f36016c404ce645.jpg,,,,,,
m4-071-final-v1,A,196,97e1e2948d61f3716031,DIOR-R,images/97e1e2948d61f3716031.jpg,,,,,,
m4-071-final-v1,A,937,782289c70d51bda7ccf5,DIOR-R,images/782289c70d51bda7ccf5.jpg,,,,,,
m4-071-final-v1,A,1161,e26951bf06c74f21d7ba,DIOR-R,images/e26951bf06c74f21d7ba.jpg,,,,,,
m4-071-final-v1,A,18,52654f448e6ca4ae7572,DIOR-R,images/52654f448e6ca4ae7572.jpg,,,,,,
m4-071-final-v1,A,51,bd7939ef0b79fa384ea6,DIOR-R,images/bd7939ef0b79fa384ea6.jpg,,,,,,
m4-071-final-v1,A,1264,b44bd46427d5b3dc5354,DIOR-R,images/b44bd46427d5b3dc5354.jpg,,,,,,
m4-071-final-v1,A,1432,2ad39db9923762cc99ba,DIOR-R,images/2ad39db9923762cc99ba.jpg,,,,,,
m4-071-final-v1,A,1350,a56445463fedd222aeba,DIOR-R,images/a56445463fedd222aeba.jpg,,,,,,
m4-071-final-v1,A,859,1b0101bd1fc56f1feb36,DIOR-R,images/1b0101bd1fc56f1feb36.jpg,,,,,,
m4-071-final-v1,A,88,bc8be805a04f845d14e9,DIOR-R,images/bc8be805a04f845d14e9.jpg,,,,,,
m4-071-final-v1,A,678,3ad115eb11b8ab8cbcb6,DIOR-R,images/3ad115eb11b8ab8cbcb6.jpg,,,,,,
m4-071-final-v1,A,159,b9140efa8102c30d0799,DIOR-R,images/b9140efa8102c30d0799.jpg,,,,,,
m4-071-final-v1,A,848,b5a05dd6d1e7c98269dc,DIOR-R,images/b5a05dd6d1e7c98269dc.jpg,,,,,,
m4-071-final-v1,A,167,0024d51a21e1a4c7f23b,DIOR-R,images/0024d51a21e1a4c7f23b.jpg,,,,,,
m4-071-final-v1,A,128,efdbc43944ab4aa4cbc6,DIOR-R,images/efdbc43944ab4aa4cbc6.jpg,,,,,,
m4-071-final-v1,A,24,ef3e1e83b4055e5f0e73,DIOR-R,images/ef3e1e83b4055e5f0e73.jpg,,,,,,
m4-071-final-v1,A,946,62037428666edfa3d779,DIOR-R,images/62037428666edfa3d779.jpg,,,,,,
m4-071-final-v1,A,146,4c38e8566ea2e24fc86c,DIOR-R,images/4c38e8566ea2e24fc86c.jpg,,,,,,
m4-071-final-v1,A,1259,0950d023522ef65f1999,DIOR-R,images/0950d023522ef65f1999.jpg,,,,,,
m4-071-final-v1,A,1381,210337cee0e589cda642,DIOR-R,images/210337cee0e589cda642.jpg,,,,,,
m4-071-final-v1,A,870,a9cd2a9df63ad619aa62,DIOR-R,images/a9cd2a9df63ad619aa62.jpg,,,,,,
m4-071-final-v1,A,60,aee12657187fad783016,DIOR-R,images/aee12657187fad783016.jpg,,,,,,
m4-071-final-v1,A,164,1f200899993408563222,DIOR-R,images/1f200899993408563222.jpg,,,,,,
m4-071-final-v1,A,10,fac1a1f1ce19817c73fd,DIOR-R,images/fac1a1f1ce19817c73fd.jpg,,,,,,
m4-071-final-v1,A,116,8867ac56cc3f9c549601,DIOR-R,images/8867ac56cc3f9c549601.jpg,,,,,,
m4-071-final-v1,A,1392,e240d032b375ff2507bc,DIOR-R,images/e240d032b375ff2507bc.jpg,,,,,,
m4-071-final-v1,A,845,8a58e3c801f95b92d04c,DIOR-R,images/8a58e3c801f95b92d04c.jpg,,,,,,
m4-071-final-v1,A,616,507bde9e3a546dfb10dd,DIOR-R,images/507bde9e3a546dfb10dd.jpg,,,,,,
m4-071-final-v1,A,1480,835d4950cfebf01664f2,DIOR-R,images/835d4950cfebf01664f2.jpg,,,,,,
m4-071-final-v1,A,127,2de226d82dc4c2e528c9,DIOR-R,images/2de226d82dc4c2e528c9.jpg,,,,,,
m4-071-final-v1,A,61,0f230b5696e318a4f4a0,DIOR-R,images/0f230b5696e318a4f4a0.jpg,,,,,,
m4-071-final-v1,A,491,a0071f79fe8c85a22d30,DIOR-R,images/a0071f79fe8c85a22d30.jpg,,,,,,
m4-071-final-v1,A,1111,aecf0ba349f5d6279d9c,DIOR-R,images/aecf0ba349f5d6279d9c.jpg,,,,,,
m4-071-final-v1,A,1407,ad0dc91db9273a0a6c4d,DIOR-R,images/ad0dc91db9273a0a6c4d.jpg,,,,,,
m4-071-final-v1,A,718,5c1cd67a3613e393a6ca,DIOR-R,images/5c1cd67a3613e393a6ca.jpg,,,,,,
m4-071-final-v1,A,320,413dec50894ab0f98444,DIOR-R,images/413dec50894ab0f98444.jpg,,,,,,
m4-071-final-v1,A,394,db2187c88f70cf9f7d3a,FAIR1M-v1.0,images/db2187c88f70cf9f7d3a.jpg,,,,,,
m4-071-final-v1,A,125,a7a0afdd6ee7e97946fb,FAIR1M-v1.0,images/a7a0afdd6ee7e97946fb.jpg,,,,,,
m4-071-final-v1,A,810,b47c78826192a34d9186,FAIR1M-v1.0,images/b47c78826192a34d9186.jpg,,,,,,
m4-071-final-v1,A,54,62ac9b18a583e89363cd,FAIR1M-v1.0,images/62ac9b18a583e89363cd.jpg,,,,,,
m4-071-final-v1,A,1452,c453fa492c2a3576ac4d,FAIR1M-v1.0,images/c453fa492c2a3576ac4d.jpg,,,,,,
m4-071-final-v1,A,704,29672f6edfaca20336c2,FAIR1M-v1.0,images/29672f6edfaca20336c2.jpg,,,,,,
m4-071-final-v1,A,66,8922adfddf42b9131f1e,FAIR1M-v1.0,images/8922adfddf42b9131f1e.jpg,,,,,,
m4-071-final-v1,A,757,21a8b2939ba9796034a6,FAIR1M-v1.0,images/21a8b2939ba9796034a6.jpg,,,,,,
m4-071-final-v1,A,84,f290f561dc097a2c91c9,FAIR1M-v1.0,images/f290f561dc097a2c91c9.jpg,,,,,,
m4-071-final-v1,A,851,3ffdb52f0f5def9fd0cb,FAIR1M-v1.0,images/3ffdb52f0f5def9fd0cb.jpg,,,,,,
m4-071-final-v1,A,322,e5ca13d96ec94362e430,FAIR1M-v1.0,images/e5ca13d96ec94362e430.jpg,,,,,,
m4-071-final-v1,A,96,62b037d0f5281a585b4a,FAIR1M-v1.0,images/62b037d0f5281a585b4a.jpg,,,,,,
m4-071-final-v1,A,650,a0c821c6f736c729fc34,FAIR1M-v1.0,images/a0c821c6f736c729fc34.jpg,,,,,,
m4-071-final-v1,A,6,1b9bf8628816fe451f29,FAIR1M-v1.0,images/1b9bf8628816fe451f29.jpg,,,,,,
m4-071-final-v1,A,318,4506a92afb77c9b84fa1,FAIR1M-v1.0,images/4506a92afb77c9b84fa1.jpg,,,,,,
m4-071-final-v1,A,1139,53b5457e812181323137,FAIR1M-v1.0,images/53b5457e812181323137.jpg,,,,,,
m4-071-final-v1,A,605,15eb1ef2567a9d5c98b6,FAIR1M-v1.0,images/15eb1ef2567a9d5c98b6.jpg,,,,,,
m4-071-final-v1,A,1157,8d13651c5bd6852d3aca,FAIR1M-v1.0,images/8d13651c5bd6852d3aca.jpg,,,,,,
m4-071-final-v1,A,22,4cac3e82cd5fa4d9f076,FAIR1M-v1.0,images/4cac3e82cd5fa4d9f076.jpg,,,,,,
m4-071-final-v1,A,464,faa9ae162bf6735421f6,FAIR1M-v1.0,images/faa9ae162bf6735421f6.jpg,,,,,,
m4-071-final-v1,A,64,abefdcf432b60b767e3f,FAIR1M-v1.0,images/abefdcf432b60b767e3f.jpg,,,,,,
m4-071-final-v1,A,15,4464a57070f1a0840bbb,FAIR1M-v1.0,images/4464a57070f1a0840bbb.jpg,,,,,,
m4-071-final-v1,A,177,fe2c5714c48f8ca61dbe,FAIR1M-v1.0,images/fe2c5714c48f8ca61dbe.jpg,,,,,,
m4-071-final-v1,A,3,3222fee6b7070ae73362,FAIR1M-v1.0,images/3222fee6b7070ae73362.jpg,,,,,,
m4-071-final-v1,A,1241,04b2f728227f1171bda5,FAIR1M-v1.0,images/04b2f728227f1171bda5.jpg,,,,,,
m4-071-final-v1,A,388,4888d6826dbafb8d34d0,FAIR1M-v1.0,images/4888d6826dbafb8d34d0.jpg,,,,,,
m4-071-final-v1,A,1338,9885de99418abf154895,FAIR1M-v1.0,images/9885de99418abf154895.jpg,,,,,,
m4-071-final-v1,A,173,82d6f1865ec8096f5883,FAIR1M-v1.0,images/82d6f1865ec8096f5883.jpg,,,,,,
m4-071-final-v1,A,134,e91779a06a71a4ccf212,FAIR1M-v1.0,images/e91779a06a71a4ccf212.jpg,,,,,,
m4-071-final-v1,A,1088,c6d6020f321e26c76c22,FAIR1M-v1.0,images/c6d6020f321e26c76c22.jpg,,,,,,
m4-071-final-v1,A,745,6cc128525b0808b8adb1,FAIR1M-v1.0,images/6cc128525b0808b8adb1.jpg,,,,,,
m4-071-final-v1,A,1117,a363082ce3ae00563e26,FAIR1M-v1.0,images/a363082ce3ae00563e26.jpg,,,,,,
m4-071-final-v1,A,184,54eac71ba3e778a1a443,FAIR1M-v1.0,images/54eac71ba3e778a1a443.jpg,,,,,,
m4-071-final-v1,A,87,8d13fc8ff58098c7ede7,FAIR1M-v1.0,images/8d13fc8ff58098c7ede7.jpg,,,,,,
m4-071-final-v1,A,166,6aa010e069bbba148f7b,FAIR1M-v1.0,images/6aa010e069bbba148f7b.jpg,,,,,,
m4-071-final-v1,A,611,777b1775ddf3dfdf971c,FAIR1M-v1.0,images/777b1775ddf3dfdf971c.jpg,,,,,,
m4-071-final-v1,A,290,e29bb5156aa1a38be608,FAIR1M-v1.0,images/e29bb5156aa1a38be608.jpg,,,,,,
m4-071-final-v1,A,1479,235b2af52ce118ea2ce1,FAIR1M-v1.0,images/235b2af52ce118ea2ce1.jpg,,,,,,
m4-071-final-v1,A,138,5e29d8ca7ddf6c05dada,FAIR1M-v1.0,images/5e29d8ca7ddf6c05dada.jpg,,,,,,
m4-071-final-v1,A,602,b00553d6ab508f838cf4,FAIR1M-v1.0,images/b00553d6ab508f838cf4.jpg,,,,,,
m4-071-final-v1,A,112,efdd91fd8d873dd3ac42,FAIR1M-v1.0,images/efdd91fd8d873dd3ac42.jpg,,,,,,
m4-071-final-v1,A,1194,b53c0ff2369c894f3e1e,FAIR1M-v1.0,images/b53c0ff2369c894f3e1e.jpg,,,,,,
m4-071-final-v1,A,651,e14920ca04f7e149b5bc,FAIR1M-v1.0,images/e14920ca04f7e149b5bc.jpg,,,,,,
m4-071-final-v1,A,1014,64c11d04371b4d51c985,FAIR1M-v1.0,images/64c11d04371b4d51c985.jpg,,,,,,
m4-071-final-v1,A,255,d0128ff9cdf2768ab039,FAIR1M-v1.0,images/d0128ff9cdf2768ab039.jpg,,,,,,
m4-071-final-v1,A,583,eaf2c44062d7ad1654b2,FAIR1M-v1.0,images/eaf2c44062d7ad1654b2.jpg,,,,,,
m4-071-final-v1,A,45,64283f896a174d71c2f6,FAIR1M-v1.0,images/64283f896a174d71c2f6.jpg,,,,,,
m4-071-final-v1,A,257,00dade83822c177efaa9,FAIR1M-v1.0,images/00dade83822c177efaa9.jpg,,,,,,
m4-071-final-v1,A,506,ab5993544f8d1afdad2f,FAIR1M-v1.0,images/ab5993544f8d1afdad2f.jpg,,,,,,
