image_id,pred_id,gt_id,label,score,iou,angle_error_deg,gt_ar,eligible,d_tip,z025,z050,z100
00007,8,1,ship,0.9987818598747253,0.8352362513542175,0.2924227101685914,3.7777777777777777,1,0.009640354225502756,0,0,0
00007,9,14,ship,0.9986457228660583,0.9285107851028442,1.0030679211297326,3.2352943948396558,1,0.028318440573501955,0,0,0
00007,10,51,ship,0.9985870122909546,0.8744445443153381,2.2626001109261065,3.0,1,0.05921933802668432,0,0,0
00007,11,67,ship,0.998568058013916,0.9214364290237427,1.5017511883325363,2.7777777777777777,1,0.03639930808937048,0,0,0
00007,12,12,ship,0.9983505010604858,0.8450164198875427,0.7963044345751066,3.35714276956051,1,0.023328259398839375,0,0,0
00007,13,13,ship,0.9983177185058594,0.8975116610527039,1.4556635762914576,3.764705882352941,1,0.047818144269435606,0,0,0
00007,14,53,ship,0.998019814491272,0.8977636098861694,0.8484504244099866,2.857142857142857,1,0.02115387464106162,0,0,0
00007,15,56,ship,0.9979233741760254,0.931364119052887,0.836031319266068,3.0714285714285716,1,0.022407578567290802,0,0,0
00007,16,44,ship,0.99790358543396,0.8575720191001892,3.0919899818407552,2.923076923076923,1,0.07883423853826123,0,0,0
00007,17,116,ship,0.9978818297386169,0.8679271936416626,0.20590037824103713,2.8181818181818183,1,0.005063753895146869,0,0,0
00007,18,6,ship,0.9978444576263428,0.8505308628082275,0.42047079769741413,3.0526315789473686,1,0.011200920252260025,0,0,0
00007,19,49,ship,0.997837245464325,0.8585731983184814,0.5204169825026371,2.857142857142857,1,0.01297552133757675,0,0,0
00007,20,23,ship,0.997788667678833,0.8893868327140808,0.40117545993127524,2.5555555555555554,1,0.008946713065499892,0,0,0
00007,21,66,ship,0.9976879358291626,0.8749380707740784,0.6115658569764574,3.25,1,0.01734465706729857,0,0,0
00007,22,30,ship,0.9976772665977478,0.8674279451370239,1.6558674700429983,3.0,1,0.043344474640576676,0,0,0
00007,23,126,ship,0.9975524544715881,0.8931252360343933,0.4228271862806421,2.8461538461538463,1,0.010501823254092497,0,0,0
00007,24,57,ship,0.997512698173523,0.9128487706184387,0.2987363094398504,2.750000143051175,1,0.007169124658711565,0,0,0
00007,25,34,ship,0.9974494576454163,0.8059108257293701,0.16513782261461424,3.3333333333333335,1,0.004803657889605858,0,0,0
00007,26,55,ship,0.9973002076148987,0.8396897912025452,0.7037802409607995,3.0,1,0.018424460303938323,0,0,0
00007,27,78,ship,0.9972895383834839,0.8956658840179443,0.931662619068252,2.9166666666666665,1,0.023712301175015254,0,0,0
00007,28,148,ship,0.997179388999939,0.8621674180030823,0.5370441140597626,2.8823529411764706,1,0.01350822022722737,0,0,0
00007,29,138,ship,0.9970552921295166,0.8962042927742004,2.28084903888514,3.1601049600384954,1,0.06288263193214558,0,0,0
00007,30,29,ship,0.9970409274101257,0.920963704586029,0.27671395832289386,3.3888891832328762,1,0.008183406375732625,0,0,0
00007,31,18,ship,0.9970070719718933,0.9059772491455078,0.32247804699481475,3.0,1,0.008442410955188419,0,0,0
00007,32,105,ship,0.9969422221183777,0.7882499694824219,0.09606912182450322,3.6,1,0.003018099059426601,0,0,0
00007,33,83,ship,0.9968104958534241,0.9290643334388733,1.672546898717875,2.8333333333333335,1,0.04134868149183393,0,0,0
00007,34,103,ship,0.9967003464698792,0.9505940079689026,0.1283640841232656,3.2,1,0.003584598456124578,0,0,0
00007,35,7,ship,0.9965683221817017,0.9106060862541199,0.09308181800893377,2.857142857142857,1,0.002320833547682455,0,0,0
00007,36,61,ship,0.9965279698371887,0.8167666792869568,1.383103865538539,3.25,1,0.03922322941225859,0,0,0
00007,37,85,ship,0.9964058995246887,0.9105669856071472,1.3655281810146722,2.6923076923076925,1,0.03207979737876993,0,0,0
00007,38,87,ship,0.9962807297706604,0.8574501872062683,0.34257926704173586,2.9166666666666665,1,0.008719521610997778,0,0,0
00007,39,109,ship,0.996215283870697,0.9057331681251526,0.31891271492849455,3.0833333333333335,1,0.008580990915470082,0,0,0
00007,40,141,ship,0.9961048364639282,0.8579921722412109,2.916475834556635,2.469027042799227,1,0.06281220510079259,0,0,0
00007,41,50,ship,0.9960225820541382,0.8709225654602051,3.2472044229398707,2.92857128260085,1,0.0829431041429652,0,0,0
00007,42,94,ship,0.9959074258804321,0.8395133018493652,0.5031893708221766,3.076923076923077,1,0.013511074441824221,0,0,0
00007,43,26,ship,0.9958813190460205,0.9238326549530029,0.7604639275218824,2.9166666666666665,1,0.019355305803208614,0,0,0
00007,44,89,ship,0.9957984089851379,0.9239264726638794,0.18068331982535005,3.0833333333333335,1,0.004861666811715243,0,0,0
00007,45,86,ship,0.9955677390098572,0.8807891607284546,1.6585109666952047,2.8333333333333335,1,0.041001782704409566,0,0,0
00007,46,28,ship,0.9955612421035767,0.9379732012748718,0.35681340795246885,3.0833333333333335,1,0.009600773151257468,0,0,0
00007,47,82,ship,0.9955606460571289,0.801406741142273,0.42492906331217056,2.9166666666666665,1,0.010815500579813701,0,0,0
00007,48,113,ship,0.9955440163612366,0.8610453009605408,3.932287664859914,2.8181818181818183,1,0.09663193312346778,0,0,0
00007,49,37,ship,0.9953677654266357,0.8964664936065674,0.0069984394210958045,3.5,1,0.0002137551676675799,0,0,0
00007,50,99,ship,0.995266318321228,0.8531115055084229,1.1500168299226838,2.6923076923076925,1,0.027017620621905304,0,0,0
00007,51,35,ship,0.9952567219734192,0.9104172587394714,0.38787526038442494,2.9166666666666665,1,0.00987240431469556,0,0,0
00007,52,22,ship,0.9952484965324402,0.8388656377792358,1.065609458881372,2.8666666666666667,1,0.026656160699520395,0,0,0
00007,53,98,ship,0.9949824213981628,0.9061539173126221,0.3847265698574755,2.9166666666666665,1,0.009792263403380795,0,0,0
00007,54,73,ship,0.9949479103088379,0.8116180896759033,0.4067420907852621,2.769230769230769,1,0.009829286396933323,0,0,0
00007,55,32,ship,0.9946268200874329,0.9086804986000061,1.241848830035211,3.0833333333333335,1,0.03341200811998504,0,0,0
00007,56,21,ship,0.9945604205131531,0.9166585803031921,0.35931826614502804,3.7272726799830838,1,0.011687321382769933,0,0,0
00007,57,52,ship,0.9944189786911011,0.7886730432510376,1.0263290409646288,2.6,1,0.023285421956872686,0,0,0
00007,58,48,ship,0.9944129586219788,0.881592333316803,0.19982653217627352,3.5454545454545454,1,0.006182605914105384,0,0,0
00007,59,5,ship,0.9942375421524048,0.9559348821640015,1.4727569285841264,2.769230769230769,1,0.03558686816452186,0,0,0
00007,60,114,ship,0.9942206144332886,0.8557454943656921,0.6350051382533999,2.5,1,0.013853379428064597,0,0,0
00007,61,40,ship,0.9937267303466797,0.8032059669494629,0.045944178068508514,3.0,1,0.0012028156402239057,0,0,0
00007,62,19,ship,0.9934735894203186,0.8306117057800293,0.18588610274006429,2.857142857142857,1,0.004634741192978122,0,0,0
00007,63,91,ship,0.9933630228042603,0.8091102838516235,1.6936659503532603,2.6,1,0.03842246530227104,0,0,0
00007,65,39,ship,0.9932078719139099,0.7846459150314331,1.0311493332858224,3.2941176470588234,1,0.02964043674970503,0,0,0
00007,66,38,ship,0.9931848645210266,0.9146281480789185,0.09402187963622827,3.5,1,0.0028717336061308283,0,0,0
00007,67,137,ship,0.9926841855049133,0.8356784582138062,4.318899580371724,2.9410995687177217,1,0.1107436545478861,0,0,0
00007,68,58,ship,0.992429792881012,0.9242854118347168,0.9283909584558159,2.7333331722683174,1,0.022143784273666024,0,0,0
00007,69,112,ship,0.992420494556427,0.8077155947685242,2.5202400688187336,2.6153846153846154,1,0.05750224402812557,0,0,0
00007,70,54,ship,0.9916281700134277,0.8700762987136841,0.12369723034709819,3.125,1,0.0033733160438251136,0,0,0
00007,71,93,ship,0.9912857413291931,0.8882353901863098,2.2127943714983735,2.9,1,0.05598587379277349,0,0,0
00007,72,33,ship,0.9908906817436218,0.8036305904388428,0.569539649652516,2.923076923076923,1,0.01452795305546121,0,0,0
00007,73,123,ship,0.9907684922218323,0.92296302318573,0.830883124503861,3.0,1,0.021751706924924123,0,0,0
00007,74,2,ship,0.9900028705596924,0.8164564967155457,2.68066665535525,2.2,1,0.05144633131536619,0,0,0
00007,75,20,ship,0.989686906337738,0.9662564396858215,0.11329667347400425,2.909090909090909,1,0.002876216283689325,0,0,0
00007,76,81,ship,0.9893099069595337,0.9003979563713074,0.4145011856823966,2.727272727272727,1,0.009865019099393399,0,0,0
00007,77,79,ship,0.9890457391738892,0.835418164730072,0.48707690120926367,2.3636363636363638,1,0.010046628378245912,0,0,0
00007,78,45,ship,0.9889673590660095,0.7832511067390442,0.25192037163574754,2.3333333333333335,1,0.005129630066329214,0,0,0
00007,79,68,ship,0.9887832999229431,0.8028991222381592,0.2553757641104422,2.4444444444444446,1,0.005447607190418625,0,0,0
00007,80,65,ship,0.9885898232460022,0.9071705341339111,0.15893599750802945,2.8,1,0.003883534058509533,0,0,0
00007,81,111,ship,0.9878941178321838,0.7655344009399414,0.5642052185498831,2.6666666666666665,1,0.013129439435616857,0,0,0
00007,82,27,ship,0.9878759384155273,0.7746015787124634,2.001794346425504,2.75,1,0.0480298429336051,0,0,0
00007,83,102,ship,0.9872617125511169,0.8159086108207703,0.20273617942248573,2.3636363636363638,1,0.004181753089245797,0,0,0
00007,84,25,ship,0.9869822859764099,0.8127896785736084,1.2069535002873217,2.466666666666667,1,0.025978630657063226,0,0,0
00007,85,46,ship,0.9868302941322327,0.743001401424408,0.09132895053019453,3.5,1,0.002789482874743504,0,0,0
00007,86,124,ship,0.9865021109580994,0.8015326857566833,0.11864972055045876,2.7,1,0.0027956161801501777,0,0,0
00007,87,104,ship,0.986309289932251,0.8934032320976257,0.001985080570306445,2.8461538461538463,1,4.9304196111710334e-05,0,0,0
00007,88,17,ship,0.986281156539917,0.9122687578201294,2.084965346505338,3.5,1,0.06366758908110147,0,0,0
00007,89,72,ship,0.9859155416488647,0.945239782333374,0.22582904900629885,2.8,1,0.005518030345302813,0,0,0
00007,90,131,ship,0.9851014614105225,0.8973365426063538,0.4436046217358209,2.6,1,0.010064969037542426,0,0,0
00007,91,140,ship,0.9850713014602661,0.8506385684013367,3.9855656448641805,2.758620484192813,1,0.09586917657303466,0,0,0
00007,92,74,ship,0.9835736155509949,0.8223475813865662,0.22791908689232276,3.5,1,0.00696137400572623,0,0,0
00007,93,97,ship,0.9834802746772766,0.8345555663108826,0.2657036933808333,2.888888888888889,1,0.006698448845966622,0,0,0
00007,94,90,ship,0.9831637740135193,0.8428751230239868,0.277335505537365,2.4,1,0.005808478563346262,0,0,0
00007,95,121,ship,0.983055830001831,0.8211389183998108,0.30650223452615494,3.111111111111111,1,0.008321363000296301,0,0,0
00007,96,129,ship,0.9822902083396912,0.8511900901794434,2.124293789189683,2.1818181818181817,1,0.04043719335665072,0,0,0
00007,97,92,ship,0.9815810322761536,0.8435858488082886,0.10378722891651102,3.2,1,0.0028982846007708446,0,0,0
00007,98,24,ship,0.9814251661300659,0.8539555668830872,0.5081499093924414,2.888888888888889,1,0.01281044952211763,0,0,0
00007,99,36,ship,0.9812770485877991,0.8979514241218567,1.9824462417396937,2.6666666666666665,1,0.046124414432696687,0,0,0
00007,100,95,ship,0.97880619764328,0.8137595653533936,0.42776543973098774,2.6666666666666665,1,0.009954461322028246,0,0,0
00007,101,106,ship,0.9783459305763245,0.8967716693878174,0.7391860670244572,2.7,1,0.017416178244246898,0,0,0
00007,102,84,ship,0.9761407375335693,0.8355462551116943,2.9386775210544016,3.0,1,0.07690067113343621,0,0,0
00007,103,118,ship,0.9756609797477722,0.8943077325820923,0.8308881334601955,2.7,1,0.019576654240775274,0,0,0
00007,104,88,ship,0.9738166928291321,0.8399724960327148,0.7052964362348365,2.6363636363636362,1,0.016226072268850034,0,0,0
00007,105,100,ship,0.9730556011199951,0.6712438464164734,0.22381412986093185,2.625,1,0.00512699715166776,0,0,0
00007,106,122,ship,0.9724854826927185,0.905154824256897,0.020882392770896246,2.6666666666666665,1,0.00048595533530368775,0,0,0
00007,107,107,ship,0.9713801741600037,0.81586092710495,0.8642964099235634,3.111111111111111,1,0.023464382630502902,0,0,0
00007,108,142,ship,0.9703388214111328,0.8440911769866943,5.536118691417098,2.5315616738261375,1,0.12211395483522126,0,0,0
00007,109,76,ship,0.9700478315353394,0.7785400748252869,0.16239457770622318,2.5,1,0.0035428953418797666,0,0,0
00007,110,135,ship,0.9690427780151367,0.8879932165145874,0.7107171553185123,2.2222222222222223,1,0.013782262564013265,0,0,0
00007,111,144,ship,0.9686987996101379,0.8721181154251099,4.912684850631133,2.5256916737194692,1,0.10814696581864336,0,0,0
00007,112,125,ship,0.9645004868507385,0.8475698828697205,0.3837721646065092,2.1818181818181817,1,0.007306950289899141,0,0,0
00007,113,80,ship,0.963917076587677,0.9041707515716553,0.7397666331039083,2.6666666666666665,1,0.01721467295895685,0,0,0
00007,114,70,ship,0.9636431336402893,0.8585315942764282,0.10768476245442103,2.2222222222222223,1,0.0020882806139752136,0,0,0
00007,115,119,ship,0.9616879820823669,0.7757095098495483,0.3113293570365185,2.1,1,0.0057053803796799415,0,0,0
00007,116,117,ship,0.9587792754173279,0.8562762141227722,0.7996196341615829,2.5,1,0.017444427937128516,0,0,0
00007,117,69,ship,0.9583621621131897,0.807725191116333,1.047991896533742,1.9,0,0.01737539479012097,0,0,0
00007,118,133,ship,0.9557432532310486,0.8735111951828003,1.179099882130304,2.75,1,0.028294368614360656,0,0,0
00007,119,110,ship,0.9537630081176758,0.7955487966537476,0.1848838861649079,2.6666666666666665,1,0.004302435930122368,0,0,0
00007,120,42,ship,0.9533320665359497,0.8630849719047546,1.3246580435324458,2.25,1,0.02600728282524463,0,0,0
00007,121,43,ship,0.9435776472091675,0.8579527735710144,1.7982000676457643,2.5555555555555554,1,0.04009584865635911,0,0,0
00007,122,108,ship,0.9332298636436462,0.9226826429367065,1.5972441698401902,2.4,1,0.03344827096101957,0,0,0
00007,123,96,ship,0.9308297634124756,0.7889646291732788,0.5621698755380722,2.6,1,0.01275502521260478,0,0,0
00007,125,47,ship,0.9271928071975708,0.7692397236824036,0.39706874836811495,2.3333333333333335,1,0.008085118467299719,0,0,0
00007,126,127,ship,0.9147166013717651,0.7423842549324036,1.2819555941198202,2.5,1,0.02796559902482023,0,0,0
00007,127,101,ship,0.909365177154541,0.6997562050819397,0.4082242418351548,3.7,1,0.01318087412825043,0,0,0
00007,128,128,ship,0.8917763233184814,0.8874812126159668,0.31938900693755995,2.75,1,0.007664746232249907,0,0,0
00007,129,64,ship,0.8873091340065002,0.8547565937042236,3.1547662505023424,2.75,1,0.07567070609913075,0,0,0
00007,130,130,ship,0.8838537335395813,0.823891818523407,0.30681460199514005,2.75,1,0.00736298668293499,0,0,0
00007,131,120,ship,0.8781498670578003,0.8227643370628357,0.23101316258633853,2.272727272727273,1,0.004581737929943843,0,0,0
00007,132,75,ship,0.8713792562484741,0.8941396474838257,1.618140116267721,2.3333333333333335,1,0.03294447174083683,0,0,0
00007,133,134,ship,0.8684275150299072,0.7691803574562073,0.7587930356533965,2.625,1,0.017381502720839128,0,0,0
00007,135,136,ship,0.8653891086578369,0.7948448061943054,0.9943346136594535,2.3333333333333335,1,0.020245798728091704,0,0,0
00007,137,146,ship,0.764824390411377,0.6990640163421631,5.633165674363062,2.9112627380706217,1,0.1428832773023781,0,0,0
00007,138,8,ship,0.7234854698181152,0.8972588777542114,0.127227754902663,2.625,1,0.0029144605850395075,0,0,0
00007,140,62,ship,0.7073355317115784,0.5974116325378418,0.43837269683159114,2.375,1,0.009085529563441884,0,0,0
00007,141,147,harbor,0.7043376564979553,0.5328620672225952,1.127237708813655,11.81563372239437,1,0.1162229468730161,0,0,0
00007,142,71,ship,0.6417682766914368,0.8668798208236694,0.8422392779762778,2.2222222222222223,1,0.016332576768772564,0,0,0
00007,143,77,ship,0.5597213506698608,0.7084258198738098,5.394633670637811,2.1,1,0.09871582187950909,0,0,0
00007,144,143,harbor,0.5569905042648315,0.883454442024231,0.6622966868303304,7.95163514590761,1,0.045956476892816414,0,0,0
00007,145,139,harbor,0.5478765964508057,0.8752282857894897,0.10668462347060878,5.490665057196228,1,0.005111800561294474,0,0,0
00008,0,8,airplane,0.9997572302818298,0.8973819613456726,0.11555997056744573,1.0531763844834565,0,0.0010620760421944562,0,0,0
00008,1,5,airplane,0.9996071457862854,0.9240938425064087,0.4316585640346971,1.210045633791041,0,0.004558116008030041,0,0,0
00008,2,7,airplane,0.9995858073234558,0.946208655834198,0.8488237868157444,1.1043902024417243,0,0.008180344095320176,0,0,0
00008,3,0,airplane,0.9994949102401733,0.9242927432060242,0.07966481533075485,1.1573033707865168,0,0.0008045647549650359,0,0,0
00008,4,9,airplane,0.9993788003921509,0.8945890069007874,5.491984356878003,1.3298520228038635,0,0.06363773884171256,0,0,0
00008,5,6,airplane,0.9993133544921875,0.9110451340675354,3.982617564463674,1.077689644474412,0,0.037424836047800614,0,0,0
00008,6,1,airplane,0.9991357922554016,0.8620438575744629,1.11503281443729,1.2093023255813953,0,0.011766369832181869,0,0,0
00008,7,2,vehicle,0.9988998174667358,0.8805660605430603,0.8918596916800027,2.4377359021135847,1,0.018971995953116993,0,0,0
00008,8,4,vehicle,0.9986476302146912,0.8625912666320801,2.6798085559979956,2.0909090063310867,0,0.048879631298888095,0,0,0
00008,9,10,vehicle,0.9850580096244812,0.8272063732147217,0.4762106073302209,3.3627121277322893,1,0.013974334246707541,0,0,0
00008,10,3,vehicle,0.5638914704322815,0.7892196774482727,6.88964004716496,1.4545455227475415,0,0.08724169948537232,0,0,0
00009,0,3,groundtrackfield,0.9997450709342957,0.9409990310668945,0.1216985462412232,1.990047816698863,0,0.0021134693182939483,0,0,0
00009,1,1,tenniscourt,0.9993798732757568,0.9648546576499939,0.7096877606596416,2.0393298513390254,0,0.012629642534380313,0,0,0
00009,2,2,tenniscourt,0.9992871880531311,0.9396508932113647,0.03904514643442953,2.023158606443235,0,0.0006893572144915757,0,0,0
00009,3,0,tenniscourt,0.9990707039833069,0.957273542881012,0.17811346115013274,2.0369893110980195,0,0.0031661549528291585,0,0,0
00009,4,5,vehicle,0.5565882325172424,0.6964410543441772,2.279818960980937,2.256410546627813,1,0.0448798345421116,0,0,0
00011,0,3,airplane,0.9999067783355713,0.9117072224617004,88.33125330462437,1.0681237659287124,0,0.5338353838755208,1,1,0
00011,1,2,airplane,0.9998363256454468,0.8989840149879456,85.96130572867688,1.0573988772512954,0,0.5273865263246469,1,1,0
00011,2,1,airplane,0.9998176693916321,0.8756888508796692,84.8178039955698,1.0685898748779004,0,0.5321110141233727,1,1,0
00011,3,4,airplane,0.9997996687889099,0.9123436212539673,2.210555663312359,1.0466837023599083,0,0.020186291496801324,0,0,0
00011,4,0,airplane,0.9997615218162537,0.8955685496330261,1.7195197035018024,1.0445062283516786,0,0.01567113195324542,0,0,0
00012,0,5,vehicle,0.9999041557312012,0.9239397644996643,1.4023898083126505,2.826264202613236,1,0.03458481940080581,0,0,0
00012,1,2,vehicle,0.9998314380645752,0.9523371458053589,0.8966877248067839,2.389375674814578,1,0.018696284407060223,0,0,0
00012,2,4,vehicle,0.9998219609260559,0.9086937308311462,0.37640910699569247,2.30615488400949,1,0.007575177995121536,0,0,0
00012,3,3,vehicle,0.9997280240058899,0.9285157322883606,2.753519416948407,2.386792741223938,1,0.0573301447847235,0,0,0
00012,4,1,vehicle,0.9997150301933289,0.9624954462051392,0.29761433718313285,2.558265884400507,1,0.006644234428615602,0,0,0
00012,5,0,vehicle,0.9995549321174622,0.8644231557846069,4.455855789006815,2.746522387849729,1,0.10669001587006369,0,0,0
00013,0,7,Expressway-Service-area,0.9976957440376282,0.7845665216445923,4.422545780035963,1.4096248581452195,0,0.054349045327593985,0,0,0
00013,1,6,Expressway-Service-area,0.9881051778793335,0.7733960151672363,6.82318310347161,1.323738198764397,0,0.07863384402034203,0,0,0
00013,2,3,vehicle,0.9514645338058472,0.7251244187355042,1.5850636445514648,3.0153843970054024,1,0.04170435054706279,0,0,0
00013,3,2,vehicle,0.8767495155334473,0.6600717902183533,12.542276372894415,3.3666665547483707,1,0.36555253092937423,1,0,0
00013,5,1,vehicle,0.862349271774292,0.8257077932357788,0.807680968411409,2.7209303593581056,1,0.019177423732290786,0,0,0
00013,6,0,vehicle,0.8378669023513794,0.7998709082603455,0.8907164319249004,2.484496035523625,1,0.019311128379178068,0,0,0
00014,0,0,storagetank,0.9993964433670044,0.9809727668762207,0.4623858207205205,1.044585995927749,0,0.004214939690035592,0,0,0
00014,1,3,storagetank,0.9991773962974548,0.9545782804489136,0.6949077718681,1.0341880386467357,0,0.0062713841467366945,0,0,0
00014,2,2,storagetank,0.9989874958992004,0.9689775109291077,89.27916050433153,1.0254237321011472,0,0.5126712900228952,1,1,0
00014,3,1,storagetank,0.9989746809005737,0.9649649262428284,0.8353209262315338,1.0254237321011472,0,0.007474613014187255,0,0,0
00015,0,1,airplane,0.9997408986091614,0.9473652243614197,2.7159537036422914,1.0666666666666667,0,0.02527177836159682,0,0,0
00015,1,0,airplane,0.999613344669342,0.9514140486717224,1.02163670100483,1.0666666666666667,0,0.009509322314973059,0,0,0
00015,2,2,vehicle,0.9948747754096985,0.8647264838218689,1.6159817764899969,2.3874090843932194,1,0.033663021373663164,0,0,0
00016,0,16,ship,0.9993956089019775,0.8486119508743286,2.11906112419735,3.655948647574019,1,0.06759147586057997,0,0,0
00016,1,18,ship,0.9993113279342651,0.9203570485115051,1.828319181136948,3.0605616375290494,1,0.04882326411478493,0,0,0
00016,2,17,ship,0.9992153644561768,0.809307873249054,2.062719633822018,2.745030810199521,1,0.04940159596994179,0,0,0
00016,3,0,ship,0.9990087151527405,0.909963071346283,1.4405228681343747,2.3636363636363638,1,0.02970998530000495,0,0,0
00016,4,26,ship,0.9985384941101074,0.8712337613105774,3.7449552127203276,3.23606576283685,1,0.10568225346132051,0,0,0
00016,5,25,ship,0.9983235001564026,0.9457616209983826,0.7369202654528485,2.903152904610857,1,0.018669204291251067,0,0,0
00016,6,7,ship,0.9978941082954407,0.8738195300102234,1.8375385990132242,2.7128955557244985,1,0.043495313427359246,0,0,0
00016,7,9,ship,0.9977532029151917,0.8844910264015198,0.22449038877174785,2.918243361983969,1,0.005716964811896383,0,0,0
00016,8,20,ship,0.9970729351043701,0.7778669595718384,8.749196557898594,2.188202331810603,1,0.16642321047287806,0,0,0
00016,9,8,ship,0.9965139031410217,0.8451913595199585,1.9066669436029233,2.356784142787163,1,0.03920684152787161,0,0,0
00016,10,15,ship,0.9962180256843567,0.8549377918243408,4.812041529481401,2.68901980792108,1,0.11278726364157471,0,0,0
00016,11,19,ship,0.9953517913818359,0.8629319071769714,0.36581047463666816,2.645901524016671,1,0.008446450374068222,0,0,0
00016,12,14,ship,0.9949799180030823,0.8743185997009277,4.781879527792167,2.529841592081995,1,0.10544719567375727,0,0,0
00016,13,12,ship,0.994911253452301,0.8724091053009033,3.700746756474649,3.128174429511053,1,0.1009545010882515,0,0,0
00016,14,5,ship,0.9949072003364563,0.8658431172370911,2.958211278593175,2.8129028428742884,1,0.07258356994187912,0,0,0
00016,15,3,ship,0.9942413568496704,0.9440557360649109,0.921080037880192,2.5060927177577685,1,0.020142954437144023,0,0,0
00016,16,4,ship,0.9935970306396484,0.8290116786956787,5.619123205635913,3.1364126470085796,1,0.1535510230059477,0,0,0
00016,17,2,ship,0.9931153655052185,0.8690419793128967,3.4959004186426808,3.5397376982866167,1,0.10792150810708544,0,0,0
00016,18,6,ship,0.9928789734840393,0.8444433808326721,2.6255902440802514,3.1691810054159735,1,0.07258875642957696,0,0,0
00016,19,13,ship,0.9920369386672974,0.8269904851913452,3.2529826063770617,2.815384397005402,1,0.07987915604860227,0,0,0
00016,20,10,ship,0.991439938545227,0.9088881015777588,0.1563088791557418,3.16666653177976,1,0.004319493394326849,0,0,0
00016,21,21,ship,0.9901200532913208,0.8520154356956482,0.6113002231688487,2.5913173089459884,1,0.013823381145162789,0,0,0
00016,22,1,ship,0.9797006845474243,0.8257211446762085,4.05089469672806,2.8059074183200194,1,0.09910824484743923,0,0,0
00016,23,11,ship,0.9776370525360107,0.7985947728157043,6.499768523629629,2.6756755273673503,1,0.15144216419353979,0,0,0
00016,24,23,harbor,0.5637743473052979,0.5016435384750366,6.934160073948749,5.6508468012624125,1,0.3411097085067961,1,0,0
00017,0,0,groundtrackfield,0.999790370464325,0.944426417350769,0.4202410490633745,2.2206444846873525,1,0.008143685352023982,0,0,0
00018,0,0,stadium,0.9987688660621643,0.8842070698738098,3.0387241112681758,1.2996522276286069,0,0.03444785494132687,0,0,0
00019,0,0,stadium,0.9916861653327942,0.8069445490837097,88.12303919980198,1.1078964896860495,0,0.5536510334207297,1,1,0
00020,0,1,airplane,0.9997195601463318,0.94618821144104,0.8518543630948203,1.0907962837446121,0,0.008108497248572332,0,0,0
00020,1,0,airplane,0.9997077584266663,0.9104489684104919,4.949513657522665,1.075202047179346,0,0.04638309228585712,0,0,0
00022,0,0,ship,0.9885194897651672,0.8476893901824951,0.6559305433536446,5.48871744524149,1,0.031417137583976684,0,0,0
