hypothesis_key,level,key,dataset,risk,estimand,contrast,left_ranker,right_ranker,endpoint,primary,delta_ar21,delta_all,dod,delta_ar21_ci_low,delta_ar21_ci_high,delta_all_ci_low,delta_all_ci_high,dod_ci_low,dod_ci_high,p_raw,p_holm,epsilon_ar21,epsilon_all,swap_ar21_70,swap_all_70,witness
unit|A|R_norm|class-standardized|probe-conf|AUGRC,unit,A,DIOR-R,R_norm,class-standardized,probe-conf,probe,conf,AUGRC,False,-0.001047271948180089,-0.004057023218641674,0.003009751270461585,-0.0038318912343640785,0.0014464302927663455,-0.00523824027563093,-0.0029444161238276574,0.00015289982361438965,0.0056133977582747815,0.0314968503149685,,0.0005828591901355546,0.0010674384952381985,0.18138498990003626,0.2333371704846322,False
unit|A|R_norm|class-standardized|probe-conf|Risk@70,unit,A,DIOR-R,R_norm,class-standardized,probe-conf,probe,conf,Risk@70,False,-0.003280370386707393,-0.008030790820275177,0.004750420433567784,-0.011736987157931554,0.0026097222900641134,-0.01196233300058882,-0.005231684217759708,-0.0036829500878225274,0.012162105145699351,0.27377262273772623,,0.0011995845650764933,0.002152683775638932,0.18138498990003626,0.2333371704846322,False
unit|A|R_norm|class-standardized|ARonly-conf|AUGRC,unit,A,DIOR-R,R_norm,class-standardized,ARonly-conf,ARonly,conf,AUGRC,False,0.00768246887401532,0.02145178510977519,-0.01376931623575987,0.0035322355352056492,0.011762938521617668,0.018919251755301802,0.02385741515789899,-0.018513382177630138,-0.009246943242976573,9.999000099990002e-05,,0.000736508567615861,0.0014964741974337024,0.40595632632678075,0.4706527154957648,False
unit|A|R_norm|class-standardized|ARonly-conf|Risk@70,unit,A,DIOR-R,R_norm,class-standardized,ARonly-conf,ARonly,conf,Risk@70,False,0.010906003254210324,0.031075093763551484,-0.02016909050934116,0.001230201101066532,0.01707660682522648,0.026141964140860795,0.03546644615683195,-0.030482967290817373,-0.013100708121930366,9.999000099990002e-05,,0.0014177046301606998,0.0027741856509099615,0.40595632632678075,0.4706527154957648,False
unit|A|R_norm|class-standardized|probe-ARonly|AUGRC,unit,A,DIOR-R,R_norm,class-standardized,probe-ARonly,probe,ARonly,AUGRC,False,-0.008729740822195409,-0.025508808328416864,0.016779067506221455,-0.013758926028257486,-0.0031979619426921965,-0.028481555716083684,-0.02238803159281145,0.011224556901533112,0.02289650189905004,9.999000099990002e-05,,0.000736508567615861,0.0014964741974337024,0.506825430576228,0.5765761587868389,False
unit|A|R_norm|class-standardized|probe-ARonly|Risk@70,unit,A,DIOR-R,R_norm,class-standardized,probe-ARonly,probe,ARonly,Risk@70,False,-0.014186373640917717,-0.03910588458382666,0.024919510942908944,-0.022652835998885644,-0.002127044603692908,-0.04485318597207605,-0.033536588311623025,0.015908351299107008,0.03825939029869695,0.00019998000199980003,,0.0014177046301606998,0.0027741856509099615,0.506825430576228,0.5765761587868389,False
unit|A|R_norm|class-standardized|oracleAR-conf|AUGRC,unit,A,DIOR-R,R_norm,class-standardized,oracleAR-conf,oracleAR,conf,AUGRC,False,0.002790098925156328,0.02058277095087846,-0.01779267202572213,-0.0030093282452453565,0.006060382495146668,0.0179996400412998,0.02298731683162536,-0.02408297586421847,-0.013896134124655452,9.999000099990002e-05,,0.0006386611686386811,0.0014790939142557678,0.4020285636314018,0.4692035309959603,False
unit|A|R_norm|class-standardized|oracleAR-conf|Risk@70,unit,A,DIOR-R,R_norm,class-standardized,oracleAR-conf,oracleAR,conf,Risk@70,False,0.003054757467246934,0.029093841564992964,-0.02603908409774603,-0.00900428934891093,0.010074241911224182,0.024108911275355867,0.03351150004311756,-0.03840227124979937,-0.018003961402307745,9.999000099990002e-05,,0.001260679714421432,0.0027345606069387914,0.4020285636314018,0.4692035309959603,False
unit|A|R_norm|class-standardized|probe-oracleAR|AUGRC,unit,A,DIOR-R,R_norm,class-standardized,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.0038373708733364167,-0.024639794169520134,0.020802423296183717,-0.006879272190774791,0.0015417569106324228,-0.027588880756682137,-0.021480153800622948,0.016970861702450442,0.02698301135402758,9.999000099990002e-05,,0.0006386611686386811,0.0014790939142557678,0.49110977495275726,0.5665047636839156,False
unit|A|R_norm|class-standardized|probe-oracleAR|Risk@70,unit,A,DIOR-R,R_norm,class-standardized,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.006335127853954327,-0.03712463238526814,0.030789504531313815,-0.014335874974363087,0.007566731716262586,-0.042952441846746944,-0.03156724302915612,0.02171555926773271,0.045881508685396116,9.999000099990002e-05,,0.001260679714421432,0.0027345606069387914,0.49110977495275726,0.5665047636839156,False
unit|A|R_norm|class-standardized|ARonly-oracleAR|AUGRC,unit,A,DIOR-R,R_norm,class-standardized,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.004892369948858992,0.0008690141588967304,0.0040233557899622616,0.000886835191968964,0.010825339059357859,-0.00016896030000374644,0.0019121620148813887,0.00012249098304054122,0.009893124510480045,0.13688631136886312,,0.000736508567615861,0.0014964741974337024,0.2264122368620324,0.17079856972586413,False
unit|A|R_norm|class-standardized|ARonly-oracleAR|Risk@70,unit,A,DIOR-R,R_norm,class-standardized,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,0.00785124578696339,0.0019812521985585196,0.00586999358840487,-1.6000945464383778e-05,0.016782424138147175,-0.00013796288321636093,0.0041589253467200216,-0.0020026235405135036,0.014912476204792045,0.17398260173982602,,0.0014177046301606998,0.0027741856509099615,0.2264122368620324,0.17079856972586413,False
unit|A|R_raw|pooled|probe-conf|AUGRC,unit,A,DIOR-R,R_raw,pooled,probe-conf,probe,conf,AUGRC,False,-0.00020303107602878592,-0.01302882583886135,0.012825794762832562,-0.0002947407559825181,-0.00011929401191165188,-0.014291105883383975,-0.01178767668079411,0.01159726209196359,0.014068286762852912,9.999000099990002e-05,,0.0005,0.0008077791637289853,0.18138498990003626,0.2333371704846322,False
unit|A|R_raw|pooled|probe-conf|Risk@70,unit,A,DIOR-R,R_raw,pooled,probe-conf,probe,conf,Risk@70,False,-0.0005272764605894816,-0.03219574520492865,0.031668468744339165,-0.0008901527746128669,-0.00018287065064585527,-0.037115114736290276,-0.027530871135936108,0.02701915174312016,0.03659364220525643,9.999000099990002e-05,,0.001,0.0016262253980572786,0.18138498990003626,0.2333371704846322,False
unit|A|R_raw|pooled|ARonly-conf|AUGRC,unit,A,DIOR-R,R_raw,pooled,ARonly-conf,ARonly,conf,AUGRC,False,0.00205264730147057,0.040288727024882544,-0.038236079723411975,0.0017145498566371732,0.002409114536499478,0.03622663085738737,0.04437350293601875,-0.042336451612797046,-0.0341586099632209,9.999000099990002e-05,,0.0005,0.0016135537042266362,0.40595632632678075,0.4706527154957648,False
unit|A|R_raw|pooled|ARonly-conf|Risk@70,unit,A,DIOR-R,R_raw,pooled,ARonly-conf,ARonly,conf,Risk@70,False,0.003071826548178329,0.05257157562728158,-0.049499749079103254,0.002451244762540144,0.0037320086462781887,0.04580176240396136,0.059220886189578666,-0.056178668109088906,-0.042756339122958155,9.999000099990002e-05,,0.001,0.0026776569106029104,0.40595632632678075,0.4706527154957648,False
unit|A|R_raw|pooled|probe-ARonly|AUGRC,unit,A,DIOR-R,R_raw,pooled,probe-ARonly,probe,ARonly,AUGRC,False,-0.002255678377499356,-0.05331755286374389,0.05106187448624454,-0.002681560792655219,-0.0018555761958747319,-0.05834863106639406,-0.048237684717414665,0.04598644593194637,0.05613113383723688,9.999000099990002e-05,,0.0005,0.0016135537042266362,0.506825430576228,0.5765761587868389,False
unit|A|R_raw|pooled|probe-ARonly|Risk@70,unit,A,DIOR-R,R_raw,pooled,probe-ARonly,probe,ARonly,Risk@70,False,-0.0035991030087678105,-0.08476732083221022,0.08116821782344241,-0.004455324097722495,-0.0027995767347816884,-0.09467164346502814,-0.07504968346272112,0.07133994614720543,0.09109193742119319,9.999000099990002e-05,,0.001,0.0026776569106029104,0.506825430576228,0.5765761587868389,False
unit|A|R_raw|pooled|oracleAR-conf|AUGRC,unit,A,DIOR-R,R_raw,pooled,oracleAR-conf,oracleAR,conf,AUGRC,False,0.00173498514647032,0.040593310446257976,-0.03885832529978765,0.0014741219389952885,0.001992024060740755,0.036452813745063074,0.04476995795626506,-0.04306776444182941,-0.03472281888255347,9.999000099990002e-05,,0.0005,0.0016196453726541448,0.4020285636314018,0.4692035309959603,False
unit|A|R_raw|pooled|oracleAR-conf|Risk@70,unit,A,DIOR-R,R_raw,pooled,oracleAR-conf,oracleAR,conf,Risk@70,False,0.0032052526858798863,0.052595235780388175,-0.04938998309450829,0.002611079239462128,0.003811603013733413,0.045707030318623866,0.05909774740747867,-0.055911180843732915,-0.042499385750969974,9.999000099990002e-05,,0.001,0.002678130113665042,0.4020285636314018,0.4692035309959603,False
unit|A|R_raw|pooled|probe-oracleAR|AUGRC,unit,A,DIOR-R,R_raw,pooled,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.0019380162224991058,-0.053622136285119325,0.05168412006262022,-0.002255081017432584,-0.0016247863259843333,-0.05876267549689495,-0.048461307468021145,0.04653270410650422,0.05684956910564722,9.999000099990002e-05,,0.0005,0.0016196453726541448,0.49110977495275726,0.5665047636839156,False
unit|A|R_raw|pooled|probe-oracleAR|Risk@70,unit,A,DIOR-R,R_raw,pooled,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.003732529146469368,-0.08479098098531682,0.08105845183884745,-0.004502872438644897,-0.002967926049796559,-0.09459269630235047,-0.07489151783584501,0.07109858833117216,0.09088413972928742,9.999000099990002e-05,,0.001,0.002678130113665042,0.49110977495275726,0.5665047636839156,False
unit|A|R_raw|pooled|ARonly-oracleAR|AUGRC,unit,A,DIOR-R,R_raw,pooled,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.0003176621550002503,-0.0003045834213754317,0.000622245576375682,0.0001586503583749194,0.0005001403150259082,-0.0006174161113448966,-1.6151395110595403e-05,0.00032305939221618845,0.0009508852833760795,0.0004999500049995,,0.0005,0.0016196453726541448,0.2264122368620324,0.17079856972586413,False
unit|A|R_raw|pooled|ARonly-oracleAR|Risk@70,unit,A,DIOR-R,R_raw,pooled,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,-0.00013342613770155748,-2.366015310659164e-05,-0.00010976598459496584,-0.0003928703928055499,0.00014043369232916584,-0.000201995885987407,0.0005413690859644416,-0.0006516112617769201,4.190285003307951e-05,0.47685231476852313,,0.001,0.002678130113665042,0.2264122368620324,0.17079856972586413,False
unit|A|R_raw|class-standardized|probe-conf|AUGRC,unit,A,DIOR-R,R_raw,class-standardized,probe-conf,probe,conf,AUGRC,False,-0.0013250027213406942,-0.005772936085985218,0.004447933364644524,-0.002603519438591866,-0.0002594476338146158,-0.006860710613106873,-0.004751363063468103,0.002846278737980001,0.00594128458083312,9.999000099990002e-05,,0.0005,0.0008452108710137778,0.18138498990003626,0.2333371704846322,False
unit|A|R_raw|class-standardized|probe-conf|Risk@70,unit,A,DIOR-R,R_raw,class-standardized,probe-conf,probe,conf,Risk@70,False,-0.0031039362146568113,-0.011205454020116398,0.008101517805459587,-0.0067314759997004195,-0.0005561953812980518,-0.014807776415380794,-0.008692213832114304,0.003956079105615041,0.01277148192903934,0.00039996000399960006,,0.001,0.0016987244368946769,0.18138498990003626,0.2333371704846322,False
unit|A|R_raw|class-standardized|ARonly-conf|AUGRC,unit,A,DIOR-R,R_raw,class-standardized,ARonly-conf,ARonly,conf,AUGRC,False,0.003735376668880354,0.02059549641190777,-0.016860119743027417,0.0018558240687722217,0.005510125839235673,0.01819848726485869,0.02287803769416172,-0.019868846993677882,-0.01404962684087023,9.999000099990002e-05,,0.0005,0.0012571207992519331,0.40595632632678075,0.4706527154957648,False
unit|A|R_raw|class-standardized|ARonly-conf|Risk@70,unit,A,DIOR-R,R_raw,class-standardized,ARonly-conf,ARonly,conf,Risk@70,False,0.0056013227060953685,0.030136937667765415,-0.024535614961670046,0.001152992454663556,0.008312803634740889,0.02567122934289849,0.034091450033401895,-0.0305803626127435,-0.019848409103912796,9.999000099990002e-05,,0.001,0.002301463190249985,0.40595632632678075,0.4706527154957648,False
unit|A|R_raw|class-standardized|probe-ARonly|AUGRC,unit,A,DIOR-R,R_raw,class-standardized,probe-ARonly,probe,ARonly,AUGRC,False,-0.0050603793902210484,-0.026368432497892988,0.02130805310767194,-0.007290956623254248,-0.0026005012406538864,-0.029150426978477792,-0.023427252197792223,0.017738545296937785,0.0250606579459539,9.999000099990002e-05,,0.0005,0.0012571207992519331,0.506825430576228,0.5765761587868389,False
unit|A|R_raw|class-standardized|probe-ARonly|Risk@70,unit,A,DIOR-R,R_raw,class-standardized,probe-ARonly,probe,ARonly,Risk@70,False,-0.00870525892075218,-0.04134239168788181,0.03263713276712964,-0.012318830894257162,-0.0032702718444786506,-0.04661558095247192,-0.03623021530776001,0.02731844593557261,0.04068229827894953,9.999000099990002e-05,,0.001,0.002301463190249985,0.506825430576228,0.5765761587868389,False
unit|A|R_raw|class-standardized|oracleAR-conf|AUGRC,unit,A,DIOR-R,R_raw,class-standardized,oracleAR-conf,oracleAR,conf,AUGRC,False,0.0023977227388301357,0.021093162818248377,-0.018695440079418243,-0.00021331248780066966,0.0038665567325960187,0.018691082706251645,0.023374089818394672,-0.022324171950342395,-0.016140753576387615,9.999000099990002e-05,,0.0005,0.0012670741273787453,0.4020285636314018,0.4692035309959603,False
unit|A|R_raw|class-standardized|oracleAR-conf|Risk@70,unit,A,DIOR-R,R_raw,class-standardized,oracleAR-conf,oracleAR,conf,Risk@70,False,0.0037272929714230497,0.03078686326299296,-0.02705957029156991,-0.0015813517178260123,0.006574707845816135,0.026282425966161968,0.03479241951185732,-0.0338896779104477,-0.022342820487029104,9.999000099990002e-05,,0.001,0.002314461702154536,0.4020285636314018,0.4692035309959603,False
unit|A|R_raw|class-standardized|probe-oracleAR|AUGRC,unit,A,DIOR-R,R_raw,class-standardized,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.00372272546017083,-0.026866098904233596,0.023143373444062768,-0.005075206491531527,-0.0013150380271229987,-0.029618105444777693,-0.02394466617985169,0.02030735371758226,0.02707534243635339,9.999000099990002e-05,,0.0005,0.0012670741273787453,0.49110977495275726,0.5665047636839156,False
unit|A|R_raw|class-standardized|probe-oracleAR|Risk@70,unit,A,DIOR-R,R_raw,class-standardized,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.006831229186079861,-0.04199231728310936,0.035161088097029496,-0.010104418049409024,-0.0006752930985582141,-0.04737412376368379,-0.03695226643242662,0.029843911358654978,0.04375115680819593,9.999000099990002e-05,,0.001,0.002314461702154536,0.49110977495275726,0.5665047636839156,False
unit|A|R_raw|class-standardized|ARonly-oracleAR|AUGRC,unit,A,DIOR-R,R_raw,class-standardized,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.0013376539300502185,-0.0004976664063406078,0.0018353203363908263,-0.0004528371484657713,0.004042890439782487,-0.001410382875712218,0.0004085814680329564,-1.9735739334085452e-05,0.0046271144185038035,0.15858414158584141,,0.0005,0.0012670741273787453,0.2264122368620324,0.17079856972586413,False
unit|A|R_raw|class-standardized|ARonly-oracleAR|Risk@70,unit,A,DIOR-R,R_raw,class-standardized,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,0.0018740297346723188,-0.0006499255952275435,0.0025239553298998622,-0.001506980479449645,0.0057013659044290515,-0.0023002912536000055,0.0008406417153795122,-0.0009961164345444998,0.006708423367207856,0.20157984201579843,,0.001,0.002314461702154536,0.2264122368620324,0.17079856972586413,False
unit|B|R_norm|pooled|probe-conf|AUGRC,unit,B,DIOR-R,R_norm,pooled,probe-conf,probe,conf,AUGRC,False,0.0006752137535264158,-0.008161166488287873,0.008836380241814289,0.0005094605151784188,0.0008454958345615743,-0.00901017791544549,-0.007315835044960424,0.007989771839230815,0.009682044966822229,9.999000099990002e-05,,0.0005,0.0009826963168177915,0.14449178915114666,0.17239593272087889,True
unit|B|R_norm|pooled|probe-conf|Risk@70,unit,B,DIOR-R,R_norm,pooled,probe-conf,probe,conf,Risk@70,False,0.0013852126690103786,-0.01816256807052727,0.019547780739537647,0.0005605204829395843,0.0019105917994683115,-0.021513979917664065,-0.014635630461251969,0.015906842083899756,0.022830629759281056,9.999000099990002e-05,,0.001,0.0019161735788552601,0.14449178915114666,0.17239593272087889,False
unit|B|R_norm|pooled|ARonly-conf|AUGRC,unit,B,DIOR-R,R_norm,pooled,ARonly-conf,ARonly,conf,AUGRC,False,0.0048563464241366434,0.03740079270100625,-0.0325444462768696,0.004181548346086558,0.0055726212475005,0.03347398844721354,0.04131777120013714,-0.03641931618056838,-0.028643968283368668,9.999000099990002e-05,,0.0005502153463222344,0.0017307121708379164,0.3939996684899718,0.4702687902158536,False
unit|B|R_norm|pooled|ARonly-conf|Risk@70,unit,B,DIOR-R,R_norm,pooled,ARonly-conf,ARonly,conf,Risk@70,False,0.00801852589152436,0.051227911772812926,-0.043209385881288566,0.0065327107687202825,0.009291514576439255,0.04502485277725206,0.05740218484934848,-0.04962234243354562,-0.03707209978197562,9.999000099990002e-05,,0.001078072205534785,0.0029407318143115186,0.3939996684899718,0.4702687902158536,False
unit|B|R_norm|pooled|probe-ARonly|AUGRC,unit,B,DIOR-R,R_norm,pooled,probe-ARonly,probe,ARonly,AUGRC,False,-0.004181132670610228,-0.04556195918929412,0.0413808265186839,-0.004992454691384752,-0.003411123345262792,-0.050132748487811456,-0.040955586628277696,0.03677812005079201,0.04596804219260694,9.999000099990002e-05,,0.0005502153463222344,0.0017307121708379164,0.47812769967800206,0.5502865174613472,False
unit|B|R_norm|pooled|probe-ARonly|Risk@70,unit,B,DIOR-R,R_norm,pooled,probe-ARonly,probe,ARonly,Risk@70,False,-0.006633313222513981,-0.0693904798433402,0.06275716662082621,-0.008356217076424748,-0.0049455205915621,-0.07754970471591496,-0.06089263168439555,0.054233841421950486,0.07109373879329758,9.999000099990002e-05,,0.001078072205534785,0.0029407318143115186,0.47812769967800206,0.5502865174613472,False
unit|B|R_norm|pooled|oracleAR-conf|AUGRC,unit,B,DIOR-R,R_norm,pooled,oracleAR-conf,oracleAR,conf,AUGRC,False,0.0038137573200568327,0.03691876174554715,-0.03310500442549032,0.0031859655436571464,0.004471556211774106,0.032994036978125627,0.040823146106402995,-0.037031489040487926,-0.02917038590061855,9.999000099990002e-05,,0.0005293635642406382,0.0017210715517287345,0.39954639175257733,0.4755484824371945,False
unit|B|R_norm|pooled|oracleAR-conf|Risk@70,unit,B,DIOR-R,R_norm,pooled,oracleAR-conf,oracleAR,conf,Risk@70,False,0.007645779692429501,0.050744536936528264,-0.04309875724409876,0.006079671482104149,0.009070586456977132,0.04457331553939895,0.05681023387489163,-0.049471608297402776,-0.036875858094893875,9.999000099990002e-05,,0.0010706172815528878,0.0029310643175858254,0.39954639175257733,0.4755484824371945,False
unit|B|R_norm|pooled|probe-oracleAR|AUGRC,unit,B,DIOR-R,R_norm,pooled,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.003138543566530417,-0.045079928233835026,0.04194138466730461,-0.003884186034483116,-0.002421328864674805,-0.04964047681780173,-0.040468090509315685,0.03730706909083791,0.04656647314172436,9.999000099990002e-05,,0.0005293635642406382,0.0017210715517287345,0.47363039288944825,0.5487306019089669,False
unit|B|R_norm|pooled|probe-oracleAR|Risk@70,unit,B,DIOR-R,R_norm,pooled,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.006260567023419122,-0.06890710500705553,0.06264653798363641,-0.008138315632197619,-0.004479625531788583,-0.0769455933172184,-0.060431041512634225,0.05396054484289444,0.07083622890595583,9.999000099990002e-05,,0.0010706172815528878,0.0029310643175858254,0.47363039288944825,0.5487306019089669,False
unit|B|R_norm|pooled|ARonly-oracleAR|AUGRC,unit,B,DIOR-R,R_norm,pooled,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.0010425891040798108,0.00048203095545909513,0.0005605581486207156,0.0006994586141850876,0.0013963377510042485,0.00020851517027122363,0.000754614559499778,0.000253089514019545,0.0008879102872737561,0.000999900009999,,0.0005502153463222344,0.0017307121708379164,0.1792550197035091,0.14745130542892665,False
unit|B|R_norm|pooled|ARonly-oracleAR|Risk@70,unit,B,DIOR-R,R_norm,pooled,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,0.00037274619909485884,0.00048337483628466127,-0.00011062863718980243,-0.0002986405639347038,0.000948410490760083,1.7606764069819784e-05,0.0010462698172992232,-0.0007331156522178301,0.0003423879535718958,0.679032096790321,,0.001078072205534785,0.0029407318143115186,0.1792550197035091,0.14745130542892665,False
unit|B|R_norm|class-standardized|probe-conf|AUGRC,unit,B,DIOR-R,R_norm,class-standardized,probe-conf,probe,conf,AUGRC,False,-0.002785113091393468,-0.0039371728921942725,0.0011520598008008046,-0.005813966722028551,-0.00015531811834052192,-0.004908087232810309,-0.002989859875799059,-0.0019086747391675134,0.0038668789660067857,0.44085591440855915,,0.0007386451855299553,0.001117637801079604,0.14449178915114666,0.17239593272087889,False
unit|B|R_norm|class-standardized|probe-conf|Risk@70,unit,B,DIOR-R,R_norm,class-standardized,probe-conf,probe,conf,Risk@70,False,-0.001816227683594962,-0.00882391932114189,0.007007691637546928,-0.008425497636157525,0.0010488059173728657,-0.011835620862010753,-0.005291392503253112,-0.00042702523664115197,0.010506850935935978,0.031596840315968405,,0.001428640123897442,0.0022531071606105998,0.14449178915114666,0.17239593272087889,False
unit|B|R_norm|class-standardized|ARonly-conf|AUGRC,unit,B,DIOR-R,R_norm,class-standardized,ARonly-conf,ARonly,conf,AUGRC,False,0.005054609990362252,0.02373160458717044,-0.01867699459680819,0.0018113626533362932,0.00839638190991003,0.021311231202576796,0.026027827226205207,-0.022370124851885803,-0.014706967200961901,9.999000099990002e-05,,0.0008397373853372003,0.001592269892823013,0.3939996684899718,0.4702687902158536,False
unit|B|R_norm|class-standardized|ARonly-conf|Risk@70,unit,B,DIOR-R,R_norm,class-standardized,ARonly-conf,ARonly,conf,Risk@70,False,0.007474869907093951,0.035228085191842146,-0.027753215284748195,0.0014003792996056259,0.0149639431051527,0.030425065284146336,0.039300104193321986,-0.034076006678733825,-0.019144924690150472,9.999000099990002e-05,,0.001578137522039321,0.0029576688644474425,0.3939996684899718,0.4702687902158536,False
