unit_id,image_id,pred_id,gt_id,class_id,cluster_id,angle_error_deg,Y,detection_score,pred_w,pred_h,gt_w,gt_h,pred_ar,gt_ar,pred_area,iou,u_axis,missing_fraction,iou_loss,center_dispersion,scale_dispersion,score_dispersion,association_ambiguity
unit_022_psc_dior,11731,5,4,3,11731,0.7039412865643054,0.0078215698507145,0.981423318386078,118.56907653808594,70.16182708740234,115.73245239257812,68.3559341430664,1.689937127640383,1.693085667593313,8319.02304597816,0.917013041377379,5.719618011745808e-05,0.0,0.0348169668379624,0.3857394872041417,0.0110190206591997,0.0052726213815874,0.0522254502569436
unit_022_psc_dior,11731,6,7,3,11731,1.021180924213286,0.0113464547134809,0.9802271127700806,113.5379638671875,61.53181838989258,115.72903442382812,75.53007507324219,1.8451911033696613,1.5322245385246165,6986.197373033967,0.7964195274617285,0.0005196516213006,0.0,0.0537721710110729,0.6096679939979852,0.0081285048084485,0.0028619262007095,0.0806582565166092
unit_022_psc_dior,11731,7,0,2,11731,47.01765203073958,0.5224183558971065,0.9794491529464722,222.50216674804688,215.4581298828125,275.6816101074219,259.0688171386719,1.032693298085645,1.064125019569058,47939.90074240789,0.5792688331485737,0.6660143238035037,0.0,0.0853039145234625,1.4104184621137268,0.0821969377745433,0.0059551472163215,0.1279558717851937
unit_022_psc_dior,11731,8,11,3,11731,0.0667862482997052,0.0007420694255522,0.9771372675895692,116.75859832763672,65.88978576660156,115.72903442382812,76.41989135742188,1.7720288049080244,1.514383655461564,7693.199030216667,0.8556453610284983,0.0001038116771545,0.0,0.0521851190394101,0.2286712803999875,0.0272814792204899,0.0022389218390666,0.0782776785591151
unit_022_psc_dior,11731,9,1,3,11731,0.4842653488556695,0.0053807260983963,0.9766364693641664,117.8308334350586,70.78022003173828,116.72615814208984,69.46170806884766,1.664742400945102,1.6804389265290678,8340.092317056551,0.9677320916617104,0.0001254838260492,0.0,0.0371042618133343,0.3679802549943473,0.0211564524697232,0.0012432309834279,0.0556563927200016
unit_022_psc_dior,11731,10,3,3,11731,0.8660459960548255,0.009622733289498,0.9733047485351562,120.990966796875,73.8656234741211,116.04351806640624,68.46826171875,1.6379874846553528,1.6948512369582736,8937.073197187856,0.8890264317101195,0.0004152112555662,0.0,0.0455597904861155,0.3553628576702144,0.0028997810484216,0.0049249730292068,0.0683396857291733
unit_022_psc_dior,11731,11,5,3,11731,0.545421154793324,0.0060602350532591,0.9723907709121704,118.11195373535156,72.302001953125,116.61903381347656,69.4569320678711,1.6335917477350927,1.679012163962557,8539.730709660798,0.9471552800372198,0.0002308973035655,0.0,0.0370305509746214,0.4510293210851839,0.0265555503573638,0.0040323866196642,0.0555458264619321
unit_022_psc_dior,11731,12,6,3,11731,0.7953588103825266,0.0088373201153614,0.9615499377250672,118.58934783935548,78.29283905029297,114.73883056640624,78.51744079589844,1.514689584358759,1.461316484635092,9284.696723465866,0.90662106158651,0.0002923176224621,0.0,0.0466710041222938,0.235211338126789,0.019253327601257,0.0008556422100262,0.0700065061834406
unit_022_psc_dior,11732,0,2,16,11732,0.0080161376074277,8.906819563808561e-05,0.999635934829712,187.89190673828125,88.12554168701172,187.0,88.0,2.132093637569929,2.125,16558.076059916522,0.9922548004269368,1.233397646716039e-05,0.0,0.0151759803254566,0.2424895774143761,0.0039172474736453,1.0508501536003678e-05,0.022763970488185
unit_022_psc_dior,11732,1,0,16,11732,0.3422036333178115,0.0038022625924201,0.9994427561759948,190.16200256347656,89.10664367675781,187.99996948242188,87.99998474121094,2.1340945491483883,2.1363636600084583,16944.69780328241,0.956875738362572,5.956449359190152e-06,0.0,0.0238839799612365,0.3095920770159685,0.0062002342394349,4.2432674576870535e-05,0.0358259699418549
unit_022_psc_dior,11732,2,3,16,11732,0.2304617384964029,0.0025606859832933,0.999242067337036,186.16973876953125,89.87911987304688,187.99996948242188,85.99998474121094,2.07133468855162,2.1860465446377324,16732.77226760052,0.9479252346372836,1.9569071808334115e-05,0.0,0.0182775543029204,0.1971137273210137,0.0065237183485443,7.60425448507689e-05,0.0274163314543806
unit_022_psc_dior,11732,3,1,16,11732,0.2809778175978172,0.0031219757510868,0.9990295171737672,190.0881805419922,88.34858703613281,187.99996948242188,86.99998474121094,2.1515701260083526,2.160919568453308,16794.022163154325,0.9712775271379468,1.3315799388680103e-05,0.0,0.0138692889343752,0.1149868985227401,0.0043463428738973,3.0906871503754496e-05,0.0208039334015629
unit_022_psc_dior,11732,4,4,16,11732,0.2765245342589689,0.0030724948250996,0.9981295466423036,190.7475433349609,90.2392349243164,187.0,90.0,2.1137983217049743,2.077777777777778,17212.912374239764,0.9598790055522036,2.676106738319639e-06,0.0,0.0153807224450296,0.2516912312322608,0.0015299936522106,0.0001182360091019,0.0230710836675445
unit_022_psc_dior,11732,5,5,3,11732,0.0690780287873416,0.0007675336531926,0.9752848148345948,141.98594665527344,79.67699432373047,145.0,74.0,1.782019362808535,1.95945945945946,11313.01346570172,0.902659339819502,4.9385120104439295e-06,0.0,0.0208255837034907,0.0888205334010773,0.0135296104689607,0.00688554268408,0.0312383755552361
unit_022_psc_dior,11732,6,6,3,11732,0.3103476310288721,0.0034483070114319,0.9405885338783264,139.45559692382812,77.48743438720703,147.0,72.0,1.7997188579888237,2.0416666666666665,10806.056416563924,0.8847348857929817,3.712940860434166e-05,0.0,0.0132433946615929,0.0148312936890137,0.015066054609061,0.0105140890923415,0.0198650919923895
unit_022_psc_dior,11734,0,4,19,11734,0.0150648928308808,0.0001673876981208,0.7703321576118469,57.9227294921875,32.020809173583984,54.99999237060547,34.99999237060547,1.808908987221087,1.571428695990142,1854.732667882461,0.8036123883341291,5.617990790907079e-06,0.0,0.0561339923040288,0.0879840355752341,0.0364766303775444,0.0038410919370473,0.0842009884560432
unit_022_psc_dior,11734,1,0,19,11734,0.0481230084137425,0.000534700093486,0.6610575318336487,43.46605682373047,25.24637031555176,45.0,35.0,1.7216754836617203,1.2857142857142858,1097.3601667287148,0.6967369625796646,1.5569382592062198e-06,0.0,0.1108688612902658,0.3132992339200466,0.0431118685039075,0.0022796672978167,0.1663032919353989
unit_022_psc_dior,11734,2,2,19,11734,0.1663219231387672,0.0018480213682085,0.6010051965713501,46.708045959472656,39.50870513916016,51.0,44.0,1.18222163431969,1.1590909090909092,1845.374415439146,0.8028905981596295,3.836221767916648e-06,0.0,0.0726660777162141,0.2915747649584349,0.0678665947461727,0.039678120899158,0.1089991165743211
unit_022_psc_dior,11734,3,3,19,11734,0.028406756758083,0.0003156306306453,0.5979026556015015,49.566165924072266,45.46074676513672,53.99999237060547,40.99999237060547,1.0903069010314617,1.3170732297335797,2253.314917192998,0.8345497321437153,6.02069404542771e-06,0.0,0.0572484828573746,0.1027485412007513,0.0027175795383251,0.0247586043753813,0.0858727242860619
unit_022_psc_dior,11734,4,1,19,11734,0.0260844924402786,0.0002898276937808,0.565899670124054,50.971439361572266,37.305755615234375,49.0,40.0,1.3663156936769645,1.225,1901.528060179553,0.8989141180482669,2.1467249766704555e-06,0.0,0.1051039104139793,0.2284325716979098,0.0488075855273122,0.0605392535811248,0.157655865620969
unit_022_psc_dior,11734,5,5,19,11734,0.0262937238263818,0.0002921524869597,0.5406907200813293,41.395164489746094,35.1338996887207,40.0,37.0,1.178211495350614,1.0810810810810811,1454.3735567808326,0.7206093788019902,8.314092549976948e-07,0.0,0.0737213230023449,0.1453968643461108,0.0537219825708688,0.0625588169922791,0.1105819845035174
unit_022_psc_dior,11736,0,8,0,11736,4.255755133298114,0.0472861681477568,0.9177531599998474,48.78940582275391,39.79441452026367,47.43416595458984,39.4019775390625,1.2260365282647872,1.2038524185128616,1941.545839508035,0.9032070432470332,0.117930769568341,0.0,0.186310520383735,0.1354131056304404,0.0185144838809352,0.0476781058063694,0.2794657805756027
unit_022_psc_dior,11736,1,2,0,11736,0.1114525223981008,0.0012383613599788,0.9130949378013612,46.81730270385742,36.18204116821289,48.0,45.0,1.2939375776562865,1.0666666666666669,1693.945573815654,0.7842334858042163,5.490260001961289e-05,0.0,0.0792807950575631,0.3281160997306791,0.0128001568522024,0.1548448010635845,0.1189211925863447
unit_022_psc_dior,11736,2,11,0,11736,15.858510758750011,0.1762056750972223,0.827661395072937,85.68377685546875,68.57614135742188,79.80268096923828,67.71977996826172,1.2494692054614318,1.178424989074676,5875.862793678418,0.7587620252636882,0.0055614237770224,0.0,0.0819185752544436,0.5857895769502396,0.0632453624051053,0.0436502086542864,0.1312337013029145
unit_022_psc_dior,11736,3,7,0,11736,0.424496230235866,0.0047166247803985,0.7595979571342468,52.02134704589844,42.31840133666992,45.0,37.0,1.2292843161072031,1.2162162162162162,2201.4602423625183,0.7563152399754132,1.672028082944088e-05,0.0,0.0427193705474701,0.1614983798535175,0.0075068234589539,0.0481771010505244,0.0640790558212051
unit_022_psc_dior,11736,4,6,0,11736,89.89056921359622,0.9987841023732914,0.660733699798584,43.428260803222656,37.62424850463867,46.99999237060547,44.99999237060547,1.1542625442171532,1.0444444519796503,1633.9556765847085,0.7200566366819374,0.6666355438981993,0.0,0.092748807491652,0.5845125323223649,0.1043675656641661,0.1878985944947486,0.139123211237478
unit_022_psc_dior,11736,5,1,0,11736,0.0591016268881203,0.0006566847432013,0.64145827293396,81.13967895507812,63.21836853027344,70.0,53.0,1.2834826466017182,1.320754716981132,5129.518126610201,0.7232649815825876,3.648159394908923e-06,0.0,0.1017322947930597,0.7571787752380903,0.0622402895174487,0.0669089098183429,0.1525984421895896
unit_022_psc_dior,11736,6,4,0,11736,0.0610618978500206,0.0006784655316668,0.600800096988678,64.9011459350586,46.74999237060547,57.0,44.0,1.388260032655446,1.2954545454545454,3034.1280773075414,0.8262728432100597,7.546070808439609e-05,0.0,0.1103195018765951,0.4706400091738981,0.0379747187363494,0.1410154181156195,0.1654792528148926
unit_022_psc_dior,11736,7,10,0,11736,82.41227969820912,0.915691996646768,0.2552911639213562,64.36687469482422,57.43902969360352,58.41753005981445,38.32753753662109,1.120612152367055,1.5241660125959782,3697.170826880465,0.5598544697508241,0.6668139560062389,0.0,0.2012644990100413,1.13110352883051,0.2185870803359869,0.049603183507516,0.3018967485150618
unit_022_psc_dior,11736,10,12,0,11736,48.54539915723254,0.5393933239692504,0.2080060541629791,78.32105255126953,53.9802131652832,75.48578643798828,70.93587493896484,1.4509215128783686,1.0641411909409493,4227.787112046877,0.63443446243507,0.1806012369733355,0.0,0.2320462749087001,0.7027636458850456,0.0718342617611408,0.2257666839721482,0.3480694123630502
unit_022_psc_dior,11736,36,9,0,11736,84.76278164842958,0.9418086849825508,0.0918728411197662,52.28518295288086,47.61949157714844,50.79697799682617,41.61728286743164,1.0979786054240737,1.2205741100070295,2489.793829234375,0.5899911481242953,0.5091184553356454,0.0,0.2091222238051532,0.5295785052505814,0.1043473968698222,0.0885165922366049,0.3136833357077299
unit_022_psc_dior,11737,2,5,0,11737,3.906043964964885,0.0434004884996098,0.2857534885406494,48.56939697265625,29.857709884643555,43.104522705078125,28.071298599243164,1.626695321252234,1.5355371805364315,1450.1709640816553,0.775795863723854,1.199629713644068e-05,0.0,0.196934173323644,0.5109797771522109,0.1356148311399728,0.0461110786770195,0.2954012599854661
unit_022_psc_dior,11737,7,7,0,11737,33.49003538534508,0.372111504281612,0.1533766835927963,40.09679412841797,26.446006774902344,30.23243522644043,28.016271591186523,1.516175748940306,1.0791027324260762,1060.400089172006,0.5841871242714473,0.0032369671177329,0.3333333333333333,0.2052573824932928,0.0,0.2512919746792819,0.0350038073956966,0.7052573824932928
unit_022_psc_dior,11737,10,9,0,11737,17.097863500190087,0.1899762611132232,0.0944229289889335,31.46570587158203,20.36785125732422,31.023117065429688,26.24779510498047,1.544871153763314,1.181932308651065,640.8888168990961,0.7211363695265611,2.5012876900820658e-06,0.0,0.1141211701556302,0.1906438607630568,0.1103434019171021,0.0508878805313577,0.1711817552334453
unit_022_psc_dior,11737,16,6,0,11737,44.51726297839615,0.4946362553155127,0.074533998966217,11.731513023376465,9.890214920043944,14.866066932678224,14.866066932678224,1.1861737200069196,1.0,116.02718513848777,0.5083917333036472,0.6667089051946931,0.0,0.2060075048496945,0.3812902377473255,0.0412864359509833,0.0079521153542343,0.3090112572745419
unit_022_psc_dior,11738,0,0,8,11738,0.2120376759034419,0.0023559741767049,0.5296473503112793,137.56515502929688,38.15531539916992,142.93711853027344,40.85317993164063,3.60539949912954,3.498800308065351,5248.841878078529,0.8988610970251447,4.961342758269538e-05,0.0,0.0600774755924456,0.5598291057555991,0.0247200942960938,0.0690183007590354,0.0901162133886686
unit_022_psc_dior,11738,1,5,18,11738,1.5244024187344978,0.0169378046526055,0.4902171790599823,24.14433479309082,8.099252700805664,26.77727508544922,12.205631256103516,2.981057103044716,2.193845981711028,195.551068782097,0.5797712160347318,0.0007630992781996,0.0,0.1840516839428422,0.6313488003047124,0.0239725089882102,0.0760146917127494,0.2812361713783004
unit_022_psc_dior,11738,2,4,18,11738,2.035991403867928,0.0226221267096436,0.4570118188858032,30.50934600830078,10.218985557556152,37.55012130737305,14.421809196472168,2.985555252668057,2.6037039317201947,311.7745662293092,0.5757183660108145,9.006876395023511e-05,0.0,0.1596505497941217,0.2074657434801677,0.1482902622037658,0.0873632886144828,0.3265416109941083
unit_022_psc_dior,11738,4,2,18,11738,5.168362973104262,0.057426255256714,0.3512336313724518,22.6574935913086,11.473466873168944,38.01315307617188,11.390791893005373,1.974773086615505,3.33718265009426,259.96000214891683,0.5243161152077421,0.0005113882504227,0.0,0.1950521006470998,0.3873870943241283,0.1092605900963652,0.0512566207028284,0.3598914123774575
unit_022_psc_dior,11739,0,0,16,11739,0.3784992585672593,0.0042055473174139,0.99978107213974,245.21026611328125,115.65003204345705,245.99996948242188,115.99998474121094,2.1202784104818946,2.1206896710480883,28358.5751333856,0.9782417397848532,1.4657961826980426e-05,0.0,0.0129690263018042,0.6415831647237923,0.0023402352387799,1.9159058830260485e-05,0.0194535394527065
unit_022_psc_dior,11739,1,5,16,11739,0.2135536146693316,0.0023728179407703,0.9996711015701294,245.80064392089844,117.14739227294922,249.0974884033203,118.03813934326172,2.098216948339676,2.110313579909376,28794.904454345,0.9715249813086096,1.0676532105846626e-05,0.0,0.0160159003568436,0.5001970617873347,0.0054325468160192,3.605849479304495e-05,0.0240238505352653
unit_022_psc_dior,11739,2,6,16,11739,0.2563664830565803,0.0028485164784064,0.999358594417572,245.9600982666016,115.21735382080078,250.8797912597656,117.01431274414062,2.1347487171867083,2.144009441035906,28338.87166778196,0.9653341190703332,5.040318237903296e-05,0.0,0.0129059386408773,0.2066665024167184,0.0034872790055326,0.0001257781256983,0.0193589079613158
unit_022_psc_dior,11739,3,4,16,11739,0.4293822480781995,0.0047709138675355,0.9992793202400208,250.11544799804688,117.618896484375,254.23797607421875,118.10589599609376,2.126490346993464,2.1526273005255168,29418.30298722536,0.972047692582589,7.101603991865879e-06,0.0,0.0162808178072602,0.1054359050530132,0.0158909452063791,2.7216133207418984e-05,0.0244212267108903
unit_022_psc_dior,11739,4,2,3,11739,0.3726716770852121,0.0041407964120579,0.981147825717926,266.9708557128906,160.86578369140625,267.1854248046875,163.01219177246094,1.6595875741048138,1.639051790541138,42946.47592701949,0.9385916314814218,2.5577785663366548e-05,0.0,0.0457073029907816,0.8569641191173979,0.042367409494815,0.0010572535499351,0.0685609544861726
unit_022_psc_dior,11739,5,3,3,11739,0.2845201081943716,0.003161334535493,0.9744468927383424,259.9457702636719,148.1855926513672,269.01666259765625,165.01202392578125,1.7541905769155324,1.6302852131469765,38520.21802373836,0.8677488920697113,8.095520860118555e-06,0.0,0.0239886579234243,0.2135617674095518,0.0246799149351946,0.0040272987920845,0.0359829868851364
unit_022_psc_dior,11739,6,1,3,11739,0.1726222199261208,0.0019180246658457,0.970858871936798,258.3033142089844,154.02157592773438,266.7819519042969,163.0104217529297,1.6770592863572449,1.6365944522777247,39784.28352182452,0.9148285948366136,0.0001459029408656,0.0,0.0416277432955678,0.4922130797271407,0.0292372371302494,0.008437889433838,0.0624416149433517
unit_022_psc_dior,11740,0,0,5,11740,21.46989415204884,0.2385543794672092,0.8675552606582642,132.32296752929688,115.37369537353516,139.92526245117188,97.86175537109376,1.1469075953655343,1.4298257978366775,15266.589746647282,0.7276033752591202,1.5303706577540763e-06,0.0,0.0763896911480084,1.1782369912685444,0.041511742119763,0.0410112263142764,0.1145845367220126
