image_id,prediction_id,score
100001348,9,0.05102584883570671
100001348,10,0.05102584883570671
100001348,11,0.05102584883570671
100001348,12,0.05102584883570671
100001348,13,0.05102584883570671
100001348,14,0.05102584883570671
100001351,0,0.9997352957725525
100001351,1,0.9997267127037048
100001351,2,0.9974246025085449
100001351,3,0.05102584883570671
100001351,4,0.05102584883570671
100001351,5,0.05102584883570671
100001351,6,0.05102584883570671
100001351,7,0.05102584883570671
100001351,8,0.05102584883570671
100001351,9,0.05102584883570671
100001351,10,0.05102584883570671
100001355,0,0.9998741149902344
100001355,1,0.9997783303260803
100001355,2,0.999618649482727
100001355,3,0.9994240999221802
100001355,4,0.05102584883570671
100001355,5,0.05102584883570671
100001355,6,0.05102584883570671
100001355,7,0.05102584883570671
100001355,8,0.05102584883570671
100001358,0,0.9999071359634399
100001358,1,0.9998931884765625
100001358,2,0.9998894929885864
100001358,3,0.9998583793640137
100001358,4,0.9994812607765198
100001358,5,0.9986377358436584
100001358,6,0.9979419112205505
100001358,7,0.9978883862495422
100001358,8,0.9976602792739868
100001358,9,0.9974715709686279
100001358,10,0.9973304271697998
100001358,11,0.9960731267929077
100001358,12,0.05307712405920029
100001358,13,0.05102584883570671
100001358,14,0.05102584883570671
100001358,15,0.05102584883570671
100001358,16,0.05102584883570671
100001364,0,0.9999233484268188
100001364,1,0.9998207688331604
100001364,2,0.9996851682662964
100001364,3,0.999202311038971
100001364,4,0.999022364616394
100001364,5,0.06176547706127167
100001364,6,0.060370635241270065
100001364,7,0.05102584883570671
100001364,8,0.05102584883570671
100001364,9,0.05102584883570671
100001364,10,0.05102584883570671
100001364,11,0.05102584883570671
100001364,12,0.05102584883570671
100001364,13,0.05102584883570671
100001364,14,0.05102584883570671
100001364,15,0.05102584883570671
100001364,16,0.05102584883570671
100001364,17,0.05102584883570671
100001367,0,0.9998225569725037
100001367,1,0.9988701939582825
100001367,2,0.9909590482711792
100001367,3,0.055361341685056686
100001367,4,0.05102584883570671
100001367,5,0.05102584883570671
100001367,6,0.05102584883570671
100001367,7,0.05102584883570671
100001367,8,0.05102584883570671
100001367,9,0.05102584883570671
100001367,10,0.05102584883570671
100001367,11,0.05102584883570671
100001367,12,0.05102584883570671
100001367,13,0.05102584883570671
100001374,0,0.9999315738677979
100001374,1,0.999891996383667
100001374,2,0.9998427629470825
100001374,3,0.05102584883570671
100001374,4,0.05102584883570671
100001374,5,0.05102584883570671
100001374,6,0.05102584883570671
100001374,7,0.05102584883570671
100001374,8,0.05102584883570671
100001374,9,0.05102584883570671
100001374,10,0.05102584883570671
100001374,11,0.05102584883570671
100001374,12,0.05102584883570671
100001374,13,0.05102584883570671
100001374,14,0.05102584883570671
100001374,15,0.05102584883570671
100001382,0,0.9999139308929443
100001382,1,0.9998373985290527
100001382,2,0.9954339861869812
100001382,3,0.9775084257125854
100001382,4,0.30988258123397827
100001382,5,0.05102584883570671
100001382,6,0.05102584883570671
100001382,7,0.05102584883570671
100001383,0,0.9994603991508484
100001383,1,0.3758508563041687
100001383,2,0.05102584883570671
100001383,3,0.05102584883570671
100001383,4,0.05102584883570671
100001383,5,0.05102584883570671
100001383,6,0.05102584883570671
100001383,7,0.05102584883570671
100001383,8,0.05102584883570671
100001383,9,0.05102584883570671
100001383,10,0.05102584883570671
100001383,11,0.05102584883570671
100001383,12,0.05102584883570671
100001383,13,0.05102584883570671
100001383,14,0.05102584883570671
100001383,15,0.05102584883570671
100001383,16,0.05102584883570671
100001383,17,0.05102584883570671
100001383,18,0.05102584883570671
100001383,19,0.05102584883570671
100001383,20,0.05102584883570671
100001383,21,0.05102584883570671
100001383,22,0.05102584883570671
100001383,23,0.05102584883570671
100001383,24,0.05102584883570671
100001383,25,0.05102584883570671
100001388,0,0.9998552799224854
100001388,1,0.05102584883570671
100001388,2,0.05102584883570671
100001388,3,0.05102584883570671
100001388,4,0.05102584883570671
100001388,5,0.05102584883570671
100001388,6,0.05102584883570671
100001388,7,0.05102584883570671
100001388,8,0.05102584883570671
100001388,9,0.05102584883570671
100001388,10,0.05102584883570671
100001388,11,0.05102584883570671
100001388,12,0.05102584883570671
100001388,13,0.05102584883570671
100001388,14,0.05102584883570671
100001390,0,0.9999353885650635
100001390,1,0.9998939037322998
100001390,2,0.9995102882385254
100001390,3,0.9807860255241394
100001390,4,0.05102584883570671
100001390,5,0.05102584883570671
100001390,6,0.05102584883570671
100001390,7,0.05102584883570671
100001396,0,0.9996885061264038
100001396,1,0.9996387958526611
100001396,2,0.9995998740196228
100001396,3,0.9990898370742798
100001396,4,0.06101073697209358
100001396,5,0.05102584883570671
100001396,6,0.05102584883570671
100001396,7,0.05102584883570671
100001396,8,0.05102584883570671
100001396,9,0.05102584883570671
100001403,0,0.9995172023773193
100001403,1,0.05102584883570671
100001403,2,0.05102584883570671
100001403,3,0.05102584883570671
100001403,4,0.05102584883570671
100001403,5,0.05102584883570671
100001403,6,0.05102584883570671
100001403,7,0.05102584883570671
100001403,8,0.05102584883570671
100001403,9,0.05102584883570671
100001403,10,0.05102584883570671
100001403,11,0.05102584883570671
100001403,12,0.05102584883570671
100001403,13,0.05102584883570671
100001403,14,0.05102584883570671
100001403,15,0.05102584883570671
100001403,16,0.05102584883570671
100001403,17,0.05102584883570671
100001403,18,0.05102584883570671
100001403,19,0.05102584883570671
100001403,20,0.05102584883570671
100001403,21,0.05102584883570671
100001403,22,0.05102584883570671
100001403,23,0.05102584883570671
100001407,0,0.9999077320098877
100001407,1,0.9998829364776611
100001407,2,0.9993662238121033
100001407,3,0.9977449178695679
100001407,4,0.9976280331611633
100001407,5,0.0525202639400959
100001407,6,0.05102584883570671
100001407,7,0.05102584883570671
100001407,8,0.05102584883570671
100001407,9,0.05102584883570671
100001408,0,0.9999371767044067
100001408,1,0.9999281167984009
100001408,2,0.9998984336853027
100001408,3,0.9995867609977722
100001408,4,0.9911227226257324
100001408,5,0.05102584883570671
100001408,6,0.05102584883570671
100001408,7,0.05102584883570671
100001408,8,0.05102584883570671
100001408,9,0.05102584883570671
100001411,0,0.999764621257782
100001411,1,0.9992005228996277
100001411,2,0.054965369403362274
100001411,3,0.05102584883570671
100001411,4,0.05102584883570671
100001411,5,0.05102584883570671
100001411,6,0.05102584883570671
100001411,7,0.05102584883570671
100001411,8,0.05102584883570671
100001411,9,0.05102584883570671
100001411,10,0.05102584883570671
100001411,11,0.05102584883570671
100001411,12,0.05102584883570671
100001415,0,0.9998753070831299
100001415,1,0.9996317625045776
100001415,2,0.9875991344451904
100001415,3,0.05102584883570671
100001415,4,0.05102584883570671
100001415,5,0.05102584883570671
100001415,6,0.05102584883570671
100001415,7,0.05102584883570671
100001415,8,0.05102584883570671
100001415,9,0.05102584883570671
100001415,10,0.05102584883570671
100001415,11,0.05102584883570671
100001415,12,0.05102584883570671
100001415,13,0.05102584883570671
100001415,14,0.05102584883570671
100001420,0,0.9999761581420898
100001420,1,0.9999305009841919
100001420,2,0.9369562864303589
100001420,3,0.10943696647882462
100001420,4,0.05102584883570671
100001420,5,0.05102584883570671
100001420,6,0.05102584883570671
100001420,7,0.05102584883570671
100001420,8,0.05102584883570671
100001420,9,0.05102584883570671
100001420,10,0.05102584883570671
100001425,0,0.9996567964553833
100001425,1,0.9996310472488403
100001425,2,0.9852307438850403
100001425,3,0.05102584883570671
100001425,4,0.05102584883570671
100001425,5,0.05102584883570671
100001425,6,0.05102584883570671
100001425,7,0.05102584883570671
100001425,8,0.05102584883570671
100001425,9,0.05102584883570671
100001425,10,0.05102584883570671
100001426,0,0.9999805688858032
100001426,1,0.596760094165802
100001426,2,0.05102584883570671
100001426,3,0.05102584883570671
100001426,4,0.05102584883570671
100001426,5,0.05102584883570671
100001426,6,0.05102584883570671
100001426,7,0.05102584883570671
100001426,8,0.05102584883570671
100001426,9,0.05102584883570671
100001426,10,0.05102584883570671
100001426,11,0.05102584883570671
100001426,12,0.05102584883570671
100001426,13,0.05102584883570671
100001426,14,0.05102584883570671
100001426,15,0.05102584883570671
100001426,16,0.05102584883570671
100001426,17,0.05102584883570671
100001426,18,0.05102584883570671
100001426,19,0.05102584883570671
100001432,0,0.9994456171989441
100001432,1,0.9989161491394043
100001432,2,0.9985637068748474
100001432,3,0.9984758496284485
100001432,4,0.9961287975311279
100001432,5,0.9930030703544617
100001432,6,0.992099940776825
100001432,7,0.9808623194694519
100001432,8,0.06608352810144424
100001432,9,0.05102584883570671
100001432,10,0.05102584883570671
100001432,11,0.05102584883570671
100001432,12,0.05102584883570671
100001434,0,0.999188244342804
100001434,1,0.9924321174621582
100001434,2,0.9813715815544128
100001434,3,0.1154336929321289
100001434,4,0.0807260200381279
100001434,5,0.05102584883570671
100001434,6,0.05102584883570671
100001434,7,0.05102584883570671
100001434,8,0.05102584883570671
100001434,9,0.05102584883570671
100001436,0,0.9624743461608887
100001436,1,0.29124531149864197
100001436,2,0.05102584883570671
100001436,3,0.05102584883570671
100001436,4,0.05102584883570671
100001436,5,0.05102584883570671
100001436,6,0.05102584883570671
100001436,7,0.05102584883570671
100001436,8,0.05102584883570671
100001436,9,0.05102584883570671
100001446,0,0.9998607635498047
100001446,1,0.9994184970855713
100001446,2,0.999086856842041
100001446,3,0.4987182915210724
100001446,4,0.05102584883570671
100001446,5,0.05102584883570671
100001446,6,0.05102584883570671
100001446,7,0.05102584883570671
100001446,8,0.05102584883570671
100001446,9,0.05102584883570671
100001446,10,0.05102584883570671
100001446,11,0.05102584883570671
100001447,0,0.9995800852775574
100001447,1,0.9327036738395691
100001447,2,0.4482371509075165
100001447,3,0.11794739961624146
100001447,4,0.05102584883570671
100001447,5,0.05102584883570671
100001447,6,0.05102584883570671
100001447,7,0.05102584883570671
100001447,8,0.05102584883570671
100001447,9,0.05102584883570671
100001447,10,0.05102584883570671
100001447,11,0.05102584883570671
100001447,12,0.05102584883570671
100001447,13,0.05102584883570671
100001447,14,0.05102584883570671
100001447,15,0.05102584883570671
100001447,16,0.05102584883570671
100001447,17,0.05102584883570671
100001450,0,0.9999449253082275
100001450,1,0.6474120616912842
100001450,2,0.05102584883570671
100001450,3,0.05102584883570671
100001450,4,0.05102584883570671
100001450,5,0.05102584883570671
100001450,6,0.05102584883570671
100001450,7,0.05102584883570671
100001450,8,0.05102584883570671
100001450,9,0.05102584883570671
100001450,10,0.05102584883570671
100001450,11,0.05102584883570671
100001450,12,0.05102584883570671
100001450,13,0.05102584883570671
100001451,0,0.9996771812438965
100001451,1,0.9996486902236938
100001451,2,0.9994567036628723
100001451,3,0.9992355108261108
100001451,4,0.7330693006515503
100001451,5,0.05102584883570671
100001451,6,0.05102584883570671
100001451,7,0.05102584883570671
100001451,8,0.05102584883570671
100001451,9,0.05102584883570671
100001451,10,0.05102584883570671
100001451,11,0.05102584883570671
100001456,0,0.9995170831680298
100001456,1,0.05102584883570671
100001456,2,0.05102584883570671
100001456,3,0.05102584883570671
100001456,4,0.05102584883570671
100001456,5,0.05102584883570671
100001456,6,0.05102584883570671
100001456,7,0.05102584883570671
100001456,8,0.05102584883570671
100001456,9,0.05102584883570671
100001456,10,0.05102584883570671
100001456,11,0.05102584883570671
100001456,12,0.05102584883570671
100001456,13,0.05102584883570671
100001456,14,0.05102584883570671
100001456,15,0.05102584883570671
100001456,16,0.05102584883570671
100001456,17,0.05102584883570671
100001456,18,0.05102584883570671
100001456,19,0.05102584883570671
100001459,0,0.9999401569366455
100001459,1,0.05102584883570671
100001459,2,0.05102584883570671
100001459,3,0.05102584883570671
100001459,4,0.05102584883570671
100001459,5,0.05102584883570671
100001459,6,0.05102584883570671
100001459,7,0.05102584883570671
100001459,8,0.05102584883570671
100001459,9,0.05102584883570671
100001459,10,0.05102584883570671
100001459,11,0.05102584883570671
100001459,12,0.05102584883570671
100001459,13,0.05102584883570671
100001459,14,0.05102584883570671
100001459,15,0.05102584883570671
100001459,16,0.05102584883570671
100001459,17,0.05102584883570671
100001459,18,0.05102584883570671
100001459,19,0.05102584883570671
100001459,20,0.05102584883570671
100001459,21,0.05102584883570671
100001459,22,0.05102584883570671
100001459,23,0.05102584883570671
100001459,24,0.05102584883570671
100001459,25,0.05102584883570671
100001459,26,0.05102584883570671
100001460,0,0.9999393224716187
100001460,1,0.05102584883570671
100001460,2,0.05102584883570671
100001460,3,0.05102584883570671
100001460,4,0.05102584883570671
100001460,5,0.05102584883570671
100001460,6,0.05102584883570671
100001460,7,0.05102584883570671
100001460,8,0.05102584883570671
100001460,9,0.05102584883570671
100001460,10,0.05102584883570671
100001460,11,0.05102584883570671
100001462,0,0.9999247789382935
100001462,1,0.9998874664306641
100001462,2,0.9996455907821655
100001462,3,0.2340402901172638
100001462,4,0.05102584883570671
100001462,5,0.05102584883570671
100001463,0,0.9999440908432007
100001463,1,0.9998968839645386
100001463,2,0.05102584883570671
100001463,3,0.05102584883570671
100001463,4,0.05102584883570671
100001463,5,0.05102584883570671
100001463,6,0.05102584883570671
100001463,7,0.05102584883570671
100001463,8,0.05102584883570671
100001463,9,0.05102584883570671
100001463,10,0.05102584883570671
100001463,11,0.05102584883570671
100001463,12,0.05102584883570671
100001463,13,0.05102584883570671
100001463,14,0.05102584883570671
100001463,15,0.05102584883570671
100001464,0,0.9994114637374878
100001464,1,0.9990888833999634
100001464,2,0.9987939596176147
100001464,3,0.9972661733627319
100001464,4,0.9885920882225037
100001464,5,0.06141222268342972
100001464,6,0.05102584883570671
100001464,7,0.05102584883570671
100001464,8,0.05102584883570671
100001464,9,0.05102584883570671
100001464,10,0.05102584883570671
100001464,11,0.05102584883570671
100001464,12,0.05102584883570671
100001464,13,0.05102584883570671
100001464,14,0.05102584883570671
100001470,0,0.9999426603317261
100001470,1,0.9871997237205505
100001470,2,0.9798482060432434
100001470,3,0.05102584883570671
100001470,4,0.05102584883570671
100001470,5,0.05102584883570671
100001470,6,0.05102584883570671
100001470,7,0.05102584883570671
100001470,8,0.05102584883570671
100001470,9,0.05102584883570671
100001470,10,0.05102584883570671
100001470,11,0.05102584883570671
100001470,12,0.05102584883570671
100001474,0,0.9999138116836548
100001474,1,0.9999092817306519
100001474,2,0.9801712036132812
100001474,3,0.7340721487998962
100001474,4,0.05102584883570671
100001474,5,0.05102584883570671
100001474,6,0.05102584883570671
100001474,7,0.05102584883570671
100001474,8,0.05102584883570671
100001474,9,0.05102584883570671
100001475,0,0.999900221824646
100001475,1,0.9998961687088013
100001475,2,0.9998941421508789
100001475,3,0.9998795986175537
100001475,4,0.9998716115951538
100001475,5,0.9997856020927429
100001475,6,0.9996839761734009
100001475,7,0.9993984699249268
100001475,8,0.9991641044616699
100001475,9,0.9971176385879517
100001475,10,0.05805689096450806
100001475,11,0.05102584883570671
100001475,12,0.050340522080659866
100001476,0,0.999902606010437
100001476,1,0.9998762607574463
100001476,2,0.9998646974563599
100001476,3,0.9997506737709045
100001476,4,0.9997401833534241
100001476,5,0.9995542168617249
100001476,6,0.9994630217552185
100001476,7,0.9992181062698364
100001476,8,0.9989078044891357
100001476,9,0.9983208775520325
100001476,10,0.9962367415428162
100001489,0,0.9999260902404785
100001489,1,0.9998774528503418
100001489,2,0.9997395873069763
100001489,3,0.05102584883570671
100001489,4,0.05102584883570671
100001489,5,0.05102584883570671
100001489,6,0.05102584883570671
100001489,7,0.05102584883570671
100001497,0,0.999897837638855
100001497,1,0.05102584883570671
100001497,2,0.05102584883570671
100001497,3,0.05102584883570671
100001497,4,0.05102584883570671
100001497,5,0.05102584883570671
100001497,6,0.05102584883570671
100001497,7,0.05102584883570671
100001497,8,0.05102584883570671
100001497,9,0.05102584883570671
100001497,10,0.05102584883570671
100001497,11,0.05102584883570671
100001497,12,0.05102584883570671
100001497,13,0.05102584883570671
100001497,14,0.05102584883570671
100001497,15,0.05102584883570671
100001497,16,0.05102584883570671
100001497,17,0.05102584883570671
100001497,18,0.05102584883570671
100001497,19,0.05102584883570671
100001497,20,0.05102584883570671
100001497,21,0.05102584883570671
100001497,22,0.05102584883570671
100001500,0,0.9998983144760132
100001500,1,0.9998835325241089
100001500,2,0.999823272228241
100001500,3,0.9997009038925171
100001500,4,0.9996438026428223
100001500,5,0.9995890259742737
100001500,6,0.9989109039306641
100001500,7,0.05102584883570671
100001500,8,0.05102584883570671
100001501,0,0.9998679161071777
100001501,1,0.999864935874939
100001501,2,0.9996713399887085
100001501,3,0.9989792108535767
100001501,4,0.05102584883570671
100001501,5,0.05102584883570671
100001504,0,0.9999479055404663
100001504,1,0.999627947807312
100001504,2,0.4651658236980438
100001504,3,0.05445217713713646
100001504,4,0.05102584883570671
100001504,5,0.05102584883570671
100001504,6,0.05102584883570671
100001504,7,0.05102584883570671
100001504,8,0.05102584883570671
100001506,0,0.9999521970748901
100001506,1,0.05102584883570671
100001506,2,0.05102584883570671
100001506,3,0.05102584883570671
100001506,4,0.05102584883570671
100001506,5,0.05102584883570671
100001506,6,0.05102584883570671
100001506,7,0.05102584883570671
100001506,8,0.05102584883570671
100001506,9,0.05102584883570671
100001506,10,0.05102584883570671
100001506,11,0.05102584883570671
100001506,12,0.05102584883570671
100001506,13,0.05102584883570671
100001506,14,0.05102584883570671
100001506,15,0.05102584883570671
100001510,0,0.9999258518218994
100001510,1,0.05102584883570671
100001510,2,0.05102584883570671
100001510,3,0.05102584883570671
100001510,4,0.05102584883570671
100001510,5,0.05102584883570671
100001510,6,0.05102584883570671
100001510,7,0.05102584883570671
100001510,8,0.05102584883570671
100001510,9,0.05102584883570671
100001510,10,0.05102584883570671
100001510,11,0.05102584883570671
100001510,12,0.05102584883570671
100001510,13,0.05102584883570671
100001510,14,0.05102584883570671
100001510,15,0.05102584883570671
100001511,0,0.999895453453064
100001511,1,0.0643223449587822
100001511,2,0.054563939571380615
100001511,3,0.05102584883570671
100001511,4,0.05102584883570671
100001511,5,0.05102584883570671
100001514,0,0.9999622106552124
100001514,1,0.999947190284729
100001514,2,0.9999302625656128
100001514,3,0.05102584883570671
100001514,4,0.05102584883570671
100001514,5,0.05102584883570671
100001514,6,0.05102584883570671
100001514,7,0.05102584883570671
100001514,8,0.05102584883570671
100001514,9,0.05102584883570671
100001514,10,0.05102584883570671
100001514,11,0.05102584883570671
100001516,0,0.9999349117279053
100001516,1,0.9995287656784058
100001516,2,0.9994959831237793
100001516,3,0.9989656209945679
100001516,4,0.9986805319786072
100001516,5,0.9986258745193481
100001516,6,0.05102584883570671
100001516,7,0.05102584883570671
100001516,8,0.05102584883570671
100001516,9,0.05102584883570671
100001516,10,0.05102584883570671
100001518,0,0.9998239874839783
100001518,1,0.9998217225074768
100001518,2,0.9995094537734985
100001518,3,0.9992942810058594
100001518,4,0.9983263611793518
100001518,5,0.9976426959037781
100001518,6,0.9969034790992737
100001518,7,0.9573211669921875
100001518,8,0.6251204609870911
100001518,9,0.07313846051692963
100001518,10,0.05261054262518883
100001518,11,0.05252617970108986
100001518,12,0.05102584883570671
100001518,13,0.05102584883570671
100001518,14,0.05102584883570671
100001519,0,0.9996153116226196
100001519,1,0.05102584883570671
100001519,2,0.05102584883570671
100001519,3,0.05102584883570671
100001519,4,0.05102584883570671
100001519,5,0.05102584883570671
100001519,6,0.05102584883570671
100001521,0,0.9976527094841003
100001521,1,0.9953088164329529
100001521,2,0.05102584883570671
100001521,3,0.05102584883570671
100001521,4,0.05102584883570671
100001521,5,0.05102584883570671
100001521,6,0.05102584883570671
100001521,7,0.05102584883570671
100001521,8,0.05102584883570671
100001521,9,0.05102584883570671
100001521,10,0.05102584883570671
100001521,11,0.05102584883570671
100001521,12,0.05102584883570671
100001522,0,0.9999884366989136
