cell_id,dataset,detector,image_id,pred_id,gt_id,score,phase_mod,pred_obb,gt_obb,match_iou,angle_error,class,size,aspect_ratio,near_square,split,source_checkpoint,is_real_detector_output,status
SODA-A/23,SODA-A,psc,00044__800__2400___1800,98,53,0.31461623311042786,2.25439190864563,"{""obb_cx"": 449.3430480957031, ""obb_cy"": 48.27700424194336, ""obb_w"": 12.455134391784668, ""obb_h"": 5.9471964836120605, ""obb_theta"": -0.0005015134811401367}","{""obb_cx"": 447.6499328613281, ""obb_cy"": 47.521610260009766, ""obb_w"": 9.801966667175293, ""obb_h"": 4.9009246826171875, ""obb_theta"": -0.0204007588326931}",0.5638,1.1401427741393069,small-vehicle,48.038700377350324,2.0000239346548896,False,D_audit,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00044__800__2400___1800,103,64,0.3110705614089966,2.1933882236480713,"{""obb_cx"": 582.113037109375, ""obb_cy"": 28.348827362060547, ""obb_w"": 10.546072959899902, ""obb_h"": 5.3436665534973145, ""obb_theta"": -0.042719241231679916}","{""obb_cx"": 581.30126953125, ""obb_cy"": 27.1396484375, ""obb_w"": 9.801966667175293, ""obb_h"": 4.9009246826171875, ""obb_theta"": -0.0204007588326931}",0.5382,1.2787548465989573,small-vehicle,48.038700377350324,2.0000239346548896,False,D_audit,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00044__800__2400___1800,116,46,0.30480653047561646,2.2670645713806152,"{""obb_cx"": 415.5546569824219, ""obb_cy"": 51.579010009765625, ""obb_w"": 11.70045280456543, ""obb_h"": 5.553467273712158, ""obb_theta"": -0.008689522743225098}","{""obb_cx"": 414.0205383300781, ""obb_cy"": 52.541996002197266, ""obb_w"": 9.801966667175293, ""obb_h"": 4.9009246826171875, ""obb_theta"": -0.0204007588326931}",0.5354,0.6710044008078111,small-vehicle,48.038700377350324,2.0000239346548896,False,D_audit,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,1,115,0.44050246477127075,2.318776845932007,"{""obb_cx"": 43.747066497802734, ""obb_cy"": 675.7499389648438, ""obb_w"": 11.61778450012207, ""obb_h"": 5.494028091430664, ""obb_theta"": 1.0430908203125}","{""obb_cx"": 44.636478424072266, ""obb_cy"": 675.7588500976562, ""obb_w"": 6.508398532867432, ""obb_h"": 10.506379127502441, ""obb_theta"": -0.4636684060096741}",0.7127,3.669055589342207,small-vehicle,68.3797024991859,1.6142802372112273,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,5,227,0.42508161067962646,2.3129584789276123,"{""obb_cx"": 535.4632568359375, ""obb_cy"": 532.1605834960938, ""obb_w"": 11.779791831970215, ""obb_h"": 5.4561448097229, ""obb_theta"": 1.0473991632461548}","{""obb_cx"": 534.8110961914062, ""obb_cy"": 533.8151245117188, ""obb_w"": 7.403250694274902, ""obb_h"": 11.916062355041504, ""obb_theta"": -0.5555045008659363}",0.5501,1.8396149196781366,small-vehicle,88.21759690298404,1.6095716391525765,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,6,269,0.41654911637306213,2.180232286453247,"{""obb_cx"": 767.2351684570312, ""obb_cy"": 210.27166748046875, ""obb_w"": 17.371868133544922, ""obb_h"": 8.172261238098145, ""obb_theta"": 0.10852062702178955}","{""obb_cx"": 767.5452270507812, ""obb_cy"": 209.397216796875, ""obb_w"": 5.912250995635986, ""obb_h"": 14.303398132324219, ""obb_theta"": -1.533765435218811}",0.5897,4.096060119545644,small-vehicle,84.56527984881177,2.419281275927222,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,8,112,0.4110582172870636,1.313004970550537,"{""obb_cx"": 19.53801155090332, ""obb_cy"": 688.272705078125, ""obb_w"": 11.127742767333984, ""obb_h"": 9.210984230041504, ""obb_theta"": 0.834582507610321}","{""obb_cx"": 19.85499382019043, ""obb_cy"": 689.70947265625, ""obb_w"": 5.317794322967529, ""obb_h"": 13.995576858520508, ""obb_theta"": -0.7626753449440002}",0.5028,1.5161337454917476,small-vehicle,74.42559916489608,2.6318386926086395,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,10,214,0.4103007912635803,2.237161874771118,"{""obb_cx"": 456.4835510253906, ""obb_cy"": 604.6203002929688, ""obb_w"": 12.202279090881348, ""obb_h"": 6.222663402557373, ""obb_theta"": 0.6583386659622192}","{""obb_cx"": 455.5280456542969, ""obb_cy"": 606.1865844726562, ""obb_w"": 6.643082618713379, ""obb_h"": 11.03939437866211, ""obb_theta"": -0.5214393138885498}",0.5267,22.40370099208066,small-vehicle,73.33560891801244,1.661787909661765,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,11,213,0.40777787566185,2.2306227684020996,"{""obb_cx"": 449.3526916503906, ""obb_cy"": 612.9467163085938, ""obb_w"": 12.880882263183594, ""obb_h"": 6.5491719245910645, ""obb_theta"": 0.6473585367202759}","{""obb_cx"": 448.1955871582031, ""obb_cy"": 612.2965087890625, ""obb_w"": 6.643082618713379, ""obb_h"": 11.03939437866211, ""obb_theta"": -0.5214393138885498}",0.624,23.032816056152193,small-vehicle,73.33560891801244,1.661787909661765,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,12,114,0.40383222699165344,2.1826493740081787,"{""obb_cx"": 39.095252990722656, ""obb_cy"": 677.919189453125, ""obb_w"": 11.582279205322266, ""obb_h"": 5.742034435272217, ""obb_theta"": 1.04146409034729}","{""obb_cx"": 37.57989501953125, ""obb_cy"": 677.7219848632812, ""obb_w"": 5.6186747550964355, ""obb_h"": 12.661524772644043, ""obb_theta"": -0.5150994062423706}",0.5695,0.8154811012863351,small-vehicle,71.14098960108322,2.2534717392494326,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,15,116,0.40150389075279236,2.2248291969299316,"{""obb_cx"": 49.95847702026367, ""obb_cy"": 670.6453857421875, ""obb_w"": 11.789212226867676, ""obb_h"": 5.419121742248535, ""obb_theta"": 0.9855601191520691}","{""obb_cx"": 48.91015625, ""obb_cy"": 670.5535888671875, ""obb_w"": 7.27372407913208, ""obb_h"": 11.48006820678711, ""obb_theta"": -0.6181358098983765}",0.6732,1.8850083569020413,small-vehicle,83.50284854578604,1.578293056197004,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,16,168,0.40094467997550964,2.284298896789551,"{""obb_cx"": 326.1378173828125, ""obb_cy"": 282.8010559082031, ""obb_w"": 13.99488639831543, ""obb_h"": 6.3854756355285645, ""obb_theta"": -1.3207751512527466}","{""obb_cx"": 326.0361633300781, ""obb_cy"": 282.1625061035156, ""obb_w"": 7.396430492401123, ""obb_h"": 14.091095924377441, ""obb_theta"": -0.051238052546978}",0.6969,17.260882308876052,small-vehicle,104.2238115664145,1.9051211173895601,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,19,140,0.39118632674217224,2.2541961669921875,"{""obb_cx"": 69.71702575683594, ""obb_cy"": 605.7337036132812, ""obb_w"": 10.406606674194336, ""obb_h"": 5.534043788909912, ""obb_theta"": 0.40353500843048096}","{""obb_cx"": 71.21044921875, ""obb_cy"": 606.4842529296875, ""obb_w"": 6.110387802124023, ""obb_h"": 12.167325973510742, ""obb_theta"": -1.222030520439148}",0.6735,3.1380441261813155,small-vehicle,74.34708021300685,1.9912526614564914,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,20,218,0.3906503915786743,2.279963970184326,"{""obb_cx"": 518.0314331054688, ""obb_cy"": 506.133544921875, ""obb_w"": 13.882362365722656, ""obb_h"": 9.472123146057129, ""obb_theta"": 1.0405967235565186}","{""obb_cx"": 518.032470703125, ""obb_cy"": 508.14398193359375, ""obb_w"": 7.403250694274902, ""obb_h"": 11.916062355041504, ""obb_theta"": -0.5555045008659363}",0.5992,1.4498638350696988,small-vehicle,88.21759690298404,1.6095716391525765,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,24,166,0.38049638271331787,2.3163161277770996,"{""obb_cx"": 312.6320495605469, ""obb_cy"": 280.0947570800781, ""obb_w"": 13.116157531738281, ""obb_h"": 6.057033061981201, ""obb_theta"": -1.3174749612808228}","{""obb_cx"": 313.06298828125, ""obb_cy"": 279.2794494628906, ""obb_w"": 7.396430492401123, ""obb_h"": 14.091095924377441, ""obb_theta"": -0.051238052546978}",0.6526,17.449969265858687,small-vehicle,104.2238115664145,1.9051211173895601,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,25,212,0.3790149688720703,2.27034330368042,"{""obb_cx"": 430.4772033691406, ""obb_cy"": 632.93359375, ""obb_w"": 13.487051010131836, ""obb_h"": 7.0493011474609375, ""obb_theta"": 0.620340883731842}","{""obb_cx"": 430.0696105957031, ""obb_cy"": 632.2555541992188, ""obb_w"": 6.643082618713379, ""obb_h"": 11.03939437866211, ""obb_theta"": -0.5214393138885498}",0.619,24.580813544738465,small-vehicle,73.33560891801244,1.661787909661765,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,26,225,0.37686941027641296,2.2498652935028076,"{""obb_cx"": 547.5805053710938, ""obb_cy"": 525.4620361328125, ""obb_w"": 11.535815238952637, ""obb_h"": 5.903498649597168, ""obb_theta"": 1.0866461992263794}","{""obb_cx"": 548.2339477539062, ""obb_cy"": 525.0899047851562, ""obb_w"": 7.403250694274902, ""obb_h"": 11.916062355041504, ""obb_theta"": -0.5555045008659363}",0.7489,4.088304439743094,small-vehicle,88.21759690298404,1.6095716391525765,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,27,141,0.3764764070510864,2.2246947288513184,"{""obb_cx"": 72.11180877685547, ""obb_cy"": 600.8245849609375, ""obb_w"": 10.149576187133789, ""obb_h"": 5.361937999725342, ""obb_theta"": 0.3868817090988159}","{""obb_cx"": 72.7392578125, ""obb_cy"": 600.970458984375, ""obb_w"": 6.910945415496826, ""obb_h"": 12.796353340148926, ""obb_theta"": -1.2966243028640747}",0.6154,6.457789270374313,small-vehicle,88.43489945117972,1.8516067731420505,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,31,131,0.3730003535747528,2.1653311252593994,"{""obb_cx"": 30.717437744140625, ""obb_cy"": 650.0657958984375, ""obb_w"": 10.935667991638184, ""obb_h"": 5.6435136795043945, ""obb_theta"": 1.019890546798706}","{""obb_cx"": 31.18585205078125, ""obb_cy"": 649.4806518554688, ""obb_w"": 5.571826457977295, ""obb_h"": 9.896106719970703, ""obb_theta"": -0.6434813737869263}",0.7121,5.304190810126669,small-vehicle,55.13938925329967,1.7760974421237132,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,32,132,0.3721522390842438,2.0242812633514404,"{""obb_cx"": 38.402469635009766, ""obb_cy"": 644.6273803710938, ""obb_w"": 11.36947250366211, ""obb_h"": 5.575772285461426, ""obb_theta"": 0.9327904582023621}","{""obb_cx"": 37.734127044677734, ""obb_cy"": 645.9404296875, ""obb_w"": 7.790875434875488, ""obb_h"": 13.320378303527832, ""obb_theta"": -0.5966546535491943}",0.579,2.369250099721271,small-vehicle,103.77740810820342,1.7097408904652465,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,33,243,0.37181225419044495,2.3418960571289062,"{""obb_cx"": 692.1371459960938, ""obb_cy"": 470.5668029785156, ""obb_w"": 12.1449613571167, ""obb_h"": 5.834103584289551, ""obb_theta"": 1.411164402961731}","{""obb_cx"": 691.5849609375, ""obb_cy"": 472.2222900390625, ""obb_w"": 6.049873352050781, ""obb_h"": 10.742851257324219, ""obb_theta"": -0.09349516034126282}",0.6008,3.7893574187409342,small-vehicle,64.99288954673102,1.7757150657844127,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,35,117,0.36737731099128723,2.193816900253296,"{""obb_cx"": 53.88665008544922, ""obb_cy"": 667.764404296875, ""obb_w"": 12.063274383544922, ""obb_h"": 5.782059669494629, ""obb_theta"": 0.9388946890830994}","{""obb_cx"": 54.14552688598633, ""obb_cy"": 666.61572265625, ""obb_w"": 7.276610851287842, ""obb_h"": 11.476202964782715, ""obb_theta"": -0.6435053944587708}",0.6805,0.6648462880980385,small-vehicle,83.5078630251196,1.577135729712908,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,36,142,0.3673069179058075,2.210177421569824,"{""obb_cx"": 74.91905975341797, ""obb_cy"": 594.2887573242188, ""obb_w"": 10.675009727478027, ""obb_h"": 5.702863693237305, ""obb_theta"": 0.3880108594894409}","{""obb_cx"": 74.13182830810547, ""obb_cy"": 594.4598999023438, ""obb_w"": 6.454981327056885, ""obb_h"": 13.954794883728027, ""obb_theta"": -1.3101849555969238}",0.6455,7.299452991227474,small-vehicle,90.07794039737337,2.1618644852208493,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,37,110,0.3666844367980957,2.2520322799682617,"{""obb_cx"": 7.1966552734375, ""obb_cy"": 698.8924560546875, ""obb_w"": 15.897944450378418, ""obb_h"": 7.954636096954346, ""obb_theta"": 0.6438060998916626}","{""obb_cx"": 6.520550727844238, ""obb_cy"": 698.5775756835938, ""obb_w"": 6.528257369995117, ""obb_h"": 12.606293678283691, ""obb_theta"": -0.9209351539611816}",0.6508,0.3469301242234604,small-vehicle,82.29712961357836,1.9310350318331766,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,38,209,0.3646833598613739,2.233790874481201,"{""obb_cx"": 374.84588623046875, ""obb_cy"": 709.1950073242188, ""obb_w"": 12.693746566772461, ""obb_h"": 6.168214321136475, ""obb_theta"": 0.9981710314750671}","{""obb_cx"": 375.8948059082031, ""obb_cy"": 708.6307373046875, ""obb_w"": 6.643083572387695, ""obb_h"": 11.039616584777832, ""obb_theta"": -0.5214283466339111}",0.6131,2.933369083650964,small-vehicle,73.33709557979637,1.6618211203400395,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,39,191,0.36392197012901306,2.347820281982422,"{""obb_cx"": 386.7158508300781, ""obb_cy"": 380.5218505859375, ""obb_w"": 11.593170166015625, ""obb_h"": 5.737711429595947, ""obb_theta"": -0.8757430911064148}","{""obb_cx"": 386.253662109375, ""obb_cy"": 379.2717590332031, ""obb_w"": 11.509208679199219, ""obb_h"": 6.603991508483887, ""obb_theta"": -0.9684848785400391}",0.6221,5.313713004446085,small-vehicle,76.00671638680069,1.7427655175531032,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,48,181,0.3590138852596283,2.2462782859802246,"{""obb_cx"": 304.2860107421875, ""obb_cy"": 152.54022216796875, ""obb_w"": 11.589194297790527, ""obb_h"": 5.483458042144775, ""obb_theta"": 1.3014999628067017}","{""obb_cx"": 304.9609680175781, ""obb_cy"": 151.6783447265625, ""obb_w"": 6.018555641174316, ""obb_h"": 12.201842308044434, ""obb_theta"": -0.28437915444374084}",0.6655,0.864180236382983,small-vehicle,73.43746685580027,2.0273705246768574,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,49,233,0.35784536600112915,2.17881178855896,"{""obb_cx"": 675.3941040039062, ""obb_cy"": 502.6182556152344, ""obb_w"": 12.05746841430664, ""obb_h"": 5.439183712005615, ""obb_theta"": 1.5426844358444214}","{""obb_cx"": 675.7346801757812, ""obb_cy"": 501.47064208984375, ""obb_w"": 7.105112075805664, ""obb_h"": 9.315495491027832, ""obb_theta"": -0.22266575694084167}",0.6255,11.147115409201804,small-vehicle,66.18763950541506,1.311097614174021,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,51,124,0.3560416102409363,2.1266403198242188,"{""obb_cx"": 88.04723358154297, ""obb_cy"": 633.2047729492188, ""obb_w"": 12.042247772216797, ""obb_h"": 5.800635814666748, ""obb_theta"": 0.5041355490684509}","{""obb_cx"": 87.51219177246094, ""obb_cy"": 633.1127319335938, ""obb_w"": 6.955966472625732, ""obb_h"": 12.27873420715332, ""obb_theta"": -1.0768752098083496}",0.7702,0.5852438484161249,small-vehicle,85.4104634712412,1.765208940479317,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,54,270,0.3530563414096832,2.181591749191284,"{""obb_cx"": 737.728759765625, ""obb_cy"": 166.85110473632812, ""obb_w"": 14.655686378479004, ""obb_h"": 6.914773941040039, ""obb_theta"": 0.9614849090576172}","{""obb_cx"": 739.1473999023438, ""obb_cy"": 168.5530242919922, ""obb_w"": 5.300190448760986, ""obb_h"": 11.910028457641602, ""obb_theta"": -0.7266457676887512}",0.5578,6.722763044130373,small-vehicle,63.12541907566356,2.2470944342058092,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,58,237,0.34899094700813293,2.258577346801758,"{""obb_cx"": 636.043212890625, ""obb_cy"": 474.5194396972656, ""obb_w"": 11.658726692199707, ""obb_h"": 5.178547382354736, ""obb_theta"": -1.563027024269104}","{""obb_cx"": 635.048828125, ""obb_cy"": 474.5096740722656, ""obb_w"": 6.049826622009277, ""obb_h"": 10.742524147033691, ""obb_theta"": -0.09345203638076782}",0.6572,5.7995555160092644,small-vehicle,64.99040857230193,1.775674712388017,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,60,136,0.34806105494499207,2.208378314971924,"{""obb_cx"": 56.81924057006836, ""obb_cy"": 627.8886108398438, ""obb_w"": 11.885848999023438, ""obb_h"": 5.631600856781006, ""obb_theta"": 0.6049760580062866}","{""obb_cx"": 55.61350631713867, ""obb_cy"": 628.2684936523438, ""obb_w"": 7.790875434875488, ""obb_h"": 13.320378303527832, ""obb_theta"": -0.5966546535491943}",0.5471,21.15163169456894,small-vehicle,103.77740810820342,1.7097408904652465,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,61,108,0.3469058573246002,2.252826452255249,"{""obb_cx"": 12.869916915893555, ""obb_cy"": 766.8842163085938, ""obb_w"": 11.395025253295898, ""obb_h"": 5.90488338470459, ""obb_theta"": -0.651042103767395}","{""obb_cx"": 11.842289924621582, ""obb_cy"": 766.0183715820312, ""obb_w"": 11.481454849243164, ""obb_h"": 6.700883388519287, ""obb_theta"": -0.09066759049892426}",0.5617,32.107094556981124,small-vehicle,76.93589007532773,1.7134240641934604,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,62,229,0.346657395362854,2.2693464756011963,"{""obb_cx"": 521.8536376953125, ""obb_cy"": 540.9378051757812, ""obb_w"": 12.54954719543457, ""obb_h"": 5.74747896194458, ""obb_theta"": 1.0484498739242554}","{""obb_cx"": 520.7171020507812, ""obb_cy"": 540.1905517578125, ""obb_w"": 7.403250694274902, ""obb_h"": 11.916062355041504, ""obb_theta"": -0.5555045008659363}",0.6511,1.899816207022629,small-vehicle,88.21759690298404,1.6095716391525765,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,63,126,0.3465580344200134,2.1335341930389404,"{""obb_cx"": 94.67310333251953, ""obb_cy"": 620.598388671875, ""obb_w"": 11.192272186279297, ""obb_h"": 5.4379143714904785, ""obb_theta"": 0.42280545830726624}","{""obb_cx"": 94.16435241699219, ""obb_cy"": 621.2622680664062, ""obb_w"": 6.955966949462891, ""obb_h"": 12.278326034545898, ""obb_theta"": -1.0768388509750366}",0.6835,4.076710307312541,small-vehicle,85.40763009103102,1.765150139980751,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,64,207,0.34601059556007385,2.2709732055664062,"{""obb_cx"": 499.14404296875, ""obb_cy"": 436.88970947265625, ""obb_w"": 11.54587173461914, ""obb_h"": 5.502448558807373, ""obb_theta"": 1.478974461555481}","{""obb_cx"": 500.09259033203125, ""obb_cy"": 436.89312744140625, ""obb_w"": 6.7815961837768555, ""obb_h"": 13.013941764831543, ""obb_theta"": -0.10306230932474136}",0.6542,0.6440300059419425,small-vehicle,88.25529780827583,1.9190086540339717,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,65,163,0.34248316287994385,2.2038073539733887,"{""obb_cx"": 284.6759948730469, ""obb_cy"": 277.9417419433594, ""obb_w"": 13.606139183044434, ""obb_h"": 6.784958839416504, ""obb_theta"": 1.5311256647109985}","{""obb_cx"": 285.4951171875, ""obb_cy"": 277.6578063964844, ""obb_w"": 7.396430492401123, ""obb_h"": 14.091095924377441, ""obb_theta"": -0.051238052546978}",0.7635,0.6627626535143487,small-vehicle,104.2238115664145,1.9051211173895601,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,66,139,0.34190595149993896,2.218683958053589,"{""obb_cx"": 66.76834869384766, ""obb_cy"": 612.4560546875, ""obb_w"": 10.752922058105469, ""obb_h"": 5.222771167755127, ""obb_theta"": 0.45973190665245056}","{""obb_cx"": 68.39234161376953, ""obb_cy"": 612.6779174804688, ""obb_w"": 6.250727653503418, ""obb_h"": 11.87925910949707, ""obb_theta"": -1.0040624141693115}",0.6099,6.13076334169423,small-vehicle,74.25401341886572,1.9004601972762265,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,68,192,0.34151116013526917,2.177273988723755,"{""obb_cx"": 395.90631103515625, ""obb_cy"": 387.580078125, ""obb_w"": 11.009564399719238, ""obb_h"": 5.793489456176758, ""obb_theta"": -0.8518893122673035}","{""obb_cx"": 395.77703857421875, ""obb_cy"": 387.26483154296875, ""obb_w"": 11.509628295898438, ""obb_h"": 6.604531764984131, ""obb_theta"": -0.9685090184211731}",0.8076,6.681816970672564,small-vehicle,76.0157056834214,1.7426864924656915,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,70,211,0.3396383821964264,2.2571442127227783,"{""obb_cx"": 407.70452880859375, ""obb_cy"": 664.55859375, ""obb_w"": 12.342256546020508, ""obb_h"": 6.466702461242676, ""obb_theta"": 0.6091471910476685}","{""obb_cx"": 409.4992980957031, ""obb_cy"": 664.4351806640625, ""obb_w"": 6.643082618713379, ""obb_h"": 11.03939437866211, ""obb_theta"": -0.5214393138885498}",0.558,25.22216489270808,small-vehicle,73.33560891801244,1.661787909661765,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,71,135,0.33606094121932983,1.4209259748458862,"{""obb_cx"": 51.889949798583984, ""obb_cy"": 633.630126953125, ""obb_w"": 10.691246032714844, ""obb_h"": 6.250751495361328, ""obb_theta"": 0.6888328790664673}","{""obb_cx"": 50.415740966796875, ""obb_cy"": 631.3870849609375, ""obb_w"": 7.791012763977051, ""obb_h"": 13.320379257202148, ""obb_theta"": -0.5966546535491943}",0.5169,16.34698976443683,small-vehicle,103.77924481387709,1.709710875945548,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,74,193,0.33476129174232483,1.774010181427002,"{""obb_cx"": 409.16461181640625, ""obb_cy"": 399.7349548339844, ""obb_w"": 13.220481872558594, ""obb_h"": 7.660922527313232, ""obb_theta"": -0.7427140474319458}","{""obb_cx"": 407.7842102050781, ""obb_cy"": 399.6564025878906, ""obb_w"": 14.753613471984863, ""obb_h"": 6.603990077972412, ""obb_theta"": -0.9685012698173523}",0.6359,12.936654910665537,small-vehicle,97.43271698322815,2.2340453722357174,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,78,182,0.3305804133415222,2.257425308227539,"{""obb_cx"": 312.8915710449219, ""obb_cy"": 150.5213623046875, ""obb_w"": 11.142243385314941, ""obb_h"": 5.225366592407227, ""obb_theta"": 1.3431602716445923}","{""obb_cx"": 311.6282043457031, ""obb_cy"": 149.51625061035156, ""obb_w"": 6.018555641174316, ""obb_h"": 12.201842308044434, ""obb_theta"": -0.28437915444374084}",0.5822,3.2511401060056793,small-vehicle,73.43746685580027,2.0273705246768574,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,79,121,0.3304959833621979,1.9421137571334839,"{""obb_cx"": 75.0090560913086, ""obb_cy"": 648.394287109375, ""obb_w"": 13.025656700134277, ""obb_h"": 6.773367404937744, ""obb_theta"": 0.6913372278213501}","{""obb_cx"": 74.10372161865234, ""obb_cy"": 648.7362060546875, ""obb_w"": 7.2760748863220215, ""obb_h"": 11.47652816772461, ""obb_theta"": -0.643492579460144}",0.6923,13.519885674509343,small-vehicle,83.50407838334831,1.5772965983759786,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,81,206,0.32786399126052856,2.248218536376953,"{""obb_cx"": 390.2198791503906, ""obb_cy"": 301.2852783203125, ""obb_w"": 12.69019603729248, ""obb_h"": 6.170376300811768, ""obb_theta"": -1.1733241081237793}","{""obb_cx"": 389.81689453125, ""obb_cy"": 301.1116027832031, ""obb_w"": 12.579349517822266, ""obb_h"": 6.659961223602295, ""obb_theta"": -1.2521450519561768}",0.847,4.516107418834091,small-vehicle,83.77798000683651,1.8888022160312583,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
SODA-A/23,SODA-A,psc,00063__800__3000___1200,85,257,0.3251085877418518,2.208188772201538,"{""obb_cx"": 720.052978515625, ""obb_cy"": 381.2079162597656, ""obb_w"": 16.55537223815918, ""obb_h"": 6.890493392944336, ""obb_theta"": 0.0843043327331543}","{""obb_cx"": 721.219482421875, ""obb_cy"": 380.1309814453125, ""obb_w"": 6.178897380828857, ""obb_h"": 14.81379222869873, ""obb_theta"": -1.5444899797439575}",0.6163,3.3230397998511108,small-vehicle,91.53290200204947,2.397481510966858,False,D_cal,pth_data baseline PSC,True,recovered_offline_max_images_800
