image_id,pred_id,score,gt_ar,angle_error_deg,d_tip,z025,z050,z100
100001363,1,0.9995868802070618,6.314129690823318,1.309196328731925,0.07213198043708918,0,0,0
100001363,2,0.9974510073661804,5.535804689746113,1.5368637419109619,0.07423546208093623,0,0,0
100001363,3,0.9972800016403198,4.819586071303388,0.5733283672737381,0.024113113774643497,0,0,0
100001365,0,0.999276340007782,8.411654024822784,0.2544129161586997,0.01867525336059993,0,0,0
100001365,1,0.9992157220840454,8.147196727769536,1.4054547152958605,0.09991458246232415,0,0,0
100001365,2,0.9990741014480591,8.738105606032175,0.18224082744062925,0.01389663361208897,0,0,0
100001365,3,0.9983500242233276,7.779044181327129,3.581134609088345,0.24294695026434754,0,0,0
100001365,4,0.9970375299453735,7.172680365319539,2.55703054482719,0.16000022419824342,0,0,0
100001365,6,0.9907817244529724,5.209435231451782,0.8556314469523819,0.038896328583223984,0,0,0
100001365,7,0.9850155115127563,4.871830492861887,0.79612227157213,0.03384584333259271,0,0,0
100001366,0,0.9995149374008179,9.16891016126926,1.1999881040578564,0.09600863160383306,0,0,0
100001366,1,0.9994874000549316,7.248328676325068,0.8139284802303846,0.051482175207091994,0,0,0
100001366,2,0.9994820952415466,7.360063971934893,0.15348121913211535,0.009857883511818273,0,0,0
100001366,3,0.9994675517082214,6.500690245095524,0.32486890972822097,0.018429462471010682,0,0,0
100001366,4,0.9982360601425171,7.000372393247269,0.7667381737129456,0.04683846340787635,0,0,0
100001368,0,0.9999450445175171,6.077159777477839,0.40690365871963524,0.021579231339233187,0,0,0
100001368,1,0.9989615678787231,8.800016183871099,1.0867949939383281,0.0834550130177257,0,0,0
100001368,3,0.9946789741516113,8.82906107249608,0.20424036624098343,0.01573629736254895,0,0,0
100001370,0,0.9998328685760498,3.5811849803295797,1.5113659948496028,0.04722733146386761,0,0,0
100001371,0,0.9998692274093628,6.889930901193121,0.2728723288413815,0.016406656819908206,0,0,0
100001372,0,0.9994189739227295,4.163943983647628,0.004813863996914066,0.0001749226572603743,0,0,0
100001373,0,0.9998624324798584,4.749895157949047,0.18580568020697696,0.0077017536136837995,0,0,0
100001376,0,0.9997572302818298,6.355601255211473,0.2962609935609094,0.01643147512907199,0,0,0
100001376,1,0.9991490840911865,5.887330694396201,0.3301959778780438,0.016964270070561133,0,0,0
100001376,2,0.9981482028961182,4.852963833440616,0.3363532982074376,0.014244513555611092,0,0,0
100001376,3,0.9961842894554138,4.910413584499639,0.2606835474686229,0.011170627464092319,0,0,0
100001376,4,0.9955411553382874,5.186042994552016,2.2681950909793014,0.10262435715932482,0,0,0
100001378,0,0.999733030796051,7.892404937002955,0.0304267005107598,0.002095615349696296,0,0,0
100001378,1,0.9996181726455688,7.425855933514576,0.891965918208788,0.05779957024773848,0,0,0
100001378,2,0.9996110796928406,6.300463576856077,0.7603326582099069,0.0418033200767481,0,0,0
100001378,3,0.9995654225349426,7.590111661897741,0.7411046921490975,0.04908660431520447,0,0,0
100001378,4,0.9993849992752075,8.01851398356914,0.04347487533510361,0.003042142591651127,0,0,0
100001378,5,0.9993398785591125,8.218565801603487,1.7029481682549545,0.12211834047349542,0,0,0
100001378,6,0.9992510676383972,8.145390102920551,0.8168896473061339,0.058064132126133844,0,0,0
100001386,0,0.9997826218605042,4.273080186265811,0.9188724908887042,0.034262973293266975,0,0,0
100001393,0,0.9996168613433838,8.876077996993475,0.11003251795619756,0.008522936763911922,0,0,0
100001393,1,0.9994725584983826,5.6550926303097455,1.42180461606695,0.07015884671322416,0,0,0
100001393,2,0.9931281805038452,4.436291460983685,1.0017790747059627,0.03878084531960485,0,0,0
100001393,3,0.9909182786941528,2.369380615074313,1.5141803365944602,0.03130467873985406,0,0,0
100001395,0,0.9997361302375793,8.710801333210595,1.186526545989442,0.09018865244837102,0,0,0
100001395,1,0.999618649482727,7.216187184273834,0.012572484605714229,0.0007917284861919657,0,0,0
100001395,2,0.9994674324989319,6.3985343296259645,2.351734807043505,0.13127870118600063,0,0,0
100001395,3,0.99944669008255,7.027182670972987,1.797169003822077,0.11019104920190038,0,0,0
100001395,4,0.9939854741096497,2.5312568150939874,1.6368256118750741,0.036151549683035,0,0,0
100001397,0,0.9998359680175781,9.74960430479507,1.6117903350209088,0.13711520814718242,0,0,0
100001397,1,0.9997496008872986,7.0665111505430955,0.13158439230123825,0.00811440010032885,0,0,0
100001397,2,0.9987844824790955,9.750597872951998,0.1729938748213788,0.01472002963683496,0,0,0
100001397,3,0.9968585968017578,5.0582745933789575,0.6929795626220129,0.030588600808936914,0,0,0
100001398,0,0.9996920824050903,6.929289973247083,0.9856961821815297,0.05960157815318333,0,0,0
100001398,1,0.9996492862701416,6.628263036953607,0.7522105229123387,0.043508492447206136,0,0,0
100001398,2,0.9987813830375671,4.821214587341685,0.9395269283147808,0.039526977179971265,0,0,0
100001400,0,0.9998315572738647,6.149339663204719,0.6540188539484698,0.0350959248299815,0,0,0
100001400,1,0.980534017086029,4.008620500443443,0.41561294435528606,0.014538766839989965,0,0,0
100001401,0,0.9836819171905518,9.99530806125429,1.289060724207817,0.11242950361713107,0,0,0
100001404,0,0.9998753070831299,6.149993146956477,0.4901187196531193,0.026303769948353074,0,0,0
100001404,1,0.9943403005599976,4.89623191630395,0.391652633009635,0.0167342795964773,0,0,0
100001405,0,0.9996609687805176,7.190749833678545,0.1450715663548311,0.009103395013462327,0,0,0
100001405,1,0.9995966553688049,5.243116285007717,0.6167907957966612,0.028220607460619995,0,0,0
100001405,2,0.991784930229187,3.5784958490125054,1.0101254362620284,0.031542833178827015,0,0,0
100001413,0,0.9996163845062256,7.818859156777933,0.38627623397697963,0.026356361808801992,0,0,0
100001413,1,0.9993689656257629,6.237519439637945,0.9812275465008253,0.053408181002965925,0,0,0
100001413,2,0.9989553689956665,5.763448015457894,0.7695476219824219,0.0387036741956333,0,0,0
100001413,3,0.9986335635185242,3.7347903617629905,1.3526951978112396,0.04408320929273264,0,0,0
100001418,0,0.9997249245643616,4.9723687869630515,1.002486019611704,0.0434977576627579,0,0,0
100001418,1,0.9994639754295349,4.103997043195063,0.03623375269677669,0.0012976802592041404,0,0,0
100001419,0,0.9998237490653992,5.383540430930274,2.263858933953712,0.10632899387846212,0,0,0
100001419,1,0.9997534155845642,6.794934199833458,0.5507720240647159,0.03265861863912489,0,0,0
100001419,2,0.9995900988578796,7.282283485512866,0.7758413504348963,0.04930314277947222,0,0,0
100001419,3,0.9995300769805908,7.157491575989355,1.2852546941615381,0.08027142881339573,0,0,0
100001419,4,0.9985983967781067,4.8261035881392695,0.6826697996955806,0.028750435420296493,0,0,0
100001421,0,0.9999037981033325,7.1304055203345875,0.5775683057087242,0.03593830578262593,0,0,0
100001428,0,0.9997573494911194,6.505340497284469,0.6521909227468429,0.03702395217219402,0,0,0
100001435,0,0.999140739440918,3.5803814209576323,0.6335474914004476,0.019794611948451127,0,0,0
100001437,0,0.9984229803085327,7.499117984690491,0.12345786854704072,0.008079342089565743,0,0,0
100001437,1,0.9913032054901123,3.7745358504719633,0.31213583633754055,0.010281403680899866,0,0,0
100001437,2,0.9901886582374573,3.765250890450677,1.5417278587897272,0.050652000442140674,0,0,0
100001437,4,0.9487695097923279,3.5830001502850033,2.4338084960252706,0.07607640609647337,0,0,0
100001438,0,0.9992848038673401,4.952554890329773,0.6460421931561887,0.027920831629510746,0,0,0
100001466,0,0.999962568283081,5.3772263065662536,1.2795391971096661,0.06003758043292407,0,0,0
100001466,1,0.999711811542511,6.153263131258037,1.429152559541709,0.07673374864474847,0,0,0
100001466,2,0.9983886480331421,7.215326057372811,0.24198159121464002,0.015236470337527565,0,0,0
100001473,0,0.9998564720153809,6.700070808001267,0.27077145758903304,0.015831717459283124,0,0,0
100001473,1,0.9996776580810547,7.280428290991868,0.18101549167838696,0.01150056885153851,0,0,0
100001478,0,0.9999154806137085,4.786064030131827,0.8904637377657583,0.03718986754305615,0,0,0
100001478,1,0.9998748302459717,4.2747853703687975,1.6273691312583916,0.06070009429407693,0,0,0
100001478,2,0.9994146823883057,9.279761203041316,0.7605942424340008,0.061592020424214265,0,0,0
100001478,3,0.9979265928268433,2.5731621684225954,1.3706799359429753,0.030775786437528367,0,0,0
100001479,0,0.9998019337654114,7.1542971733512015,0.4162676816992228,0.02598862014519237,0,0,0
100001479,1,0.9997281432151794,5.889499461427475,0.6861316022833475,0.03526328774459822,0,0,0
100001485,0,0.9996047616004944,5.8927516746048845,0.7890899287358979,0.04057684567142394,0,0,0
100001485,1,0.9993290901184082,5.349949139495874,0.6207133451982781,0.028978747636867374,0,0,0
100001485,2,0.9990602135658264,5.913368313603891,1.4887577966258265,0.07681702440853422,0,0,0
100001485,3,0.9988441467285156,7.663860664462968,0.7678949593798895,0.051355124629188204,0,0,0
100001485,4,0.9986120462417603,4.675257694453881,0.06471970240558285,0.0026405192919997196,0,0,0
100001485,5,0.9972903728485107,4.56754841660466,1.2128249265576092,0.04833883868565897,0,0,0
100001485,6,0.9967688322067261,3.9937625725066703,0.4910071605856661,0.01711244733412,0,0,0
100001488,0,0.9999428987503052,5.010527084650663,0.9293433666515608,0.040633847472874685,0,0,0
100001488,1,0.9998456239700317,7.349424641799127,0.7454398508173944,0.04780805407761965,0,0,0
100001488,2,0.9997683167457581,6.84179633542128,0.5284912624432713,0.031553618266734036,0,0,0
100001488,3,0.9997100234031677,7.238072822488112,0.4389807763290333,0.027727554873774592,0,0,0
100001488,4,0.999701201915741,4.831726173554177,0.8349315947351573,0.035203448649542585,0,0,0
100001488,5,0.9995774626731873,7.0647944186633325,0.15176713400440767,0.00935673060511858,0,0,0
100001488,6,0.9978606104850769,8.448234805835188,0.3216045824439989,0.023710095081323858,0,0,0
100001492,0,0.999908447265625,4.940634300077935,1.1592589393279937,0.049978233643739725,0,0,0
100001492,1,0.9994348883628845,6.304152215641597,0.7187915832937513,0.03954263936121435,0,0,0
100001492,2,0.9993528723716736,4.612992200044608,0.17226230600177894,0.006934572524611825,0,0,0
100001492,3,0.9991675615310669,2.3446462612257895,2.297823297028009,0.04700292720576998,0,0,0
100001492,4,0.9990848302841187,3.7937259804267756,1.4325368453705596,0.04742134665013354,0,0,0
100001492,5,0.9990360736846924,2.4933565421970947,0.08405047852832323,0.0018288234938997415,0,0,0
100001492,6,0.998722493648529,3.6781501327047814,2.183471198375497,0.0700679105956011,0,0,0
100001492,7,0.9971291422843933,3.078805216092288,3.9167598046278114,0.1051521650548783,0,0,0
100001493,0,0.9995641112327576,6.0846131667670385,0.2883175941943109,0.015309099911413923,0,0,0
100001493,1,0.9995449185371399,5.226133892729706,0.6337295986253498,0.0289016768152767,0,0,0
100001493,2,0.998518168926239,6.482712627272948,0.37133689635462497,0.021007250053621647,0,0,0
100001494,0,0.9997748732566833,5.74837314926689,0.11524613244557269,0.00578120528444786,0,0,0
100001496,0,0.9998277425765991,6.242717699905244,1.278345706858525,0.06963592569396071,0,0,0
100001498,0,0.9995156526565552,7.101764451320518,0.18645984818636005,0.011555751534777123,0,0,0
100001498,1,0.9992409944534302,5.947923340784492,0.6926374464241588,0.03595076397517947,0,0,0
100001498,2,0.999016284942627,6.10290363626964,0.14903598986491645,0.007937332090844346,0,0,0
100001498,3,0.9986507296562195,4.44453506117311,0.8661491096465804,0.03359308046325439,0,0,0
100001498,4,0.9982929825782776,4.981323938832328,0.6449116083134633,0.0280338781183373,0,0,0
100001498,5,0.9972477555274963,4.216357477566792,1.0845998273542552,0.039905098756867236,0,0,0
100001498,6,0.9962635636329651,3.6055078958805766,0.08904111079342017,0.0028015876695317845,0,0,0
100001508,0,0.9996845722198486,6.198584677938231,0.2584245042560411,0.013978872046838599,0,0,0
100001523,0,0.9998064637184143,3.6419906702231373,2.1492437129666,0.06829202828246934,0,0,0
100001525,0,0.9993686079978943,6.314736329349859,0.8066661193537984,0.044451053912955486,0,0,0
100001526,0,0.9996263980865479,4.010163991480581,1.5490725120585407,0.05420362624396113,0,0,0
100001530,0,0.999658465385437,5.754489337369091,0.10735139764133234,0.005390904154642699,0,0,0
100001530,1,0.9995878338813782,9.34032161586127,1.1023027429196501,0.0898428042897194,0,0,0
100001530,2,0.9995465874671936,7.450545793125417,1.2743541257731645,0.08284947906013614,0,0,0
100001530,3,0.9995198249816895,6.945204015783586,0.34784756018955854,0.02108233321662824,0,0,0
100001530,4,0.9995119571685791,8.801375725091233,0.41719619313319695,0.032043093148358986,0,0,0
100001546,0,0.9996129870414734,4.931207413543237,0.7124230168891472,0.030656840412943802,0,0,0
100001546,1,0.9975639581680298,6.687639399592485,0.12984280054828828,0.007577705485799158,0,0,0
100001547,0,0.9998478889465332,5.526442223529126,0.5542507541561825,0.02672960403927006,0,0,0
100001547,1,0.9995250701904297,7.151772837562127,0.12585869197399582,0.007854959461236934,0,0,0
100001550,0,0.9995766282081604,4.22714493586487,1.2150809468618016,0.04481951653854466,0,0,0
100001557,0,0.9999426603317261,5.342818865624985,0.47042010892729624,0.021933039539335734,0,0,0
100001557,1,0.9987441301345825,2.259686053397429,2.8675145690901016,0.056522295934199815,0,0,0
100001557,2,0.9986613988876343,2.5238956013552283,0.11776930512765874,0.0025938840906910175,0,0,0
100001557,3,0.9986478686332703,2.531464253770701,5.629728389465485,0.12416739585946673,0,0,0
100001557,4,0.9985597729682922,2.380536234585463,1.5221026569700045,0.03161659005928607,0,0,0
100001557,5,0.9979549646377563,4.31843104400855,0.5219379536239986,0.019669179019126713,0,0,0
100001557,6,0.9955428242683411,2.2948240003449847,3.3181971595440705,0.0664134661528997,0,0,0
100001559,0,0.9997979998588562,6.548833799270836,2.0012382425475606,0.11434622342090761,0,0,0
100001563,0,0.999563992023468,5.938640175496301,0.47694423716759976,0.024717069228631153,0,0,0
100001566,0,0.999903678894043,5.015951162052778,1.1562198348323645,0.05060711854016086,0,0,0
100001566,1,0.9982622265815735,5.682193156372885,1.326665589492643,0.06577881139539327,0,0,0
100001566,2,0.9970667958259583,5.533794508383168,0.438328947924403,0.021167341511938494,0,0,0
100001575,0,0.9999611377716064,6.413964490054104,0.29144011398708664,0.01631253206771051,0,0,0
100001575,1,0.9997202754020691,5.652272447364036,0.1765832689710254,0.008710023445769254,0,0,0
100001577,0,0.9995121955871582,4.158642684156001,1.3481887853924106,0.04892260925738909,0,0,0
100001578,0,0.9995129108428955,5.090147533562787,0.646989965505044,0.028738629765750832,0,0,0
100001587,0,0.9998061060905457,6.58996794843291,0.11107603421386127,0.0063877920243001025,0,0,0
100001590,0,0.9998507499694824,7.372907302870511,0.4732059356705477,0.03044608054022248,0,0,0
100001601,0,0.9996086955070496,4.706367434665485,0.14827141328735527,0.006089619323221053,0,0,0
100001601,1,0.9981231093406677,5.805146280171447,0.12566501054001558,0.006366116228919452,0,0,0
100001601,2,0.9978183507919312,7.4433484999510835,0.5953535574669484,0.038670773861912894,0,0,0
100001601,3,0.9956939220428467,4.754368203657415,0.9452668947980442,0.03921705085956359,0,0,0
100001606,0,0.9991900324821472,7.0465643668072815,0.2261606297349346,0.013907231124322217,0,0,0
100001606,1,0.9991897940635681,6.459696485280961,0.1784478709665602,0.010059355428082638,0,0,0
100001607,0,0.9997255206108093,7.058908768018743,0.7857462293642508,0.048400921859794964,0,0,0
100001607,1,0.999525785446167,9.967667476189996,0.5782087278504512,0.050294232448473274,0,0,0
100001607,2,0.9994826316833496,5.5497993556045335,0.1614090629341333,0.007817213904938692,0,0,0
100001607,3,0.9906127452850342,4.0867967242968275,0.8397888245276572,0.02994918092793776,0,0,0
100001607,4,0.9796808958053589,7.130892884221285,1.1572924014036172,0.0720119970845439,0,0,0
100001611,0,0.9998568296432495,6.332379016281328,0.15586725700271986,0.008613281279640218,0,0,0
100001611,1,0.9998387098312378,6.027608587110782,0.5885795580448002,0.030959215772069244,0,0,0
100001611,2,0.9996731281280518,9.147313594018508,0.39156469483770523,0.03125655332361504,0,0,0
100001611,3,0.9992454051971436,8.213074165902228,0.5417115614443125,0.03882529380031715,0,0,0
100001611,4,0.9988456964492798,5.052591717410404,0.48954769520588165,0.021584962763613425,0,0,0
100001611,5,0.9947237968444824,4.531547670276031,0.29273634794348297,0.011576271022273186,0,0,0
100001614,0,0.9998781681060791,6.9479672703725885,1.1117406594974448,0.06740333312112114,0,0,0
100001614,1,0.9998598098754883,8.995101489686032,0.06428152668950217,0.005045910362821556,0,0,0
100001614,2,0.9998249411582947,9.584048218855871,0.33477135330717384,0.027998977970398114,0,0,0
100001614,3,0.9995504021644592,8.131287057320725,0.048792777349221376,0.003462279720841958,0,0,0
100001620,0,0.9994600415229797,8.742903060513518,0.6250578652604696,0.04768860789251134,0,0,0
100001623,0,0.9997802376747131,3.560866834375983,2.4517516766195775,0.07616352561681947,0,0,0
100001626,0,0.9999085664749146,5.649207439210883,0.9686640126121465,0.047751538723243316,0,0,0
100001626,1,0.9998435974121094,9.03657020939264,0.7556606600178609,0.05958887987799452,0,0,0
100001626,2,0.9997755885124207,8.022601997445966,1.1829573257925015,0.08281344317185041,0,0,0
100001626,3,0.9993312358856201,8.219406987499104,0.34030168041173603,0.024408966843137203,0,0,0
100001626,4,0.9977489113807678,8.396602895712986,1.9416756721798651,0.1422474682778269,0,0,0
100001626,5,0.9950130581855774,9.660997672889255,0.12212283631851943,0.010295937625493388,0,0,0
