cell,replicate,T_P,T_D,T_plus,T_minus,T_S
DIOR-R_22,22,0.19933396508689,0.21352683223598035,0.19933396508689,0.19892326990254117,0.19912861749471558
DIOR-R_22,23,0.19711004228701834,0.2140126401492793,0.19711004228701834,0.1985881145960975,0.1978490784415579
DIOR-R_22,24,0.1943726405227063,0.2114275702672614,0.1943726405227063,0.19472447490778455,0.19454855771524543
DIOR-R_22,25,0.19053877975320566,0.2065036406722901,0.19053877975320566,0.19644993234961278,0.19349435605140922
DIOR-R_22,26,0.1810552572951527,0.19787153425109733,0.1810552572951527,0.1828657934296612,0.18196052536240695
DIOR-R_22,27,0.1780467576087984,0.18868678445387166,0.1780467576087984,0.17187663415319948,0.17496169588099894
DIOR-R_22,28,0.19316173077462723,0.20862710683086633,0.19316173077462723,0.19230134308371738,0.1927315369291723
DIOR-R_22,29,0.18199489161326782,0.1987137407801577,0.18199489161326782,0.18314115073815862,0.18256802117571322
DIOR-R_22,30,0.19942878742259323,0.21559377258242096,0.19942878742259323,0.20087768941775758,0.2001532384201754
DIOR-R_22,31,0.18686043728519947,0.20432059529437452,0.18686043728519947,0.18787112887072321,0.18736578307796134
DIOR-R_22,32,0.1948194776050282,0.2067758246905405,0.1948194776050282,0.19200782381270332,0.19341365070886576
DIOR-R_22,33,0.18390934916240204,0.19987223843467983,0.18390934916240204,0.1865731496383392,0.18524124940037062
DIOR-R_22,34,0.18336662592317665,0.19866602506249453,0.18336662592317665,0.18355298664241226,0.18345980628279446
DIOR-R_22,35,0.18439214257902053,0.1996199575247205,0.18439214257902053,0.18576481866366917,0.18507848062134485
DIOR-R_22,36,0.1966739669930304,0.21298587295368798,0.1966739669930304,0.1988496386009323,0.19776180279698136
DIOR-R_22,37,0.19303153854732463,0.20850430411708343,0.19303153854732463,0.19309486499350992,0.19306320177041728
DIOR-R_22,38,0.18272347264528116,0.1959968483524363,0.18272347264528116,0.1827869983783158,0.18275523551179848
DIOR-R_22,39,0.18965181878889914,0.2031895677911258,0.18965181878889914,0.18865354011888363,0.1891526794538914
DIOR-R_22,40,0.2004089532740636,0.2165927958859759,0.2004089532740636,0.2025191826383868,0.2014640679562252
DIOR-R_22,41,0.18285196328904957,0.19949332081440113,0.18285196328904957,0.1850164245952033,0.18393419394212643
DIOR-R_22,42,0.1928434750252741,0.2062679887373367,0.1928434750252741,0.19266778887800023,0.19275563195163717
DIOR-R_22,43,0.1980999641554596,0.2142948433258257,0.1980999641554596,0.20060338946609046,0.19935167681077504
DIOR-R_22,44,0.1877363146567752,0.20357610111595953,0.1877363146567752,0.1876158718141196,0.1876760932354474
DIOR-R_22,45,0.19343784569227235,0.2088519063047199,0.19343784569227235,0.1953100398651726,0.19437394277872247
DIOR-R_22,46,0.18919520878371654,0.20239187924878932,0.18919520878371654,0.19200344694570531,0.19059932786471093
DIOR-R_22,47,0.18605873141752705,0.19928683346378806,0.18605873141752705,0.1845427730242689,0.18530075222089798
DIOR-R_22,48,0.17868993601326955,0.189337731232109,0.17868993601326955,0.1750042006109263,0.17684706831209793
DIOR-R_22,49,0.1919763367859309,0.2036830652004365,0.1919763367859309,0.19089283393007184,0.19143458535800137
DIOR-R_22,50,0.18278620605413975,0.19587150813182835,0.18278620605413975,0.18133286701992707,0.1820595365370334
DIOR-R_22,51,0.1985264151762754,0.2118286809829964,0.1985264151762754,0.1926701239940205,0.19559826958514795
DIOR-R_22,52,0.19212597763597683,0.20867855021239196,0.19212597763597683,0.1943251568810216,0.1932255672584992
DIOR-R_22,53,0.17626578592638054,0.18872597139051744,0.17626578592638054,0.1783790182955649,0.17732240211097272
DIOR-R_22,54,0.186736295811618,0.19963849058827404,0.186736295811618,0.18391624397260686,0.18532626989211243
DIOR-R_22,55,0.1857937630794756,0.19913725930595338,0.1857937630794756,0.18410394018196774,0.18494885163072167
DIOR-R_22,56,0.19416988376725808,0.2017977677869346,0.19416988376725808,0.1861640145212058,0.19016694914423193
DIOR-R_22,57,0.1884816352527895,0.20261573446604758,0.1884816352527895,0.18656281272286235,0.18752222398782592
DIOR-R_22,58,0.18440688390992183,0.2028821320534474,0.18440688390992183,0.19025392033031985,0.18733040212012084
DIOR-R_22,59,0.18299329248888196,0.1951168690892256,0.18299329248888196,0.17836515651207152,0.18067922450047674
DIOR-R_22,60,0.20216642196472667,0.2149705029865896,0.20216642196472667,0.19539176770334044,0.19877909483403355
DIOR-R_22,61,0.18545290341860482,0.1981659780547228,0.18545290341860482,0.18397529747467367,0.18471410044663925
DIOR-R_22,62,0.18835891643656655,0.2033244450925371,0.18835891643656655,0.18719263612013892,0.18777577627835274
DIOR-R_22,63,0.19194371614498668,0.2041822507112636,0.19194371614498668,0.1893210159413486,0.19063236604316763
DIOR-R_22,64,0.18526808232358993,0.19763585454519517,0.18526808232358993,0.18245524869687912,0.18386166551023453
DIOR-R_22,65,0.19493690447767842,0.20878912082238427,0.19493690447767842,0.19336354073435602,0.19415022260601722
DIOR-R_22,66,0.20050379098050397,0.21678272340867494,0.20050379098050397,0.20295734991383968,0.20173057044717183
DIOR-R_22,67,0.19236811001398868,0.20785305240311103,0.19236811001398868,0.19117571931386934,0.191771914663929
DIOR-R_22,68,0.19193793592519115,0.20628947460065322,0.19193793592519115,0.1925845284639187,0.19226123219455493
DIOR-R_22,69,0.1791588218395917,0.1940644326628469,0.1791588218395917,0.17850890208752362,0.17883386196355766
DIOR-R_22,70,0.18689877753067113,0.20277466574068892,0.18689877753067113,0.18781206604860046,0.1873554217896358
DIOR-R_22,71,0.1813885912794413,0.1979728406663238,0.1813885912794413,0.18645861107030137,0.18392360117487133
DIOR-R_22,72,0.19553886160080514,0.21042948366248632,0.19553886160080514,0.1951440243286392,0.19534144296472217
DIOR-R_22,73,0.1756117179228348,0.19099024019600286,0.1756117179228348,0.17755459081107072,0.17658315436695277
DIOR-R_22,74,0.18299764047477152,0.19494001216202606,0.18299764047477152,0.18182317515480262,0.18241040781478707
DIOR-R_22,75,0.19981841414022433,0.2161409807987218,0.19981841414022433,0.201654574524189,0.20073649433220667
DIOR-R_22,76,0.19194683614272534,0.20390078378653703,0.19194683614272534,0.19405277873373417,0.19299980743822975
DIOR-R_22,77,0.19740413932751866,0.21089704982929347,0.19740413932751866,0.19488414920127095,0.1961441442643948
DIOR-R_22,78,0.17783160784387875,0.19026596855518685,0.17783160784387875,0.17463863903024157,0.17623512343706016
DIOR-R_22,79,0.19148224254172347,0.20400049861469183,0.19148224254172347,0.19027269289358817,0.19087746771765582
DIOR-R_22,80,0.18893559277027877,0.20464492291020803,0.18893559277027877,0.18926378944024003,0.1890996911052594
DIOR-R_22,81,0.1942524199903055,0.20979626336806168,0.1942524199903055,0.1929006678536197,0.1935765439219626
DIOR-R_22,82,0.17935658000461552,0.19407717033978034,0.17935658000461552,0.18222183419275506,0.1807892070986853
DIOR-R_22,83,0.18593815277194792,0.19634075505009185,0.18593815277194792,0.18306963933223874,0.18450389605209333
DIOR-R_22,84,0.18707925149153454,0.2024643149593171,0.18707925149153454,0.1885862052088627,0.18783272835019862
DIOR-R_22,85,0.18953652429906243,0.20377989100733046,0.18953652429906243,0.1901547363675491,0.18984563033330576
DIOR-R_22,86,0.20356434001387946,0.2169993093930887,0.20356434001387946,0.19784488730624866,0.20070461366006406
DIOR-R_22,87,0.1863894748795315,0.20088178219418362,0.1863894748795315,0.1891257665760634,0.18775762072779745
DIOR-R_22,88,0.18754990240807395,0.20216965170115853,0.18754990240807395,0.18877525136934653,0.18816257688871024
DIOR-R_22,89,0.18836705170556262,0.20125954682689823,0.18836705170556262,0.18475566137858646,0.18656135654207454
DIOR-R_22,90,0.1839009089280847,0.19863119353894865,0.1839009089280847,0.1839893310757842,0.18394512000193444
DIOR-R_22,91,0.1919235307967485,0.20749090202916637,0.1919235307967485,0.19625643886507121,0.19408998483090986
DIOR-R_22,92,0.17806786033795358,0.19338210227476427,0.17806786033795358,0.17947134923060248,0.17876960478427803
DIOR-R_22,93,0.18870292495931595,0.2043402825570969,0.18870292495931595,0.19026300126316897,0.18948296311124246
DIOR-R_22,94,0.18618190135865798,0.20112836876484996,0.18618190135865798,0.1865993051088623,0.18639060323376014
DIOR-R_22,95,0.19129835234468934,0.20619167649823905,0.19129835234468934,0.19214430347481498,0.19172132790975216
DIOR-R_22,96,0.19041012855159156,0.2037342370843796,0.19041012855159156,0.19148666459875785,0.1909483965751747
DIOR-R_22,97,0.17644461526375876,0.19163740755672543,0.17644461526375876,0.179996822669296,0.17822071896652739
DIOR-R_22,98,0.184512676546858,0.19648596565500082,0.184512676546858,0.1777450591974435,0.18112886787215074
DIOR-R_22,99,0.19625182555718373,0.20932551870387722,0.19625182555718373,0.19562790627673576,0.19593986591695975
DIOR-R_22,100,0.19469626647141225,0.2074228073564568,0.19469626647141225,0.1937595792343733,0.19422792285289278
DIOR-R_22,101,0.17808410803680352,0.1938159540808161,0.17808410803680352,0.18117253892318624,0.17962832347999488
DIOR-R_22,102,0.17822530548875298,0.1936909097822807,0.17822530548875298,0.18108947547535503,0.179657390482054
DIOR-R_22,103,0.19798782392411363,0.21376387561758736,0.19798782392411363,0.19908932407655622,0.19853857400033492
DIOR-R_22,104,0.17681184086595353,0.19314503229433377,0.17681184086595353,0.17854388885235,0.17767786485915177
DIOR-R_22,105,0.18128606454984753,0.19789519616506868,0.18128606454984753,0.1832132418341591,0.1822496531920033
DIOR-R_22,106,0.19243952962549438,0.20550096850005728,0.19243952962549438,0.19142321575283516,0.19193137268916477
DIOR-R_22,107,0.1892253173364441,0.20301257577509058,0.1892253173364441,0.18823263825429493,0.1887289777953695
DIOR-R_22,108,0.19229801832305404,0.20483714871629694,0.19229801832305404,0.19112309001663497,0.1917105541698445
DIOR-R_22,109,0.18989137745655116,0.20335929157708715,0.18989137745655116,0.1900635947905318,0.18997748612354148
DIOR-R_22,110,0.18604612309528795,0.1973211381987655,0.18604612309528795,0.1815024283525425,0.18377427572391522
DIOR-R_22,111,0.18069989443064688,0.19657745659124304,0.18069989443064688,0.18430715301260236,0.18250352372162462
DIOR-R_22,112,0.19402630467086035,0.20610332422472266,0.19402630467086035,0.1932040120979051,0.19361515838438273
DIOR-R_22,113,0.20019356697839769,0.21509326852199478,0.20019356697839769,0.20058413184749063,0.20038884941294416
DIOR-R_22,114,0.20280476236040035,0.21681120864053355,0.20280476236040035,0.19895710652578807,0.2008809344430942
DIOR-R_22,115,0.19014455843700306,0.2037231093280521,0.19014455843700306,0.19081147954229633,0.1904780189896497
DIOR-R_22,116,0.1827458266292603,0.19947388889281642,0.1827458266292603,0.18471634695152045,0.18373108679039038
DIOR-R_22,117,0.19607378762425237,0.20897094501304941,0.19607378762425237,0.19320162164072813,0.19463770463249025
DIOR-R_22,118,0.17888951319633212,0.19241818714503028,0.17888951319633212,0.17843695348010502,0.17866323333821857
DIOR-R_22,119,0.19033392739516203,0.20124040022766537,0.19033392739516203,0.1837806400483606,0.1870572837217613
DIOR-R_22,120,0.19216825780111468,0.20318929754443749,0.19216825780111468,0.19033034322368741,0.19124930051240105
DIOR-R_22,121,0.19424844212327297,0.20664641450846227,0.19424844212327297,0.1897600206196819,0.19200423137147743
DIOR-R_22,122,0.18378475440359543,0.1959894549899152,0.18378475440359543,0.18083634833208279,0.1823105513678391
DIOR-R_22,123,0.18662305608815,0.20104379724159638,0.18662305608815,0.18601942166536828,0.18632123887675914
DIOR-R_22,124,0.18031575290715401,0.1936049144474455,0.18031575290715401,0.17964224198422396,0.179978997445689
DIOR-R_22,125,0.19509499976250322,0.20819977134802514,0.19509499976250322,0.1943730565109828,0.194734028136743
DIOR-R_22,126,0.19470129244433731,0.2105797539443074,0.19470129244433731,0.1936234771639918,0.19416238480416456
DIOR-R_22,127,0.18730761258232081,0.19986262492737283,0.18730761258232081,0.18227421728803,0.1847909149351754
DIOR-R_22,128,0.1942042916275566,0.21050004914491688,0.1942042916275566,0.19838190071484307,0.19629309617119983
DIOR-R_22,129,0.19107469466872418,0.20540910886646369,0.19107469466872418,0.1906393131863678,0.19085700392754598
DIOR-R_22,130,0.19204466572898526,0.20815291409344738,0.19204466572898526,0.1889458715574115,0.19049526864319838
DIOR-R_22,131,0.18748380381399254,0.20095584827552465,0.18748380381399254,0.1875085454366825,0.18749617462533752
DIOR-R_22,132,0.184376438135203,0.19705503133769114,0.184376438135203,0.17874367357635113,0.18156005585577706
DIOR-R_22,133,0.19172265980850545,0.2030938510961593,0.19172265980850545,0.18405124970290776,0.1878869547557066
DIOR-R_22,134,0.1889319508898733,0.20312248322387666,0.1889319508898733,0.188549418046846,0.18874068446835965
DIOR-R_22,135,0.19424132588117282,0.20730243119546415,0.19424132588117282,0.1921607342476141,0.19320103006439346
DIOR-R_22,136,0.18730994773309728,0.20270293295325792,0.18730994773309728,0.18925004116561872,0.188279994449358
DIOR-R_22,137,0.18385677684407042,0.19833149750509277,0.18385677684407042,0.1845225731660124,0.1841896750050414
DIOR-R_22,138,0.18908780281773224,0.20502140863063656,0.18908780281773224,0.1907318248758979,0.18990981384681507
DIOR-R_22,139,0.18488511113457823,0.19768524682981842,0.18488511113457823,0.1813381937554947,0.18311165244503647
DIOR-R_22,140,0.19097987672604877,0.20510447019069988,0.19097987672604877,0.19014161599967488,0.19056074636286183
DIOR-R_22,141,0.19036833222840033,0.20189658876510064,0.19036833222840033,0.18815112349060797,0.18925972785950415
DIOR-R_22,142,0.18050216679509812,0.19480610987242408,0.18050216679509812,0.18216209777612408,0.1813321322856111
DIOR-R_22,143,0.17482622843813206,0.1915962923972106,0.17482622843813206,0.17833845715863916,0.1765823427983856
DIOR-R_22,144,0.18667748984428706,0.20098230068184414,0.18667748984428706,0.18567675833364217,0.1861771240889646
DIOR-R_22,145,0.18689734998158142,0.20251500116541976,0.18689734998158142,0.19004040138263562,0.18846887568210852
DIOR-R_22,146,0.1991195451850687,0.2128114839783013,0.1991195451850687,0.19693612224365992,0.1980278337143643
DIOR-R_22,147,0.188933957724514,0.20253495819625833,0.188933957724514,0.18540096426287467,0.18716746099369433
DIOR-R_22,148,0.19038962289428918,0.20304302992823636,0.19038962289428918,0.18752694124834002,0.1889582820713146
DIOR-R_22,149,0.18051320931147963,0.19460397878012076,0.18051320931147963,0.18044924003449125,0.18048122467298544
DIOR-R_22,150,0.19186592229274813,0.20649211589497551,0.19186592229274813,0.1916750666435772,0.19177049446816266
DIOR-R_22,151,0.18546701758135858,0.19933448009231208,0.18546701758135858,0.1843525727989796,0.1849097951901691
DIOR-R_22,152,0.18687852285743745,0.19672324739826375,0.18687852285743745,0.17992605948801543,0.18340229117272644
DIOR-R_22,153,0.18816569988719195,0.20456781916199795,0.18816569988719195,0.18929315594917367,0.1887294279181828
DIOR-R_22,154,0.18568414394186367,0.1982848297325377,0.18568414394186367,0.18665492248074123,0.18616953321130245
DIOR-R_22,155,0.18348499473236818,0.19873922463121602,0.18348499473236818,0.18837627434601817,0.18593063453919317
DIOR-R_22,156,0.18648834232265527,0.19886210230490942,0.18648834232265527,0.1845814472515302,0.18553489478709273
DIOR-R_22,157,0.1857608337026287,0.20333489758977058,0.1857608337026287,0.1868235145372199,0.1862921741199243
DIOR-R_22,158,0.18179305146945446,0.19617004166566815,0.18179305146945446,0.1768207672293901,0.17930690934942228
DIOR-R_22,159,0.19093146108149617,0.20746844026885092,0.19093146108149617,0.1938995687070505,0.19241551489427333
DIOR-R_22,160,0.19381689919681044,0.21182707068774137,0.19381689919681044,0.1967710984159976,0.19529399880640402
DIOR-R_22,161,0.19069811472175646,0.20249923681231485,0.19069811472175646,0.19023057987398395,0.1904643472978702
DIOR-R_22,162,0.178043129994159,0.19383958296306042,0.178043129994159,0.17846118883986034,0.17825215941700967
DIOR-R_22,163,0.17698751569901805,0.1908764535322029,0.17698751569901805,0.17645402909982938,0.17672077239942371
DIOR-R_22,164,0.19244106392955673,0.2039569605322915,0.19244106392955673,0.1878654451977284,0.19015325456364257
DIOR-R_22,165,0.17869088273692435,0.19517800684690423,0.17869088273692435,0.17707404908067786,0.1778824659088011
DIOR-R_22,166,0.18657896319130512,0.20324996693463449,0.18657896319130512,0.18937886711099666,0.1879789151511509
DIOR-R_22,167,0.18919923330608157,0.19763082186588043,0.18919923330608157,0.1827580933276829,0.18597866331688223
DIOR-R_22,168,0.19352440767085177,0.20688007747557596,0.19352440767085177,0.19061653391824995,0.19207047079455086
DIOR-R_22,169,0.18074584544608108,0.19401294704513172,0.18074584544608108,0.18131226751824958,0.18102905648216533
DIOR-R_22,170,0.19524887475036473,0.20911759872466223,0.19524887475036473,0.19424836963316028,0.1947486221917625
DIOR-R_22,171,0.19129495799052865,0.2049768209841994,0.19129495799052865,0.18857439841054568,0.18993467820053717
DIOR-R_22,172,0.18720182790005485,0.20114408914173376,0.18720182790005485,0.18623637096626244,0.18671909943315865
DIOR-R_22,173,0.19667937364241128,0.2100380715732187,0.19667937364241128,0.1960129344120627,0.19634615402723699
DIOR-R_22,174,0.19116993358821227,0.2032124285735109,0.19116993358821227,0.1899685785380285,0.1905692560631204
DIOR-R_22,175,0.19947857331871388,0.21651247844046972,0.19947857331871388,0.20106181993751482,0.20027019662811435
DIOR-R_22,176,0.19172650033753386,0.2029774910017026,0.19172650033753386,0.18508897061996282,0.18840773547874834
DIOR-R_22,177,0.19570597985757232,0.21005340093301206,0.19570597985757232,0.19310843277976375,0.19440720631866804
DIOR-R_22,178,0.19910875780241938,0.21459195640976503,0.19910875780241938,0.20158584607887342,0.2003473019406464
DIOR-R_22,179,0.1893487827672285,0.20325402088449018,0.1893487827672285,0.18753117401612035,0.18843997839167442
DIOR-R_22,180,0.18081306361957117,0.19314207467619487,0.18081306361957117,0.18085716465924445,0.1808351141394078
DIOR-R_22,181,0.18681774419581348,0.20425284187966458,0.18681774419581348,0.1934427220230191,0.1901302331094163
DIOR-R_22,182,0.18659509813400504,0.19527586144900366,0.18659509813400504,0.18337564585998012,0.18498537199699258
DIOR-R_22,183,0.18093507454951469,0.19684047537574234,0.18093507454951469,0.18439678062756942,0.18266592758854205
DIOR-R_22,184,0.18608858532586425,0.19829271237776797,0.18608858532586425,0.18426361460147256,0.1851760999636684
DIOR-R_22,185,0.19020069660089867,0.20590924257205895,0.19020069660089867,0.1904125439771367,0.19030662028901768
DIOR-R_22,186,0.1840856329618128,0.19959574666286883,0.1840856329618128,0.18539874735765444,0.18474219015973362
DIOR-R_22,187,0.19294189607511697,0.2076944585611002,0.19294189607511697,0.1897762739037568,0.19135908498943688
DIOR-R_22,188,0.192209129226381,0.20786110611199082,0.192209129226381,0.19403492408026235,0.19312202665332168
DIOR-R_22,189,0.179956317142747,0.19283358701961578,0.179956317142747,0.17660757926123266,0.17828194820198984
DIOR-R_22,190,0.19081336406022203,0.2067506806236798,0.19081336406022203,0.1941435456061787,0.19247845483320036
DIOR-R_22,191,0.18610712385865685,0.20057173165279774,0.18610712385865685,0.18699161829582195,0.1865493710772394
DIOR-R_22,192,0.1962023993620322,0.20785051445114222,0.1962023993620322,0.19319400717419832,0.19469820326811527
DIOR-R_22,193,0.18739644676272554,0.20318702577281145,0.18739644676272554,0.18697833762606897,0.18718739219439726
DIOR-R_22,194,0.19164786563475267,0.20626047378154516,0.19164786563475267,0.19062001181597227,0.19113393872536247
DIOR-R_22,195,0.18458424786239613,0.20107347668691072,0.18458424786239613,0.18967951378342673,0.18713188082291143
DIOR-R_22,196,0.18394987360095044,0.2001878229724502,0.18394987360095044,0.1861532618424162,0.18505156772168332
DIOR-R_22,197,0.20243788292336828,0.2137640795304655,0.20243788292336828,0.2005537605722899,0.2014958217478291
DIOR-R_22,198,0.18995657952352712,0.20239744876776045,0.18995657952352712,0.18738532585315149,0.1886709526883393
DIOR-R_22,199,0.18515637268655344,0.1996641331365665,0.18515637268655344,0.18211274880443368,0.18363456074549356
DIOR-R_22,200,0.18449738871116705,0.20146706865882064,0.18449738871116705,0.18795114990220863,0.18622426930668784
DIOR-R_22,201,0.19450047762804867,0.20990351302363586,0.19450047762804867,0.19536265310117634,0.1949315653646125
DIOR-R_22,202,0.18705037848110045,0.20150326199305546,0.18705037848110045,0.18425804929635398,0.18565421388872722
DIOR-R_22,203,0.18377744373838534,0.20000711788650527,0.18377744373838534,0.187240449026791,0.18550894638258816
DIOR-R_22,204,0.18845658456655168,0.2025823936764637,0.18845658456655168,0.18761086494022805,0.18803372475338986
DIOR-R_22,205,0.18783013939918958,0.20072786925504538,0.18783013939918958,0.18665583040362776,0.18724298490140867
DIOR-R_22,206,0.17624658900402085,0.18895423938909417,0.17624658900402085,0.1761621927873055,0.17620439089566317
DIOR-R_22,207,0.19366664890956387,0.20733073964247328,0.19366664890956387,0.1949221662329899,0.1942944075712769
DIOR-R_22,208,0.1806667294890879,0.19262103151468463,0.1806667294890879,0.17790185985228923,0.17928429467068857
DIOR-R_22,209,0.19572174122651864,0.20730947497583596,0.19572174122651864,0.1906387893337203,0.19318026528011947
DIOR-R_22,210,0.20138745027465838,0.21635047763492754,0.20138745027465838,0.20054695322367355,0.20096720174916596
DIOR-R_22,211,0.18857611950272768,0.20147912626516734,0.18857611950272768,0.18693870031614146,0.18775740990943457
DIOR-R_22,212,0.18223762474607674,0.19868285698614063,0.18223762474607674,0.18452286455050815,0.18338024464829245
DIOR-R_22,213,0.1704654302940085,0.18590203340581324,0.1704654302940085,0.1745579377697944,0.17251168403190145
DIOR-R_22,214,0.20336717696840362,0.21577222318997508,0.20336717696840362,0.20045980339045605,0.20191349017942983
DIOR-R_22,215,0.18848919814979154,0.19879552486012386,0.18848919814979154,0.1895670146716702,0.18902810641073087
DIOR-R_22,216,0.18558109445307452,0.2003185561762254,0.18558109445307452,0.18705936984287524,0.18632023214797488
DIOR-R_22,217,0.18691144114566194,0.19944290984742236,0.18691144114566194,0.18735077642654618,0.18713110878610406
DIOR-R_22,218,0.19766307108166287,0.2123500709826744,0.19766307108166287,0.19532571758942002,0.19649439433554144
DIOR-R_22,219,0.18388861668529155,0.19788798887163678,0.18388861668529155,0.1830545767777665,0.18347159673152902
DIOR-R_22,220,0.1860587948460103,0.19848325879320677,0.1860587948460103,0.18437803720427037,0.18521841602514033
DIOR-R_22,221,0.18373438060530883,0.19575198783279074,0.18373438060530883,0.1844683859592537,0.18410138328228126
DIOR-R_22,222,0.1916971780232954,0.20750384463520227,0.1916971780232954,0.19527883495577913,0.19348800648953726
DIOR-R_22,223,0.1873321953338441,0.2039833245605598,0.1873321953338441,0.19237187642553244,0.18985203587968827
DIOR-R_22,224,0.18668084707863086,0.20107850866313443,0.18668084707863086,0.18668885288995113,0.186684849984291
DIOR-R_22,225,0.19635993588472228,0.2132864037722037,0.19635993588472228,0.1966199015677837,0.196489918726253
DIOR-R_22,226,0.1916495654343015,0.2047251557616122,0.1916495654343015,0.1898954463028409,0.1907725058685712
DIOR-R_22,227,0.19849369075949425,0.2119338887971609,0.19849369075949425,0.19424587190306974,0.196369781331282
DIOR-R_22,228,0.1768534836251549,0.1894827606412337,0.1768534836251549,0.17613392762046703,0.17649370562281097
DIOR-R_22,229,0.19729514045211882,0.21004277144381628,0.19729514045211882,0.19435884884032328,0.19582699464622105
DIOR-R_22,230,0.17428395995837676,0.18818531572622865,0.17428395995837676,0.17533207952942265,0.1748080197438997
DIOR-R_22,231,0.19431780117125874,0.21098477379247366,0.19431780117125874,0.19644285590341892,0.19538032853733883
DIOR-R_22,232,0.18559704220229367,0.19822037691467215,0.18559704220229367,0.18061963210854703,0.18310833715542035
DIOR-R_22,233,0.18869445352011277,0.2032881967187375,0.18869445352011277,0.18704549821356126,0.187869975866837
DIOR-R_22,234,0.1975055625781581,0.2094063326246231,0.1975055625781581,0.19536074643372325,0.19643315450594068
DIOR-R_22,235,0.18720929460094005,0.2013031431030179,0.18720929460094005,0.1893736521481284,0.18829147337453422
DIOR-R_22,236,0.19164991660182445,0.2061648047687139,0.19164991660182445,0.19557154660731307,0.19361073160456876
DIOR-R_22,237,0.1958462150857369,0.20797124357840407,0.1958462150857369,0.19247128674934483,0.19415875091754087
DIOR-R_22,238,0.1985763970064855,0.21214351541425874,0.1985763970064855,0.19721521683703347,0.19789580692175948
DIOR-R_22,239,0.19958055395450247,0.21360496667000306,0.19958055395450247,0.20024760866025226,0.19991408130737737
DIOR-R_22,240,0.18875469381445165,0.2040963618701831,0.18875469381445165,0.1869930784861376,0.18787388615029463
DIOR-R_22,241,0.18192072783573543,0.19651048268188376,0.18192072783573543,0.18061453219879348,0.18126763001726445
DIOR-R_22,242,0.18189759624809454,0.1968022681145074,0.18189759624809454,0.18221972232589984,0.1820586592869972
DIOR-R_22,243,0.17828783930946934,0.19365857002360015,0.17828783930946934,0.18247003924259042,0.18037893927602988
DIOR-R_22,244,0.18433226452348284,0.19792312750126323,0.18433226452348284,0.1847745562789051,0.18455341040119397
DIOR-R_22,245,0.19033977065309982,0.20400183090405183,0.19033977065309982,0.18968187956635563,0.19001082510972772
DIOR-R_22,246,0.17462151494433126,0.18797638792836635,0.17462151494433126,0.1729099518625059,0.17376573340341858
DIOR-R_22,247,0.19191779987838886,0.2052278862877568,0.19191779987838886,0.18972997616499604,0.19082388802169245
DIOR-R_22,248,0.1850578856581181,0.19656472418434096,0.1850578856581181,0.18368850851629487,0.18437319708720648
