dataset,seed,endpoint,score,score_direction,n,event_base_rate,nrc,nrc_mother_scene_ci_lo,nrc_mother_scene_ci_hi,aurc,risk70,risk90,prediction_identity_hash,mask_hash,coverage_grid_hash,tie_count,stable_tie_break,direction,direct_computation,symmetry_approximation,positive_negative_identity_match,only_reliability_score_sign_changed,box_class_detection_score_nms_unchanged,complementary_ranking_traceable,nan_count,direction_inversion_check
DIOR-R,2,geometry_normalized_severe_event,phase_mod,descending; larger=more reliable,48195,0.008590102707749767,0.9295135059675917,0.8257728634456485,1.0368502704728886,0.00798723083911695,0.007232415448913655,0.006847104389524161,06a3e729c54b8be0a8ff066c0962ef43a1644f3821f03d688e09b27bccedd2b0,16802cd3ad49b2c47281342bf34949a4567d0e22e93009c8d9460baa5efb2465,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,68,original matched-row order,NEAR_RANDOM_OR_UNCERTAIN,True,False,True,True,True,True,0,PASS
DIOR-R,2,geometry_normalized_severe_event,negative_phase_mod,descending; larger=more reliable,48195,0.008590102707749767,1.5586751575780209,1.3738473499095858,1.7313404840452853,0.013368458346390798,0.008121646856566973,0.008760604942825526,06a3e729c54b8be0a8ff066c0962ef43a1644f3821f03d688e09b27bccedd2b0,16802cd3ad49b2c47281342bf34949a4567d0e22e93009c8d9460baa5efb2465,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,68,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
SODA-A,0,continuous_angle_error,phase_mod,descending; larger=more reliable,193045,,1.1267119458467856,1.0667019047215969,1.1991804057292013,2.218313314094855,1.9942690021096732,1.9788036423622133,7f4c19e4f20dc246e221453c6b5e6cc71f918412629658c408c49c43c36a907d,9278203a33f45fd9acd3ebfc3be736812b58cc6887e03594f7c240140d747a7f,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,11,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
SODA-A,0,continuous_angle_error,negative_phase_mod,descending; larger=more reliable,193045,,1.093332152135804,1.042357362946241,1.1441838534005404,2.1731883764225843,1.873693938835244,2.001918033018078,7f4c19e4f20dc246e221453c6b5e6cc71f918412629658c408c49c43c36a907d,9278203a33f45fd9acd3ebfc3be736812b58cc6887e03594f7c240140d747a7f,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,11,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
SODA-A,0,geometry_normalized_severe_event,phase_mod,descending; larger=more reliable,193045,0.004061229247066746,1.0019599160247605,0.8685243554607943,1.156105474228983,0.004069172709788313,0.003145072965692804,0.0031080746628602343,7f4c19e4f20dc246e221453c6b5e6cc71f918412629658c408c49c43c36a907d,9278203a33f45fd9acd3ebfc3be736812b58cc6887e03594f7c240140d747a7f,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,11,original matched-row order,NEAR_RANDOM_OR_UNCERTAIN,True,False,True,True,True,True,0,PASS
SODA-A,0,geometry_normalized_severe_event,negative_phase_mod,descending; larger=more reliable,193045,0.004061229247066746,1.7129898847369538,1.479623962591443,1.930243403850411,0.006950949265022295,0.00390729064914306,0.0038678262471149583,7f4c19e4f20dc246e221453c6b5e6cc71f918412629658c408c49c43c36a907d,9278203a33f45fd9acd3ebfc3be736812b58cc6887e03594f7c240140d747a7f,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,11,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
SODA-A,1,continuous_angle_error,phase_mod,descending; larger=more reliable,195192,,1.1280989247985307,1.0696499170733054,1.1812124613782937,2.2767855754504875,2.0300132419687644,2.01996243425241,10ab3486106d5cd2963407192a9211ea1597c6ab7ecaedfc5cf28d7ceddc562a,77752bbf9fa52ab08a173132b6b07c75b7d3b1773372042bd43a51e2097d09e8,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,476,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
SODA-A,1,continuous_angle_error,negative_phase_mod,descending; larger=more reliable,195192,,1.119871316982886,1.077502957413824,1.1673591392183778,2.2653773584216395,1.9359815783881378,2.042448145957044,10ab3486106d5cd2963407192a9211ea1597c6ab7ecaedfc5cf28d7ceddc562a,77752bbf9fa52ab08a173132b6b07c75b7d3b1773372042bd43a51e2097d09e8,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,476,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
SODA-A,1,geometry_normalized_severe_event,phase_mod,descending; larger=more reliable,195192,0.004411041436124431,1.1683314339218551,1.0247210283970412,1.3349618577251028,0.005151916414450855,0.0034544589600029275,0.0034780529734222106,10ab3486106d5cd2963407192a9211ea1597c6ab7ecaedfc5cf28d7ceddc562a,77752bbf9fa52ab08a173132b6b07c75b7d3b1773372042bd43a51e2097d09e8,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,476,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
SODA-A,1,geometry_normalized_severe_event,negative_phase_mod,descending; larger=more reliable,195192,0.004411041436124431,1.5760114552779352,1.3619998159024573,1.812927622814146,0.0069462332568210015,0.003864310023054122,0.004013138046256397,10ab3486106d5cd2963407192a9211ea1597c6ab7ecaedfc5cf28d7ceddc562a,77752bbf9fa52ab08a173132b6b07c75b7d3b1773372042bd43a51e2097d09e8,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,476,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
SODA-A,2,continuous_angle_error,phase_mod,descending; larger=more reliable,196374,,1.1220171253304365,1.0744096795394544,1.1725901435097736,2.2676200110895164,2.0003737378908366,2.0269077540901144,1c2b6b301af4ba2457223c8d96320c8c2dd0bf9ed915739c9e5b3146174926b3,ecfc70cf4b0566feecc41e45b00a2c31942728433f2b6602f7ca3a89724d90e3,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,322,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
SODA-A,2,continuous_angle_error,negative_phase_mod,descending; larger=more reliable,196374,,1.124539942803101,1.0857318523694348,1.167999288330158,2.271117849222831,1.9368465276175908,2.0374964365713657,1c2b6b301af4ba2457223c8d96320c8c2dd0bf9ed915739c9e5b3146174926b3,ecfc70cf4b0566feecc41e45b00a2c31942728433f2b6602f7ca3a89724d90e3,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,322,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
SODA-A,2,geometry_normalized_severe_event,phase_mod,descending; larger=more reliable,196374,0.004170613217635736,1.372137137563918,1.1773457582624403,1.5746996751652598,0.0057194083424162625,0.0035573467576493867,0.0035363279901774953,1c2b6b301af4ba2457223c8d96320c8c2dd0bf9ed915739c9e5b3146174926b3,ecfc70cf4b0566feecc41e45b00a2c31942728433f2b6602f7ca3a89724d90e3,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,322,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
SODA-A,2,geometry_normalized_severe_event,negative_phase_mod,descending; larger=more reliable,196374,0.004170613217635736,1.3923117557462397,1.1933758727035104,1.5814959780067464,0.005803372954197911,0.0034118520027353015,0.0035759348636674832,1c2b6b301af4ba2457223c8d96320c8c2dd0bf9ed915739c9e5b3146174926b3,ecfc70cf4b0566feecc41e45b00a2c31942728433f2b6602f7ca3a89724d90e3,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,322,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
FAIR1M-v1.0,0,continuous_angle_error,phase_mod,descending; larger=more reliable,31813,,1.1245328636007912,1.10481310328298,1.1437658656628191,2.4553995000602025,2.238203696892801,2.231191414216701,48f982dd61e792e51459882a46c404c4d0c6de2585b1a142a24c6099ef0ec418,c9eddae6cc6861cb045486f0a4703d9329814bd722c748a8fb58cfedd89e3244,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,1293,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
FAIR1M-v1.0,0,continuous_angle_error,negative_phase_mod,descending; larger=more reliable,31813,,1.0362037414265086,1.0166736131565186,1.0550422219722386,2.324048543635345,2.1458172064437204,2.2135134389013142,48f982dd61e792e51459882a46c404c4d0c6de2585b1a142a24c6099ef0ec418,c9eddae6cc6861cb045486f0a4703d9329814bd722c748a8fb58cfedd89e3244,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,1293,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
FAIR1M-v1.0,0,geometry_normalized_severe_event,phase_mod,descending; larger=more reliable,31813,0.004840788356960991,1.5937733525341469,1.3434937443293928,1.8552552031846723,0.007708106046239301,0.00466995958688819,0.004295892707460184,48f982dd61e792e51459882a46c404c4d0c6de2585b1a142a24c6099ef0ec418,c9eddae6cc6861cb045486f0a4703d9329814bd722c748a8fb58cfedd89e3244,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,1293,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
FAIR1M-v1.0,0,geometry_normalized_severe_event,negative_phase_mod,descending; larger=more reliable,31813,0.004840788356960991,1.165532106172658,0.9596435361302252,1.4083671863423277,0.005640139042111622,0.0036371800628648408,0.0038767812238055324,48f982dd61e792e51459882a46c404c4d0c6de2585b1a142a24c6099ef0ec418,c9eddae6cc6861cb045486f0a4703d9329814bd722c748a8fb58cfedd89e3244,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,1293,original matched-row order,NEAR_RANDOM_OR_UNCERTAIN,True,False,True,True,True,True,0,PASS
FAIR1M-v1.0,1,continuous_angle_error,phase_mod,descending; larger=more reliable,31978,,1.1256232041976566,1.1028809505081565,1.1490968589305202,2.4636297206159323,2.235762619630026,2.230729677750951,f460c0b5cff13caace15031d6bfbfb9022ec2f85aebc06becee84946307cff40,8853e5c18942993afdc61c78696adcf4f40b4ead0027232d3d9626c5e1ad3a21,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,1293,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
FAIR1M-v1.0,1,continuous_angle_error,negative_phase_mod,descending; larger=more reliable,31978,,1.0500337959014778,1.0250300388500853,1.0734216628469806,2.350495332007368,2.1440987282970485,2.2065036283106565,f460c0b5cff13caace15031d6bfbfb9022ec2f85aebc06becee84946307cff40,8853e5c18942993afdc61c78696adcf4f40b4ead0027232d3d9626c5e1ad3a21,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,1293,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
FAIR1M-v1.0,1,geometry_normalized_severe_event,phase_mod,descending; larger=more reliable,31978,0.005785227343798861,1.2340291737241802,1.0539895294307127,1.4457877419250222,0.007135194231141631,0.00513736877373241,0.004864320211250478,f460c0b5cff13caace15031d6bfbfb9022ec2f85aebc06becee84946307cff40,8853e5c18942993afdc61c78696adcf4f40b4ead0027232d3d9626c5e1ad3a21,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,1293,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
FAIR1M-v1.0,1,geometry_normalized_severe_event,negative_phase_mod,descending; larger=more reliable,31978,0.005785227343798861,1.4418788709636516,1.200059056053844,1.696009423295203,0.008334148209196528,0.005226714317623409,0.005211771654911226,f460c0b5cff13caace15031d6bfbfb9022ec2f85aebc06becee84946307cff40,8853e5c18942993afdc61c78696adcf4f40b4ead0027232d3d9626c5e1ad3a21,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,1293,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
FAIR1M-v1.0,2,continuous_angle_error,phase_mod,descending; larger=more reliable,31658,,1.1163190858790317,1.091905352735393,1.1420019005083344,2.465913950215759,2.2454734004002446,2.235175354644814,77d9f64720ae99311fcc37b2df550aaec79d03f88b0cc45954ac4f18b46edbc9,9f60de4feab84a71321d1182203941e48cab7c729f37342984552c35fd054ed5,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,1282,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
FAIR1M-v1.0,2,continuous_angle_error,negative_phase_mod,descending; larger=more reliable,31658,,1.0652254198663755,1.0290719492132459,1.0999140577255466,2.3885863921032544,2.1636852516603513,2.224533783681673,77d9f64720ae99311fcc37b2df550aaec79d03f88b0cc45954ac4f18b46edbc9,9f60de4feab84a71321d1182203941e48cab7c729f37342984552c35fd054ed5,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,1282,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
FAIR1M-v1.0,2,geometry_normalized_severe_event,phase_mod,descending; larger=more reliable,31658,0.005401478299324025,1.1493507336960695,0.9173495787999673,1.3968638388546681,0.00620599764590827,0.0046026803844591855,0.004351946092022602,77d9f64720ae99311fcc37b2df550aaec79d03f88b0cc45954ac4f18b46edbc9,9f60de4feab84a71321d1182203941e48cab7c729f37342984552c35fd054ed5,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,1282,original matched-row order,NEAR_RANDOM_OR_UNCERTAIN,True,False,True,True,True,True,0,PASS
FAIR1M-v1.0,2,geometry_normalized_severe_event,negative_phase_mod,descending; larger=more reliable,31658,0.005401478299324025,1.4975410219599572,1.2408237421699138,1.7274838514873672,0.008081621663739356,0.005189296511890258,0.004808198504895939,77d9f64720ae99311fcc37b2df550aaec79d03f88b0cc45954ac4f18b46edbc9,9f60de4feab84a71321d1182203941e48cab7c729f37342984552c35fd054ed5,c120f9c3d2222e80f4be0dc332298fde701b95aeabba17335b5ba19fdec1827f,1282,original matched-row order,REVERSED,True,False,True,True,True,True,0,PASS
